English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Maltese Word
ampersand	0	0	0	0	0	0	0	0	0	0	ampersand
amphetamines	0	0	1	0	0	1	0	0	0	0	amfetamini
amphibian	0	0	0	0	0	0	0	0	0	0	anfibju
amphibious	0	0	0	0	0	0	0	0	0	0	anfibju
amphitheater	0	0	0	0	0	0	0	0	0	0	anfiteatru
amplification	0	0	0	0	0	0	0	0	0	0	amplifikazzjoni
amplify	0	0	0	0	0	0	0	0	0	0	jamplifika
amplitude	0	0	0	0	0	0	0	0	0	0	amplitudni
amply	0	0	0	0	0	0	0	0	0	0	abbundanti
amputation	0	0	0	0	0	0	0	0	0	0	amputazzjoni
amulet	0	0	0	0	0	0	0	0	0	0	amulet
amuse	0	0	0	0	1	0	1	0	0	0	pjaċir
amused	0	0	0	0	1	0	1	0	0	0	divertenti
amusement	0	0	0	0	1	0	1	0	0	0	divertiment
amusing	0	0	0	0	1	0	1	0	0	0	divertenti
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anakonda
anaesthesia	0	0	0	0	0	0	0	0	0	0	anestesija
anaesthetic	0	0	0	0	0	0	0	0	0	0	anestetiku
anal	0	0	0	0	0	1	0	0	0	0	anali
analgesic	0	0	0	0	0	0	0	0	0	0	analġeżiku
analogous	0	0	0	0	0	0	0	0	0	0	analogu
analogue	0	0	0	0	0	0	0	0	0	0	analogu
analogy	0	0	0	0	0	0	0	0	0	0	analoġija
analysis	0	0	0	0	0	0	0	0	0	0	analiżi
analyst	0	1	0	0	0	0	1	0	0	1	analista
analytic	0	0	0	0	0	0	0	0	0	0	analitiku
analyze	0	0	0	0	0	0	0	0	0	0	janalizza
analyzer	0	0	0	0	0	0	0	0	0	0	analizzatur
anarchism	1	0	0	1	0	1	0	0	0	0	anarkiżmu
anarchist	1	0	0	1	0	1	0	0	0	0	anarkista
anarchy	1	0	0	1	0	1	0	0	0	0	anarkija
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomożi
anathema	1	0	1	1	0	1	0	1	0	0	anatema
anatomic	0	0	0	0	0	0	0	0	0	0	anatomiċi
anatomy	0	0	0	0	0	0	0	0	0	0	anatomija
ancestor	0	0	0	0	0	0	0	0	0	0	antenat
ancestral	0	0	0	0	0	0	0	0	0	1	antenati
ancestry	0	0	0	0	0	0	0	0	0	0	antenati
anchor	0	0	0	0	0	0	1	0	0	0	ankra
anchorage	0	0	0	0	0	0	1	1	0	0	ankraġġ
ancient	0	0	0	0	0	1	0	0	0	0	qedem
ancillary	0	0	0	0	0	0	0	0	0	0	anċillari
androgen	0	0	0	0	0	0	0	0	0	0	androġenu
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	mill-ġdid
angel	0	1	0	0	1	0	1	0	1	1	anġlu
angelic	0	0	0	0	1	0	1	0	0	1	anġeliku
anger	1	0	0	0	0	1	0	0	0	0	rabja
angina	0	0	0	1	0	1	0	0	0	0	anġina
angiography	0	0	0	0	0	0	0	0	0	0	anġjografija
angle	0	0	0	0	0	0	0	0	0	0	angolu
angling	0	1	0	0	0	1	0	0	0	0	qasba
angry	1	0	1	0	0	1	0	0	0	0	rrabjata
anguish	1	0	0	1	0	1	0	1	0	0	dieqa
angular	0	0	0	0	0	0	0	0	0	0	angolari
anhydrous	0	0	0	0	0	0	0	0	0	0	anidruż
animal	0	0	0	0	0	0	0	0	0	0	annimal
animate	0	0	0	0	0	0	1	0	0	0	janimaw
animated	0	0	0	0	1	0	1	0	0	0	animati
animation	0	0	0	0	0	0	0	0	0	0	animazzjoni
animosity	1	0	1	1	0	1	0	1	0	0	animosity
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	għaksa
annals	0	0	0	0	0	0	0	0	0	0	anali
annex	0	0	0	0	0	0	0	0	0	0	anness
annexation	0	0	0	0	0	0	0	0	0	0	annessjoni
annexe	0	0	0	0	0	0	0	0	0	0	anness
annihilate	1	0	0	1	0	1	0	0	0	0	annihilate
annihilated	1	0	0	1	0	1	0	1	0	0	annihilat
annihilation	1	0	0	1	0	1	0	1	0	0	annihilation
annotate	0	0	0	0	0	0	0	0	0	0	annota
annotation	0	0	0	0	0	0	0	0	0	0	annotazzjoni
announce	0	0	0	0	0	0	0	0	0	0	iħabbar
announcement	0	1	0	0	0	0	0	0	0	0	avviż
annoy	1	0	1	0	0	1	0	0	0	0	iddejjaq
annoyance	1	0	1	0	0	1	0	0	0	0	dwejjaq
annoying	1	0	0	0	0	1	0	0	0	0	tedjanti
annuity	0	0	0	0	0	0	0	0	0	0	annwalità
annul	0	0	0	0	0	1	0	0	0	0	tannulla
annular	0	0	0	0	0	0	0	0	0	0	annulari
annulment	0	0	0	0	0	1	0	1	0	0	annullament
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	dlik
anomalous	0	0	0	0	0	0	0	0	0	0	anomalija
anomaly	0	0	0	1	0	1	0	0	1	0	anomalija
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	anonimu
answer	0	0	0	0	0	0	0	0	0	0	tweġiba
answerable	0	0	0	0	0	0	0	0	0	1	responsabbli
answering	0	0	0	0	0	0	0	0	0	0	iwieġeb
ant	0	0	0	0	0	0	0	0	0	0	ant
antagonism	1	0	0	0	0	1	0	0	0	0	antagoniżmu
antagonist	1	0	0	0	0	1	0	0	0	0	antagonist
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonistiku
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	preċedent
antelope	0	0	0	0	0	0	0	0	0	0	antilopp
antenna	0	0	0	0	0	0	0	0	0	0	antenna
anterior	0	0	0	0	0	0	0	0	0	0	anterjuri
anthem	0	0	0	0	0	0	0	0	0	0	innu
anthology	0	0	0	0	0	0	0	0	0	0	antoloġija
anthrax	0	0	1	1	0	1	0	1	0	0	antraċi
anthropology	0	0	0	0	0	0	0	0	0	0	antropoloġija
antibiotic	0	0	0	0	0	0	0	0	0	0	antibijotiku
antibiotics	0	0	0	0	0	0	1	0	0	0	antibijotiċi
antichrist	1	0	1	1	0	1	0	0	0	0	antikrist
anticipation	0	1	0	0	0	0	0	0	0	0	antiċipazzjoni
anticipatory	0	1	0	0	0	0	0	0	0	0	antiċipattiv
antidote	0	1	0	0	0	0	1	0	0	1	antidotu
antifungal	0	0	0	0	0	0	1	0	0	1	antifungali
antimony	0	0	0	0	0	0	0	0	0	0	antimonju
antipathy	1	0	1	0	0	1	0	0	0	0	antipatija
antiquarian	0	0	0	0	0	0	0	0	0	0	antikwarju
antiquated	0	0	0	0	0	1	0	0	0	0	antikwat
antique	0	0	0	0	0	0	1	0	0	0	antikità
antiquity	0	0	0	0	0	0	0	0	0	0	antikità
antiseptic	0	0	0	0	0	0	1	0	0	1	antisettiku
antisocial	1	0	1	1	0	1	0	1	0	0	antisoċjali
antithesis	1	0	0	0	0	1	0	0	0	0	antiteżi
antithetical	0	0	0	0	0	0	0	0	0	0	antitetiku
antiviral	0	0	0	0	0	0	0	0	0	0	antivirali
antler	0	0	0	0	0	0	0	0	0	0	antler
anvil	0	0	0	0	0	0	0	0	0	0	inkwina
anxiety	1	1	0	1	0	1	0	1	0	0	ansjetà
anxious	0	1	0	1	0	1	0	0	0	0	anzjuż
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	bil-pass
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	appartament
apathetic	0	0	0	0	0	1	0	1	0	0	apatiku
apathy	0	0	0	0	0	1	0	1	0	0	apatija
ape	0	0	0	0	0	0	0	0	0	0	xadini
aperture	0	0	0	0	0	0	0	0	0	0	apertura
apex	0	0	0	0	0	0	0	0	0	0	apiċi
aphid	0	0	1	0	0	1	0	0	0	0	afidi
apiece	0	0	0	0	0	0	0	0	0	0	biċċa
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	apokalittiku
apologetic	0	0	0	0	0	0	1	0	0	1	apoloġija
apologist	0	0	0	0	0	0	0	0	0	0	apologist
apologize	0	0	0	0	0	0	1	1	0	1	skuża ruħu
apology	0	0	0	0	0	0	1	0	0	0	apoloġija
apostasy	0	0	0	0	0	0	0	0	0	0	apostasija
apostate	0	0	0	0	0	0	0	0	0	0	apostata
apostle	0	0	0	0	0	0	1	0	0	1	appostlu
apostolic	0	0	0	0	0	0	0	0	0	1	appostoliku
apostrophe	0	0	0	0	0	0	0	0	0	0	appostrofu
appalling	0	0	1	1	0	1	0	0	0	0	tal-biża'
apparatus	0	0	0	0	0	0	0	0	0	0	apparat
apparel	0	0	0	0	0	0	0	0	0	0	ilbies
apparently	0	0	0	0	0	0	0	0	0	0	apparentement
apparition	0	0	0	1	0	0	0	0	1	0	dehra
appeal	0	1	0	0	0	0	0	0	0	0	appell
appearance	0	0	0	0	0	0	0	0	0	0	dehra
appease	0	0	0	0	0	0	0	0	0	0	paċi
appellant	0	0	0	0	0	0	0	0	0	0	appellant
append	0	0	0	0	0	0	0	0	0	0	tehmeż
appendage	0	0	0	0	0	0	0	0	0	0	appendiċi
appendicitis	0	0	0	1	0	1	0	1	0	0	appendiċite
appendix	0	0	0	0	0	0	0	0	0	0	Appendiċi
appetite	0	0	0	0	0	0	0	0	0	0	aptit
appetizer	0	0	0	0	0	0	0	0	0	0	appetizer
applause	0	0	0	0	1	0	1	0	1	1	ċapċip
apple	0	0	0	0	0	0	0	0	0	0	tuffieħ
appliance	0	0	0	0	0	0	0	0	0	0	apparat
appliances	0	0	0	0	0	0	0	0	0	0	appliances
applicability	0	0	0	0	0	0	0	0	0	0	applikabilità
applicable	0	0	0	0	0	0	0	0	0	0	applikabbli
applicant	0	1	0	0	0	0	0	0	0	0	applikant
application	0	0	0	0	0	0	0	0	0	0	applikazzjoni
apply	0	0	0	0	0	0	0	0	0	0	japplikaw
appoint	0	0	0	0	0	0	0	0	0	0	jaħtar
appointment	0	0	0	0	0	0	0	0	0	0	ħatra
appointments	0	0	0	0	0	0	0	0	0	0	ħatriet
apportion	0	0	0	0	0	0	0	0	0	0	tqassim
apportionment	0	0	0	0	0	0	0	0	0	0	tqassim
appraise	0	0	0	0	0	0	0	0	0	0	tevalwa
appreciable	0	0	0	0	0	0	0	0	0	0	apprezzabbli
appreciation	0	0	0	0	1	0	1	0	0	1	apprezzament
apprehend	0	0	0	1	0	0	0	0	0	0	jaqbad
apprehension	0	0	0	1	0	1	0	0	0	0	apprensjoni
apprehensive	0	1	0	1	0	1	0	0	0	0	jibżgħu
apprentice	0	0	0	0	0	0	0	0	0	1	apprendist
apprenticeship	0	0	0	0	0	0	0	0	0	0	apprendistat
approach	0	0	0	0	0	0	0	0	0	0	approċċ
approaching	0	1	0	0	0	0	0	0	0	0	toqrob
approbation	0	0	0	0	0	0	1	0	0	1	approvazzjoni
appropriation	0	0	0	0	0	1	0	0	0	0	approprjazzjoni
approval	0	0	0	0	0	0	1	0	0	0	approvazzjoni
approve	0	0	0	0	1	0	1	0	0	1	japprova
approving	0	0	0	0	0	0	1	0	0	0	japprova
approximate	0	0	0	0	0	0	0	0	0	0	approssimattiv
approximately	0	0	0	0	0	0	0	0	0	0	bejn wieħed u ieħor
approximating	0	0	0	0	0	0	0	0	0	0	approssimattiv
approximation	0	0	0	0	0	0	0	0	0	0	approssimazzjoni
appurtenances	0	0	0	0	0	0	0	0	0	0	aċċessorji
apron	0	0	0	0	0	0	0	0	0	0	fardal
apt	0	0	0	0	0	0	1	0	0	0	apt
aptitude	0	0	0	0	0	0	1	0	0	0	kapaċità
aqua	0	0	0	0	0	0	0	0	0	0	akkwa
aquamarine	0	0	0	0	0	0	0	0	0	0	akkwamarina
aquarium	0	0	0	0	0	0	0	0	0	0	akkwarju
aquatic	0	0	0	0	0	0	0	0	0	0	akkwatiċi
aqueduct	0	0	0	0	0	0	0	0	0	0	akkwadott
aqueous	0	0	0	0	0	0	0	0	0	0	milwiema
arable	0	0	0	0	0	0	0	0	0	0	li jinħarat
arbiter	0	0	0	0	0	0	0	0	0	1	arbitru
arbitrate	0	0	0	0	0	0	0	0	0	0	jarbitra
arbitration	0	1	0	0	0	0	0	0	0	0	arbitraġġ
arbitrator	0	0	0	0	0	0	0	0	0	1	arbitru
arbor	0	0	0	0	0	0	0	0	0	0	Arbor
arc	0	0	0	0	0	0	0	0	0	0	ark
arcade	0	0	0	0	0	0	0	0	0	0	arcade
arch	0	0	0	0	0	0	0	0	0	0	arch
archaeological	0	0	0	0	0	0	0	0	0	0	arkeoloġiku
archaeologist	0	0	0	0	0	0	0	0	0	0	arkeologu
archaeology	0	1	0	0	0	0	1	0	0	0	arkeoloġija
archaic	0	0	0	0	0	1	0	0	0	0	arkajka
archbishop	0	0	0	0	0	0	0	0	0	0	arċisqof
arched	0	0	0	0	0	0	0	0	0	0	arched
archer	0	0	0	0	0	0	0	0	0	0	archer
archery	0	0	0	0	0	0	0	0	0	0	qwas
archetype	0	0	0	0	0	0	0	0	0	0	arketip
archipelago	0	0	0	0	0	0	0	0	0	0	arċipelagu
architect	0	0	0	0	0	0	0	0	0	0	perit
architecture	0	0	0	0	0	0	0	0	0	1	arkitettura
archive	0	0	0	0	0	0	0	0	0	0	arkivju
arctic	0	0	0	0	0	0	0	0	0	0	artiku
ardent	0	1	0	0	1	0	1	0	0	0	ardent
ardor	0	0	0	0	0	0	1	0	0	0	ħeġġa
arduous	0	0	0	0	0	1	0	0	0	0	iebsa
area	0	0	0	0	0	0	0	0	0	0	żona
arena	0	0	0	0	0	0	0	0	0	0	arena
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	argumenta
argument	1	0	0	0	0	1	0	0	0	0	argument
argumentation	1	0	0	0	0	0	0	0	0	0	argumentazzjoni
argumentative	0	0	0	0	0	1	0	0	0	0	argumentattiv
arguments	1	0	0	0	0	0	0	0	0	0	argumenti
arid	0	0	0	0	0	1	0	1	0	0	aridu
aristocracy	0	0	0	0	0	0	1	0	0	0	aristokrazija
aristocrat	0	0	0	0	0	0	0	0	0	0	aristokratiku
aristocratic	0	0	0	0	0	0	1	0	0	0	aristokratiku
arithmetic	0	0	0	0	0	0	0	0	0	0	aritmetika
ark	0	0	0	0	0	0	0	0	0	0	arka
arm	0	0	0	0	0	0	0	0	0	0	driegħ
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	armament
armaments	0	0	0	1	0	1	0	0	0	0	armamenti
armature	0	0	0	0	0	0	0	0	0	0	armatura
armed	1	0	0	1	0	1	1	0	0	0	armati
armor	0	0	0	1	0	0	1	0	0	1	armatura
armored	0	0	0	1	0	0	0	0	0	0	korazzati
armory	0	0	0	0	0	0	0	0	0	1	armerija
arms	0	0	0	0	0	0	0	0	0	0	armi
army	0	0	0	0	0	0	0	0	0	0	armata
aroma	0	0	0	0	0	0	1	0	0	0	aroma
arousal	0	0	0	0	0	0	0	0	0	0	tqanqil
arouse	0	1	0	0	0	0	1	0	0	0	iqajjem
arraignment	1	0	0	1	0	1	0	1	0	0	akkuża
arrange	0	0	0	0	0	0	0	0	0	0	jirranġa
arranged	0	0	0	0	0	0	0	0	0	0	irranġati
arrangement	0	0	0	0	0	0	0	0	0	0	arranġament
array	0	0	0	0	0	0	1	0	0	0	firxa
arrears	0	0	0	0	0	1	0	0	0	0	arretrati
arrest	0	0	0	0	0	1	0	0	0	0	arrest
arrival	0	1	0	0	0	0	0	0	0	0	wasla
arrive	0	1	0	0	0	0	0	0	0	0	jaslu
arrogance	0	0	0	0	0	1	0	0	0	0	arroganza
arrogant	1	0	1	0	0	1	0	0	0	0	arroganti
arrow	0	0	0	0	0	0	0	0	0	0	vleġġa
arsenal	0	0	0	0	0	0	0	0	0	0	armament
arsenic	0	0	1	1	0	1	0	1	0	0	arseniku
arson	1	0	0	1	0	1	0	0	0	0	ħruq
art	0	1	0	0	1	0	1	1	1	0	art
artery	0	0	0	0	0	0	0	0	0	0	arterja
artful	0	0	0	0	0	0	0	0	0	0	artful
arthropod	0	0	0	0	0	0	0	0	0	0	artropodu
artichoke	0	0	0	0	0	0	0	0	0	0	qaqoċċ
article	0	0	0	0	0	0	0	0	0	0	artikolu
articles	0	0	0	0	0	0	0	0	0	0	artikoli
articulate	0	0	0	0	0	0	1	0	0	0	artikola
articulation	0	0	0	0	0	0	1	0	0	0	artikolazzjoni
artifice	0	0	0	0	0	0	0	0	0	0	artifiċju
artillery	0	0	0	1	0	1	0	0	0	0	artillerija
artisan	0	0	0	0	0	0	1	0	0	0	artiġjan
artist	0	0	0	0	0	0	0	0	0	0	artist
artiste	0	0	0	0	0	0	1	0	0	0	artist
artistic	0	0	0	0	0	0	1	0	0	0	artistiku
artists	0	0	0	0	0	0	0	0	0	0	artisti
ascend	0	0	0	0	0	0	0	0	0	0	jitla’
ascendancy	0	0	0	0	0	0	1	0	0	0	axxendenza
ascension	0	0	0	0	0	0	0	0	0	0	tlugħ
ascent	0	0	0	0	0	0	1	0	0	0	tlugħ
ascertain	0	0	0	0	0	0	0	0	0	0	aċċerta
ascertained	0	0	0	0	0	0	0	0	0	0	aċċertat
ascetic	0	0	0	0	0	0	0	0	0	0	aċetiku
ash	0	0	0	0	0	1	0	0	0	0	irmied
ashamed	0	0	1	0	0	1	0	1	0	0	mistħija
ashes	0	0	0	0	0	1	0	1	0	0	irmied
asleep	0	0	0	0	0	0	0	0	0	0	rieqda
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	aspett
aspects	0	0	0	0	0	0	0	0	0	0	aspetti
asphalt	0	0	0	0	0	0	0	0	0	0	asfalt
aspiration	0	1	0	0	1	0	1	0	1	1	aspirazzjoni
aspire	0	1	0	0	1	0	1	0	0	0	jaspira
aspiring	0	1	0	0	1	0	1	0	0	1	jaspiraw
ass	0	0	0	0	0	1	0	0	0	0	ħmar
assail	1	0	0	1	0	1	0	0	1	0	jattakkaw
assailant	1	0	0	1	0	1	0	1	0	0	aggressur
assassin	1	0	0	1	0	1	0	1	0	0	assassin
assassinate	1	0	0	1	0	1	0	0	0	0	joqtol
assassination	1	0	0	1	0	1	0	1	0	0	qtil
assault	1	0	0	1	0	1	0	0	0	0	attakk
assay	0	0	0	0	0	0	0	0	0	0	assaġġ
assemblage	0	0	0	0	0	0	0	0	0	0	assemblaġġ
assemble	0	0	0	0	0	0	0	0	0	0	jiġbor
assembled	0	0	0	0	0	0	0	0	0	0	immuntati
assembly	0	0	0	0	0	0	1	0	0	1	assemblaġġ
assent	0	0	0	0	0	0	1	0	0	0	kunsens
assert	0	0	0	0	0	0	0	0	0	0	jasserixxu
asserting	0	0	0	0	0	0	1	0	0	1	jasserixxu
assertion	0	0	0	0	0	0	0	0	0	0	affermazzjoni
assess	0	0	0	0	0	0	0	0	0	0	tivvaluta
assessment	0	0	0	0	0	0	0	0	1	1	valutazzjoni
assessor	0	0	0	0	0	0	0	0	0	1	assessur
assets	0	0	0	0	0	0	1	0	0	0	assi
asshole	1	0	1	0	0	1	0	0	0	0	ħmar
assign	0	0	0	0	0	0	0	0	0	0	jassenja
assignee	0	0	0	0	0	0	0	0	0	1	assenjat
assignment	0	0	0	0	0	0	0	0	0	0	assenjazzjoni
assimilate	0	0	0	0	0	0	0	0	0	0	jassimila
assimilation	0	0	0	0	0	0	0	0	0	0	assimilazzjoni
assist	0	0	0	0	0	0	1	0	0	1	jassistu
assistance	0	0	0	0	0	0	1	0	0	0	għajnuna
assistant	0	0	0	0	0	0	0	0	0	0	Assistent
associate	0	0	0	0	0	0	1	0	0	1	jassoċja
association	0	0	0	0	0	0	0	0	0	1	assoċjazzjoni
assorted	0	0	0	0	0	0	0	0	0	0	assortiti
assortment	0	0	0	0	0	0	0	0	0	0	assortiment
assuage	0	0	0	0	0	0	1	0	0	0	itaffu
assumed	0	0	0	0	0	0	0	0	0	0	preżunt
assuming	0	0	0	0	0	0	0	0	0	0	jassumi
assumption	0	0	0	0	0	0	0	0	0	0	suppożizzjoni
assurance	0	0	0	0	0	0	1	0	0	1	assigurazzjoni
assure	0	0	0	0	0	0	0	0	0	1	tassigura
assured	0	0	0	0	0	0	1	0	0	1	assigurat
assuredly	0	0	0	0	0	0	0	0	0	1	żgur
asterisk	0	0	0	0	0	0	0	0	0	0	asterisk
asteroids	0	0	0	0	0	0	0	0	0	0	asteroids
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatiżmu
astonishingly	0	0	0	0	0	0	1	0	1	0	tal-għaġeb
astonishment	0	0	0	0	1	0	1	0	1	0	stagħġib
astral	0	0	0	0	0	0	0	0	0	0	astrali
astray	0	0	0	1	0	1	0	0	0	0	mitluq
astringent	0	0	0	0	0	1	0	0	0	0	astringenti
astrologer	0	1	0	0	0	0	1	0	0	0	astrologu
astrology	0	0	0	0	0	0	0	0	0	0	astroloġija
astronaut	0	0	0	0	0	0	1	0	0	0	astronawta
astronomer	0	1	0	0	0	0	1	0	0	0	astronomu
astronomy	0	0	0	0	0	0	0	0	0	0	astronomija
astute	0	0	0	0	0	0	1	0	0	0	astut
asunder	0	0	0	0	0	0	0	0	0	0	mifruxa
asylum	0	0	0	1	0	1	0	0	0	0	ażil
asymmetric	0	0	0	0	0	0	0	0	0	0	asimmetriku
asymmetry	0	0	1	0	0	0	0	0	0	0	asimetrija
asymptotic	0	0	0	0	0	0	0	0	0	0	asintotiku
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	ateiżmu
atheistic	0	0	0	0	0	0	0	0	0	0	ateu
atherosclerosis	0	0	0	1	0	1	0	1	0	0	aterosklerożi
athlete	0	0	0	0	0	0	1	0	0	0	atleta
athletic	0	0	0	0	0	0	1	0	0	0	atletiku
athleticism	0	0	0	0	0	0	0	0	0	0	atletizmu
athletics	0	0	0	0	0	0	0	0	0	0	atletika
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	atmosfera
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosferiċi
atoll	0	0	0	0	0	0	0	0	0	0	atoll
atom	0	0	0	0	0	0	1	0	0	0	atomu
atomic	0	0	0	0	0	0	0	0	0	0	atomiku
atone	0	1	0	0	1	0	1	0	0	1	tpatti
atonement	0	0	0	0	0	0	1	0	0	0	tpattija
atrium	0	0	0	0	0	0	0	0	0	0	atriju
atrocious	1	0	1	0	0	1	0	0	0	0	atroċi
atrocity	1	0	1	1	0	1	0	1	0	0	atroċità
atrophy	0	0	1	1	0	1	0	1	0	0	atrofija
attach	0	0	0	0	0	0	0	0	0	0	ehmeż
attachment	0	0	0	0	0	0	1	0	0	0	sekwestru
attack	1	0	0	1	0	1	0	0	0	0	attakk
attacking	1	0	1	1	0	1	0	1	1	0	jattakkaw
attain	0	0	0	0	0	0	0	0	0	0	jintlaħaq
attainable	0	1	0	0	0	0	1	0	0	0	jintlaħaq
attainment	0	0	0	0	0	0	1	0	0	0	kisba
attempt	0	1	0	0	0	0	0	0	0	0	tentattiv
attendance	0	1	0	0	0	0	0	0	0	0	attendenza
attendant	0	0	0	0	0	0	1	0	0	1	attendant
attention	0	0	0	0	0	0	1	0	0	0	attenzjoni
attentive	0	0	0	0	0	0	1	0	0	1	attent
attenuate	0	0	0	0	0	0	0	0	0	0	attenwaw
attenuated	0	0	0	0	0	1	0	0	0	0	attenwat
attenuation	0	0	0	0	0	1	0	1	0	0	attenwazzjoni
attest	0	0	0	0	0	0	1	0	0	1	jattesta
attestation	0	0	0	0	0	0	0	0	0	1	attestazzjoni
attic	0	0	0	0	0	0	0	0	0	0	attic
attire	0	0	0	0	0	0	0	0	0	0	ilbies
attitude	0	0	0	0	0	0	0	0	0	0	attitudni
attorney	1	0	0	1	0	0	1	0	0	1	avukat
attraction	0	0	0	0	0	0	1	0	0	0	attrazzjoni
attractiveness	0	0	0	0	0	0	1	0	0	0	attrazzjoni
attributable	0	0	0	0	0	0	0	0	0	0	attribwibbli
attribute	0	0	0	0	0	0	0	0	0	0	attribut
attribution	0	0	0	0	0	0	0	0	0	0	attribuzzjoni
attrition	0	0	0	0	0	0	0	0	0	0	attrizzjoni
auburn	0	0	0	0	0	0	0	0	0	0	auburn
auction	0	1	0	0	0	0	0	0	0	0	irkant
auctioneer	0	0	0	0	0	0	0	0	0	0	irkantatur
audacious	0	0	0	0	0	0	0	0	0	0	awdaċi
audacity	0	0	0	0	0	1	0	0	0	0	il-kuraġġ
audible	0	0	0	0	0	0	0	0	0	0	jinstema'
audience	0	1	0	0	0	0	0	0	0	0	udjenza
audit	0	0	0	0	0	0	0	0	0	0	verifika
audition	0	0	0	0	0	0	0	0	0	0	audition
auditor	0	0	0	1	0	0	0	0	0	1	awditur
auditorium	0	0	0	0	0	0	0	0	0	0	awditorju
auditory	0	0	0	0	0	0	0	0	0	0	smigħ
aught	0	0	0	0	0	0	0	0	0	0	xejn
augment	0	0	0	0	0	0	1	0	0	0	iżid
augmentation	0	0	0	0	0	0	0	0	0	0	awmentazzjoni
august	0	0	0	0	0	0	1	0	0	0	Awwissu
aunt	0	0	0	0	0	0	1	0	0	1	zija
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	awspiċji
auspicious	0	1	0	0	1	0	1	0	0	0	awspiċju
austere	0	0	0	1	0	1	0	1	0	0	awstera
austerity	0	0	0	0	0	1	0	0	0	0	awsterità
authentic	0	0	0	0	1	0	1	0	0	1	awtentiku
authenticate	0	0	0	0	0	0	0	0	0	1	awtentika
authentication	0	0	0	0	0	0	0	0	0	1	awtentikazzjoni
authenticity	0	0	0	0	0	0	1	0	0	1	l-awtentiċità
author	0	0	0	0	0	0	1	0	0	1	awtur
authoritative	0	0	0	0	0	0	1	0	0	1	awtorevoli
authority	0	0	0	0	0	0	1	0	0	1	awtorità
authorization	0	0	0	0	0	0	1	0	0	1	awtorizzazzjoni
authorize	0	0	0	0	0	0	0	0	0	1	jawtorizza
authorized	0	0	0	0	0	0	1	0	0	0	awtorizzati
authorship	0	0	0	0	0	0	0	0	0	0	awtur
auto	0	0	0	0	0	0	0	0	0	0	auto
autobiography	0	0	0	0	0	0	0	0	0	0	awtobijografija
autocratic	0	0	0	0	0	1	0	0	0	0	awtokratika
autograph	0	0	0	0	0	0	0	0	0	0	awtografu
automatic	0	0	0	0	0	0	0	0	0	1	awtomatiku
automobile	0	0	0	0	0	0	0	0	0	0	karozzi
autonomy	0	0	0	0	0	0	0	0	0	0	awtonomija
autopsy	0	0	1	1	0	1	0	1	0	0	awtopsja
autumn	0	0	0	0	0	0	0	0	0	0	ħarifa
auxiliary	0	0	0	0	0	0	0	0	0	0	awżiljarju
avail	0	0	0	0	0	0	0	0	0	0	japprofitta
avalanche	0	0	0	1	0	1	0	1	1	0	valanga
avarice	1	0	1	0	0	1	0	0	0	0	avarizzja
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	avenger
avenue	0	0	0	0	0	0	0	0	0	0	avenue
aver	0	0	0	0	0	0	0	0	0	0	aver
average	0	0	0	0	0	0	0	0	0	0	medja
averse	1	0	1	1	0	1	0	0	0	0	avversarji
aversion	1	0	1	1	0	1	0	0	0	0	stmerrija
avert	0	0	0	0	0	0	0	0	0	0	jevita
