English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Hmong Word
ammunition	0	0	0	0	0	0	0	0	0	0	mos txwv
amnesia	0	0	0	0	0	1	0	0	0	0	amnesia
amnesty	0	0	0	0	1	0	1	0	0	0	kev zam txim
amorphous	0	0	0	0	0	0	0	0	0	0	amorphous
amortization	0	0	0	0	0	0	0	0	0	1	amortization
amount	0	0	0	0	0	0	0	0	0	0	tus nqi
amour	0	1	0	0	1	0	1	0	0	1	kev nyiam
ampersand	0	0	0	0	0	0	0	0	0	0	ampersand
amphetamines	0	0	1	0	0	1	0	0	0	0	tshuaj amphetamines
amphibian	0	0	0	0	0	0	0	0	0	0	amphibian
amphibious	0	0	0	0	0	0	0	0	0	0	amphibious
amphitheater	0	0	0	0	0	0	0	0	0	0	amphitheatre
amplification	0	0	0	0	0	0	0	0	0	0	amplification
amplify	0	0	0	0	0	0	0	0	0	0	ua kom nrov
amplitude	0	0	0	0	0	0	0	0	0	0	amplitude
amply	0	0	0	0	0	0	0	0	0	0	amply
amputation	0	0	0	0	0	0	0	0	0	0	kev txiav tawm
amulet	0	0	0	0	0	0	0	0	0	0	amulet
amuse	0	0	0	0	1	0	1	0	0	0	lom zem
amused	0	0	0	0	1	0	1	0	0	0	lom zem
amusement	0	0	0	0	1	0	1	0	0	0	kev lom zem
amusing	0	0	0	0	1	0	1	0	0	0	lom zem
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anaconda
anaesthesia	0	0	0	0	0	0	0	0	0	0	tshuaj loog
anaesthetic	0	0	0	0	0	0	0	0	0	0	tshuaj loog
anal	0	0	0	0	0	1	0	0	0	0	qhov quav
analgesic	0	0	0	0	0	0	0	0	0	0	tshuaj tua kab mob
analogous	0	0	0	0	0	0	0	0	0	0	zoo sib xws
analogue	0	0	0	0	0	0	0	0	0	0	analogue
analogy	0	0	0	0	0	0	0	0	0	0	kev sib piv
analysis	0	0	0	0	0	0	0	0	0	0	tsom xam
analyst	0	1	0	0	0	0	1	0	0	1	kws tshuaj ntsuam
analytic	0	0	0	0	0	0	0	0	0	0	kev tsom xam
analyze	0	0	0	0	0	0	0	0	0	0	tsom xam
analyzer	0	0	0	0	0	0	0	0	0	0	tus ntsuas
anarchism	1	0	0	1	0	1	0	0	0	0	kev tsis ncaj ncees
anarchist	1	0	0	1	0	1	0	0	0	0	anarchist
anarchy	1	0	0	1	0	1	0	0	0	0	kev tsis ncaj ncees
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	ua tsis taus pa
anatomic	0	0	0	0	0	0	0	0	0	0	anatomical
anatomy	0	0	0	0	0	0	0	0	0	0	lub cev
ancestor	0	0	0	0	0	0	0	0	0	0	yawg koob
ancestral	0	0	0	0	0	0	0	0	0	1	poj koob yawm txwv
ancestry	0	0	0	0	0	0	0	0	0	0	caj ces
anchor	0	0	0	0	0	0	1	0	0	0	thauj tog rau nkoj
anchorage	0	0	0	0	0	0	1	1	0	0	thauj tog rau nkoj
ancient	0	0	0	0	0	1	0	0	0	0	thaum ub
ancillary	0	0	0	0	0	0	0	0	0	0	lwm yam
androgen	0	0	0	0	0	0	0	0	0	0	androgen
anemone	0	0	0	0	0	0	0	0	0	0	anemones
anew	0	0	0	0	0	0	0	0	0	0	ib qho tshiab
angel	0	1	0	0	1	0	1	0	1	1	tus tim tswv
angelic	0	0	0	0	1	0	1	0	0	1	tus tim tswv
anger	1	0	0	0	0	1	0	0	0	0	npau taws
angina	0	0	0	1	0	1	0	0	0	0	mob angina
angiography	0	0	0	0	0	0	0	0	0	0	angiography
angle	0	0	0	0	0	0	0	0	0	0	lub kaum sab xis
angling	0	1	0	0	0	1	0	0	0	0	angling
angry	1	0	1	0	0	1	0	0	0	0	npau taws
anguish	1	0	0	1	0	1	0	1	0	0	mob siab
angular	0	0	0	0	0	0	0	0	0	0	lub kaum sab xis
anhydrous	0	0	0	0	0	0	0	0	0	0	tsis muaj dej
animal	0	0	0	0	0	0	0	0	0	0	tsiaj
animate	0	0	0	0	0	0	1	0	0	0	animate
animated	0	0	0	0	1	0	1	0	0	0	animated
animation	0	0	0	0	0	0	0	0	0	0	animation
animosity	1	0	1	1	0	1	0	1	0	0	kev ntxub ntxaug
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	pob taws
annals	0	0	0	0	0	0	0	0	0	0	phau ntawv keeb kwm
annex	0	0	0	0	0	0	0	0	0	0	txuas ntxiv
annexation	0	0	0	0	0	0	0	0	0	0	kev koom ua ke
annexe	0	0	0	0	0	0	0	0	0	0	txuas ntxiv
annihilate	1	0	0	1	0	1	0	0	0	0	rhuav tshem
annihilated	1	0	0	1	0	1	0	1	0	0	puas tsuaj
annihilation	1	0	0	1	0	1	0	1	0	0	kev puas tsuaj
annotate	0	0	0	0	0	0	0	0	0	0	sau ntawv
annotation	0	0	0	0	0	0	0	0	0	0	lus piav qhia
announce	0	0	0	0	0	0	0	0	0	0	tshaj tawm
announcement	0	1	0	0	0	0	0	0	0	0	tshaj tawm
annoy	1	0	1	0	0	1	0	0	0	0	ntxhov siab
annoyance	1	0	1	0	0	1	0	0	0	0	kev ntxhov siab
annoying	1	0	0	0	0	1	0	0	0	0	kev ntxhov siab
annuity	0	0	0	0	0	0	0	0	0	0	nyiaj xyoo
annul	0	0	0	0	0	1	0	0	0	0	ncua
annular	0	0	0	0	0	0	0	0	0	0	txhua xyoo
annulment	0	0	0	0	0	1	0	1	0	0	kev tshem tawm
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	pleev xim
anomalous	0	0	0	0	0	0	0	0	0	0	tsis zoo
anomaly	0	0	0	1	0	1	0	0	1	0	anomaly
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	tsis qhia npe
answer	0	0	0	0	0	0	0	0	0	0	teb
answerable	0	0	0	0	0	0	0	0	0	1	teb tau
answering	0	0	0	0	0	0	0	0	0	0	teb
ant	0	0	0	0	0	0	0	0	0	0	ant
antagonism	1	0	0	0	0	1	0	0	0	0	kev tawm tsam
antagonist	1	0	0	0	0	1	0	0	0	0	tus antagonist
antagonistic	1	0	1	0	0	1	0	0	0	0	tiv thaiv
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	ua ntej
antelope	0	0	0	0	0	0	0	0	0	0	antelope
antenna	0	0	0	0	0	0	0	0	0	0	kav hlau txais xov
anterior	0	0	0	0	0	0	0	0	0	0	sab hauv
anthem	0	0	0	0	0	0	0	0	0	0	nkauj ntseeg
anthology	0	0	0	0	0	0	0	0	0	0	kev ntseeg
anthrax	0	0	1	1	0	1	0	1	0	0	kab mob anthrax
anthropology	0	0	0	0	0	0	0	0	0	0	anthropology
antibiotic	0	0	0	0	0	0	0	0	0	0	tshuaj tua kab mob
antibiotics	0	0	0	0	0	0	1	0	0	0	tshuaj tua kab mob
antichrist	1	0	1	1	0	1	0	0	0	0	antichrist
anticipation	0	1	0	0	0	0	0	0	0	0	kev cia siab
anticipatory	0	1	0	0	0	0	0	0	0	0	kev cia siab
antidote	0	1	0	0	0	0	1	0	0	1	tshuaj tua kab mob
antifungal	0	0	0	0	0	0	1	0	0	1	tshuaj tua kab mob
antimony	0	0	0	0	0	0	0	0	0	0	antimony
antipathy	1	0	1	0	0	1	0	0	0	0	kev tawm tsam
antiquarian	0	0	0	0	0	0	0	0	0	0	antiquarian
antiquated	0	0	0	0	0	1	0	0	0	0	qub
antique	0	0	0	0	0	0	1	0	0	0	khoom qub
antiquity	0	0	0	0	0	0	0	0	0	0	qub txeeg qub teg
antiseptic	0	0	0	0	0	0	1	0	0	1	tshuaj tua kab mob
antisocial	1	0	1	1	0	1	0	1	0	0	antisocial
antithesis	1	0	0	0	0	1	0	0	0	0	antithesis
antithetical	0	0	0	0	0	0	0	0	0	0	antithetical
antiviral	0	0	0	0	0	0	0	0	0	0	tshuaj tiv thaiv kab mob
antler	0	0	0	0	0	0	0	0	0	0	antler
anvil	0	0	0	0	0	0	0	0	0	0	anvil
anxiety	1	1	0	1	0	1	0	1	0	0	kev ntxhov siab
anxious	0	1	0	1	0	1	0	0	0	0	ntxhov siab
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	apace
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	chav tsev
apathetic	0	0	0	0	0	1	0	1	0	0	ua tsis taus pa
apathy	0	0	0	0	0	1	0	1	0	0	ua tsis taus pa
ape	0	0	0	0	0	0	0	0	0	0	ape
aperture	0	0	0	0	0	0	0	0	0	0	aperture
apex	0	0	0	0	0	0	0	0	0	0	apex
aphid	0	0	1	0	0	1	0	0	0	0	aphid
apiece	0	0	0	0	0	0	0	0	0	0	ib ap
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	apocalyptic
apologetic	0	0	0	0	0	0	1	0	0	1	thov txim
apologist	0	0	0	0	0	0	0	0	0	0	thov txim
apologize	0	0	0	0	0	0	1	1	0	1	thov txim
apology	0	0	0	0	0	0	1	0	0	0	thov txim
apostasy	0	0	0	0	0	0	0	0	0	0	kev tso kev ntseeg tseg
apostate	0	0	0	0	0	0	0	0	0	0	tso tseg
apostle	0	0	0	0	0	0	1	0	0	1	tus tubtxib
apostolic	0	0	0	0	0	0	0	0	0	1	apostolic
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrophe
appalling	0	0	1	1	0	1	0	0	0	0	txaus ntshai
apparatus	0	0	0	0	0	0	0	0	0	0	cuab yeej
apparel	0	0	0	0	0	0	0	0	0	0	khaub ncaws
apparently	0	0	0	0	0	0	0	0	0	0	pom meej
apparition	0	0	0	1	0	0	0	0	1	0	kev pom zoo
appeal	0	1	0	0	0	0	0	0	0	0	thov rov hais dua
appearance	0	0	0	0	0	0	0	0	0	0	tsos
appease	0	0	0	0	0	0	0	0	0	0	txaus siab
appellant	0	0	0	0	0	0	0	0	0	0	tus neeg foob
append	0	0	0	0	0	0	0	0	0	0	ntxiv
appendage	0	0	0	0	0	0	0	0	0	0	appendage
appendicitis	0	0	0	1	0	1	0	1	0	0	mob plab hnyuv
appendix	0	0	0	0	0	0	0	0	0	0	daim ntawv ntxiv
appetite	0	0	0	0	0	0	0	0	0	0	qab los
appetizer	0	0	0	0	0	0	0	0	0	0	appetizer
applause	0	0	0	0	1	0	1	0	1	1	npuaj teg
apple	0	0	0	0	0	0	0	0	0	0	kua txiv
appliance	0	0	0	0	0	0	0	0	0	0	khoom siv
appliances	0	0	0	0	0	0	0	0	0	0	khoom siv
applicability	0	0	0	0	0	0	0	0	0	0	kev siv tau
applicable	0	0	0	0	0	0	0	0	0	0	siv tau
applicant	0	1	0	0	0	0	0	0	0	0	tus neeg thov
application	0	0	0	0	0	0	0	0	0	0	daim ntawv thov
apply	0	0	0	0	0	0	0	0	0	0	thov
appoint	0	0	0	0	0	0	0	0	0	0	teem caij
appointment	0	0	0	0	0	0	0	0	0	0	teem caij
appointments	0	0	0	0	0	0	0	0	0	0	teem caij
apportion	0	0	0	0	0	0	0	0	0	0	faib
apportionment	0	0	0	0	0	0	0	0	0	0	kev faib tawm
appraise	0	0	0	0	0	0	0	0	0	0	ntsuas
appreciable	0	0	0	0	0	0	0	0	0	0	txaus siab
appreciation	0	0	0	0	1	0	1	0	0	1	kev txaus siab
apprehend	0	0	0	1	0	0	0	0	0	0	ntes tau
apprehension	0	0	0	1	0	1	0	0	0	0	kev ceeb siab
apprehensive	0	1	0	1	0	1	0	0	0	0	ceeb heev
apprentice	0	0	0	0	0	0	0	0	0	1	tub kawm
apprenticeship	0	0	0	0	0	0	0	0	0	0	kev kawm
approach	0	0	0	0	0	0	0	0	0	0	mus kom ze
approaching	0	1	0	0	0	0	0	0	0	0	mus txog
approbation	0	0	0	0	0	0	1	0	0	1	kev pom zoo
appropriation	0	0	0	0	0	1	0	0	0	0	kev tsim nyog
approval	0	0	0	0	0	0	1	0	0	0	kev pom zoo
approve	0	0	0	0	1	0	1	0	0	1	pom zoo
approving	0	0	0	0	0	0	1	0	0	0	pom zoo
approximate	0	0	0	0	0	0	0	0	0	0	kwv yees
approximately	0	0	0	0	0	0	0	0	0	0	kwv yees
approximating	0	0	0	0	0	0	0	0	0	0	kwv yees
approximation	0	0	0	0	0	0	0	0	0	0	kwv yees
appurtenances	0	0	0	0	0	0	0	0	0	0	khoom siv
apron	0	0	0	0	0	0	0	0	0	0	apron
apt	0	0	0	0	0	0	1	0	0	0	apt
aptitude	0	0	0	0	0	0	1	0	0	0	kev txawj ntse
aqua	0	0	0	0	0	0	0	0	0	0	dej hiav txwv
aquamarine	0	0	0	0	0	0	0	0	0	0	dej hiav txwv
aquarium	0	0	0	0	0	0	0	0	0	0	thoob dej yug ntses
aquatic	0	0	0	0	0	0	0	0	0	0	dej
aqueduct	0	0	0	0	0	0	0	0	0	0	dej hiav txwv
aqueous	0	0	0	0	0	0	0	0	0	0	dej
arable	0	0	0	0	0	0	0	0	0	0	ua liaj ua teb
arbiter	0	0	0	0	0	0	0	0	0	1	arbiter
arbitrate	0	0	0	0	0	0	0	0	0	0	arbitrate
arbitration	0	1	0	0	0	0	0	0	0	0	kev txiav txim
arbitrator	0	0	0	0	0	0	0	0	0	1	tus kws txiav txim plaub ntug
arbor	0	0	0	0	0	0	0	0	0	0	arbor
arc	0	0	0	0	0	0	0	0	0	0	arc
arcade	0	0	0	0	0	0	0	0	0	0	arcade
arch	0	0	0	0	0	0	0	0	0	0	arch
archaeological	0	0	0	0	0	0	0	0	0	0	archaeological
archaeologist	0	0	0	0	0	0	0	0	0	0	archaeologist
archaeology	0	1	0	0	0	0	1	0	0	0	archaeology
archaic	0	0	0	0	0	1	0	0	0	0	archaic
archbishop	0	0	0	0	0	0	0	0	0	0	archbishop
arched	0	0	0	0	0	0	0	0	0	0	arched
archer	0	0	0	0	0	0	0	0	0	0	tus archer
archery	0	0	0	0	0	0	0	0	0	0	archery
archetype	0	0	0	0	0	0	0	0	0	0	archetype
archipelago	0	0	0	0	0	0	0	0	0	0	archipelago
architect	0	0	0	0	0	0	0	0	0	0	tus kws kes duab vajtse
architecture	0	0	0	0	0	0	0	0	0	1	architecture
archive	0	0	0	0	0	0	0	0	0	0	khaws cia
arctic	0	0	0	0	0	0	0	0	0	0	arctic
ardent	0	1	0	0	1	0	1	0	0	0	ardent
ardor	0	0	0	0	0	0	1	0	0	0	ardor
arduous	0	0	0	0	0	1	0	0	0	0	kev nyuaj siab
area	0	0	0	0	0	0	0	0	0	0	cheeb tsam
arena	0	0	0	0	0	0	0	0	0	0	chaw ua si
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	sib cav
argument	1	0	0	0	0	1	0	0	0	0	kev sib cav
argumentation	1	0	0	0	0	0	0	0	0	0	kev sib cav
argumentative	0	0	0	0	0	1	0	0	0	0	kev sib cav
arguments	1	0	0	0	0	0	0	0	0	0	kev sib cav
arid	0	0	0	0	0	1	0	1	0	0	qhuav
aristocracy	0	0	0	0	0	0	1	0	0	0	aristocracy
aristocrat	0	0	0	0	0	0	0	0	0	0	aristocrat
aristocratic	0	0	0	0	0	0	1	0	0	0	aristocratic
arithmetic	0	0	0	0	0	0	0	0	0	0	lej lej
ark	0	0	0	0	0	0	0	0	0	0	ark
arm	0	0	0	0	0	0	0	0	0	0	caj npab
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	riam phom
armaments	0	0	0	1	0	1	0	0	0	0	riam phom
armature	0	0	0	0	0	0	0	0	0	0	armature
armed	1	0	0	1	0	1	1	0	0	0	riam phom
armor	0	0	0	1	0	0	1	0	0	1	armor
armored	0	0	0	1	0	0	0	0	0	0	armored
armory	0	0	0	0	0	0	0	0	0	1	tub rog
arms	0	0	0	0	0	0	0	0	0	0	caj npab
army	0	0	0	0	0	0	0	0	0	0	tub rog
aroma	0	0	0	0	0	0	1	0	0	0	aroma
arousal	0	0	0	0	0	0	0	0	0	0	kev xav
arouse	0	1	0	0	0	0	1	0	0	0	yaum
arraignment	1	0	0	1	0	1	0	1	0	0	kev txiav txim
arrange	0	0	0	0	0	0	0	0	0	0	npaj
arranged	0	0	0	0	0	0	0	0	0	0	npaj
arrangement	0	0	0	0	0	0	0	0	0	0	kev npaj
array	0	0	0	0	0	0	1	0	0	0	array
arrears	0	0	0	0	0	1	0	0	0	0	nyiaj tshuav
arrest	0	0	0	0	0	1	0	0	0	0	raug ntes
arrival	0	1	0	0	0	0	0	0	0	0	tuaj txog
arrive	0	1	0	0	0	0	0	0	0	0	tuaj txog
arrogance	0	0	0	0	0	1	0	0	0	0	khav theeb
arrogant	1	0	1	0	0	1	0	0	0	0	khav theeb
arrow	0	0	0	0	0	0	0	0	0	0	xub
arsenal	0	0	0	0	0	0	0	0	0	0	arsenal
arsenic	0	0	1	1	0	1	0	1	0	0	arsenic
arson	1	0	0	1	0	1	0	0	0	0	hluav taws kub
art	0	1	0	0	1	0	1	1	1	0	kos duab
artery	0	0	0	0	0	0	0	0	0	0	cov hlab ntsha
artful	0	0	0	0	0	0	0	0	0	0	txawj ntse
arthropod	0	0	0	0	0	0	0	0	0	0	arthropod
artichoke	0	0	0	0	0	0	0	0	0	0	artichoke
article	0	0	0	0	0	0	0	0	0	0	tsab xov xwm
articles	0	0	0	0	0	0	0	0	0	0	cov ntawv
articulate	0	0	0	0	0	0	1	0	0	0	hais lus
articulation	0	0	0	0	0	0	1	0	0	0	kev sib txuas lus
artifice	0	0	0	0	0	0	0	0	0	0	txuj ci
artillery	0	0	0	1	0	1	0	0	0	0	phom loj
artisan	0	0	0	0	0	0	1	0	0	0	tus neeg txawj ntse
artist	0	0	0	0	0	0	0	0	0	0	tus kws kos duab
artiste	0	0	0	0	0	0	1	0	0	0	artiste
artistic	0	0	0	0	0	0	1	0	0	0	kos duab
artists	0	0	0	0	0	0	0	0	0	0	cov kws ua yeeb yam
ascend	0	0	0	0	0	0	0	0	0	0	nce
ascendancy	0	0	0	0	0	0	1	0	0	0	kev nce qib
ascension	0	0	0	0	0	0	0	0	0	0	kev nce qib
ascent	0	0	0	0	0	0	1	0	0	0	nce
ascertain	0	0	0	0	0	0	0	0	0	0	paub meej
ascertained	0	0	0	0	0	0	0	0	0	0	paub tseeb
ascetic	0	0	0	0	0	0	0	0	0	0	ascetic
ash	0	0	0	0	0	1	0	0	0	0	tshauv
ashamed	0	0	1	0	0	1	0	1	0	0	txaj muag
ashes	0	0	0	0	0	1	0	1	0	0	tshauv
asleep	0	0	0	0	0	0	0	0	0	0	pw tsaug zog
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	yam
aspects	0	0	0	0	0	0	0	0	0	0	yam
asphalt	0	0	0	0	0	0	0	0	0	0	asphalt
aspiration	0	1	0	0	1	0	1	0	1	1	kev ntshaw
aspire	0	1	0	0	1	0	1	0	0	0	aspire
aspiring	0	1	0	0	1	0	1	0	0	1	xav
ass	0	0	0	0	0	1	0	0	0	0	ass
assail	1	0	0	1	0	1	0	0	1	0	ntaus
assailant	1	0	0	1	0	1	0	1	0	0	neeg tua neeg
assassin	1	0	0	1	0	1	0	1	0	0	tus neeg tua neeg
assassinate	1	0	0	1	0	1	0	0	0	0	tua neeg
assassination	1	0	0	1	0	1	0	1	0	0	kev tua neeg
assault	1	0	0	1	0	1	0	0	0	0	kev ua phem
assay	0	0	0	0	0	0	0	0	0	0	soj ntsuam
assemblage	0	0	0	0	0	0	0	0	0	0	kev sib dhos
assemble	0	0	0	0	0	0	0	0	0	0	sib sau ua ke
assembled	0	0	0	0	0	0	0	0	0	0	sib dhos
assembly	0	0	0	0	0	0	1	0	0	1	kev sib dhos
assent	0	0	0	0	0	0	1	0	0	0	pom zoo
assert	0	0	0	0	0	0	0	0	0	0	hais
asserting	0	0	0	0	0	0	1	0	0	1	kev lees paub
assertion	0	0	0	0	0	0	0	0	0	0	kev lees paub
assess	0	0	0	0	0	0	0	0	0	0	soj ntsuam
assessment	0	0	0	0	0	0	0	0	1	1	kev soj ntsuam
assessor	0	0	0	0	0	0	0	0	0	1	tus ntsuas
assets	0	0	0	0	0	0	1	0	0	0	cov khoom muaj nqis
asshole	1	0	1	0	0	1	0	0	0	0	asshole
assign	0	0	0	0	0	0	0	0	0	0	muab
assignee	0	0	0	0	0	0	0	0	0	1	tus neeg ua haujlwm
assignment	0	0	0	0	0	0	0	0	0	0	txoj haujlwm
assimilate	0	0	0	0	0	0	0	0	0	0	assimilate
assimilation	0	0	0	0	0	0	0	0	0	0	assimilation
assist	0	0	0	0	0	0	1	0	0	1	pab
assistance	0	0	0	0	0	0	1	0	0	0	kev pab
assistant	0	0	0	0	0	0	0	0	0	0	tus pab
associate	0	0	0	0	0	0	1	0	0	1	koom nrog
association	0	0	0	0	0	0	0	0	0	1	kev koom tes
assorted	0	0	0	0	0	0	0	0	0	0	sib txawv
assortment	0	0	0	0	0	0	0	0	0	0	assortment
assuage	0	0	0	0	0	0	1	0	0	0	pab
assumed	0	0	0	0	0	0	0	0	0	0	xav
assuming	0	0	0	0	0	0	0	0	0	0	xav tias
assumption	0	0	0	0	0	0	0	0	0	0	kev xav
assurance	0	0	0	0	0	0	1	0	0	1	kev lees paub
assure	0	0	0	0	0	0	0	0	0	1	paub tseeb
assured	0	0	0	0	0	0	1	0	0	1	paub tseeb
assuredly	0	0	0	0	0	0	0	0	0	1	paub tseeb
asterisk	0	0	0	0	0	0	0	0	0	0	hnub qub
asteroids	0	0	0	0	0	0	0	0	0	0	asteroids
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatism
astonishingly	0	0	0	0	0	0	1	0	1	0	xav tsis thoob
astonishment	0	0	0	0	1	0	1	0	1	0	xav tsis thoob
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	yuam kev
astringent	0	0	0	0	0	1	0	0	0	0	astringent
astrologer	0	1	0	0	0	0	1	0	0	0	tus kws qhia hnub qub
astrology	0	0	0	0	0	0	0	0	0	0	astrology
astronaut	0	0	0	0	0	0	1	0	0	0	tus neeg tsav dav hlau
astronomer	0	1	0	0	0	0	1	0	0	0	astronomer
astronomy	0	0	0	0	0	0	0	0	0	0	astronomy
astute	0	0	0	0	0	0	1	0	0	0	txawj ntse
asunder	0	0	0	0	0	0	0	0	0	0	asunder
asylum	0	0	0	1	0	1	0	0	0	0	nyob nraim yeej ncuab
asymmetric	0	0	0	0	0	0	0	0	0	0	asymmetrical
asymmetry	0	0	1	0	0	0	0	0	0	0	asymmetry
asymptotic	0	0	0	0	0	0	0	0	0	0	asymptotic
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	tsis ntseeg Vajtswv
atheistic	0	0	0	0	0	0	0	0	0	0	tsis ntseeg Vajtswv
atherosclerosis	0	0	0	1	0	1	0	1	0	0	atherosclerosis
athlete	0	0	0	0	0	0	1	0	0	0	ncaws pob
athletic	0	0	0	0	0	0	1	0	0	0	kis las
athleticism	0	0	0	0	0	0	0	0	0	0	kev ua kis las
athletics	0	0	0	0	0	0	0	0	0	0	kis las
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	huab cua
atmospheric	0	0	0	0	0	0	0	0	0	0	huab cua
atoll	0	0	0	0	0	0	0	0	0	0	atoll
atom	0	0	0	0	0	0	1	0	0	0	atom
atomic	0	0	0	0	0	0	0	0	0	0	atomic
atone	0	1	0	0	1	0	1	0	0	1	theej
atonement	0	0	0	0	0	0	1	0	0	0	kev theej txhoj
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	siab phem
atrocity	1	0	1	1	0	1	0	1	0	0	kev ua phem
atrophy	0	0	1	1	0	1	0	1	0	0	atrophy
attach	0	0	0	0	0	0	0	0	0	0	txuas
attachment	0	0	0	0	0	0	1	0	0	0	daim ntawv txuas
attack	1	0	0	1	0	1	0	0	0	0	nres
attacking	1	0	1	1	0	1	0	1	1	0	ntaus
attain	0	0	0	0	0	0	0	0	0	0	ua tau
attainable	0	1	0	0	0	0	1	0	0	0	ua tau
attainment	0	0	0	0	0	0	1	0	0	0	kev ua tiav
attempt	0	1	0	0	0	0	0	0	0	0	sim
attendance	0	1	0	0	0	0	0	0	0	0	kev tuaj koom
attendant	0	0	0	0	0	0	1	0	0	1	tus neeg saib xyuas
attention	0	0	0	0	0	0	1	0	0	0	saib xyuas
attentive	0	0	0	0	0	0	1	0	0	1	saib xyuas
attenuate	0	0	0	0	0	0	0	0	0	0	attenuate
attenuated	0	0	0	0	0	1	0	0	0	0	attenuated
attenuation	0	0	0	0	0	1	0	1	0	0	attenuation
attest	0	0	0	0	0	0	1	0	0	1	ntawv pov thawj
attestation	0	0	0	0	0	0	0	0	0	1	ntawv pov thawj
attic	0	0	0	0	0	0	0	0	0	0	qab nthab
attire	0	0	0	0	0	0	0	0	0	0	khaub ncaws
attitude	0	0	0	0	0	0	0	0	0	0	tus cwj pwm
attorney	1	0	0	1	0	0	1	0	0	1	tus kws lij choj
attraction	0	0	0	0	0	0	1	0	0	0	kev nyiam
attractiveness	0	0	0	0	0	0	1	0	0	0	kev ntxim nyiam
attributable	0	0	0	0	0	0	0	0	0	0	tsim nyog
attribute	0	0	0	0	0	0	0	0	0	0	tus cwj pwm
attribution	0	0	0	0	0	0	0	0	0	0	kev xam pom
attrition	0	0	0	0	0	0	0	0	0	0	attrition
auburn	0	0	0	0	0	0	0	0	0	0	auburn
auction	0	1	0	0	0	0	0	0	0	0	kev sib tw
auctioneer	0	0	0	0	0	0	0	0	0	0	auctioneer
audacious	0	0	0	0	0	0	0	0	0	0	audacious
audacity	0	0	0	0	0	1	0	0	0	0	audacity
audible	0	0	0	0	0	0	0	0	0	0	mloog tau
audience	0	1	0	0	0	0	0	0	0	0	cov neeg tuaj saib
audit	0	0	0	0	0	0	0	0	0	0	kev tshuaj xyuas
audition	0	0	0	0	0	0	0	0	0	0	audition
auditor	0	0	0	1	0	0	0	0	0	1	tus kws tshuaj xyuas
auditorium	0	0	0	0	0	0	0	0	0	0	auditorium
auditory	0	0	0	0	0	0	0	0	0	0	kev mloog
aught	0	0	0	0	0	0	0	0	0	0	aug
augment	0	0	0	0	0	0	1	0	0	0	augment
augmentation	0	0	0	0	0	0	0	0	0	0	augmentation
august	0	0	0	0	0	0	1	0	0	0	lub yim hli ntuj
aunt	0	0	0	0	0	0	1	0	0	1	tus phauj
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	kev txhawb nqa
auspicious	0	1	0	0	1	0	1	0	0	0	hmoov zoo
austere	0	0	0	1	0	1	0	1	0	0	austere
austerity	0	0	0	0	0	1	0	0	0	0	kev nyuaj siab
authentic	0	0	0	0	1	0	1	0	0	1	qhov tseeb
authenticate	0	0	0	0	0	0	0	0	0	1	pov thawj
authentication	0	0	0	0	0	0	0	0	0	1	kev lees paub
authenticity	0	0	0	0	0	0	1	0	0	1	kev tseeb
author	0	0	0	0	0	0	1	0	0	1	tus sau
authoritative	0	0	0	0	0	0	1	0	0	1	tso cai
authority	0	0	0	0	0	0	1	0	0	1	txoj cai
authorization	0	0	0	0	0	0	1	0	0	1	kev tso cai
