English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Kazakh Word
amphetamines	0	0	1	0	0	1	0	0	0	0	амфетаминдер
amphibian	0	0	0	0	0	0	0	0	0	0	қосмекенді
amphibious	0	0	0	0	0	0	0	0	0	0	амфибия
amphitheater	0	0	0	0	0	0	0	0	0	0	амфитеатр
amplification	0	0	0	0	0	0	0	0	0	0	күшейту
amplify	0	0	0	0	0	0	0	0	0	0	күшейту
amplitude	0	0	0	0	0	0	0	0	0	0	амплитудасы
amply	0	0	0	0	0	0	0	0	0	0	көп
amputation	0	0	0	0	0	0	0	0	0	0	ампутация
amulet	0	0	0	0	0	0	0	0	0	0	амулет
amuse	0	0	0	0	1	0	1	0	0	0	көңіл көтеру
amused	0	0	0	0	1	0	1	0	0	0	көңілді
amusement	0	0	0	0	1	0	1	0	0	0	ойын-сауық
amusing	0	0	0	0	1	0	1	0	0	0	қызық
ana	0	0	0	0	0	0	0	0	0	0	ана
anaconda	0	0	1	1	0	1	0	0	0	0	анаконда
anaesthesia	0	0	0	0	0	0	0	0	0	0	анестезия
anaesthetic	0	0	0	0	0	0	0	0	0	0	анестетик
anal	0	0	0	0	0	1	0	0	0	0	анал
analgesic	0	0	0	0	0	0	0	0	0	0	анальгетик
analogous	0	0	0	0	0	0	0	0	0	0	ұқсас
analogue	0	0	0	0	0	0	0	0	0	0	аналогы
analogy	0	0	0	0	0	0	0	0	0	0	ұқсастық
analysis	0	0	0	0	0	0	0	0	0	0	талдау
analyst	0	1	0	0	0	0	1	0	0	1	талдаушы
analytic	0	0	0	0	0	0	0	0	0	0	аналитикалық
analyze	0	0	0	0	0	0	0	0	0	0	талдау
analyzer	0	0	0	0	0	0	0	0	0	0	анализатор
anarchism	1	0	0	1	0	1	0	0	0	0	анархизм
anarchist	1	0	0	1	0	1	0	0	0	0	анархист
anarchy	1	0	0	1	0	1	0	0	0	0	анархия
anastomosis	0	0	0	0	0	0	0	0	0	0	анастомоз
anathema	1	0	1	1	0	1	0	1	0	0	анатема
anatomic	0	0	0	0	0	0	0	0	0	0	анатомиялық
anatomy	0	0	0	0	0	0	0	0	0	0	анатомия
ancestor	0	0	0	0	0	0	0	0	0	0	арғы ата
ancestral	0	0	0	0	0	0	0	0	0	1	ата-баба
ancestry	0	0	0	0	0	0	0	0	0	0	ата-тегі
anchor	0	0	0	0	0	0	1	0	0	0	якорь
anchorage	0	0	0	0	0	0	1	1	0	0	бекіту
ancient	0	0	0	0	0	1	0	0	0	0	ежелгі
ancillary	0	0	0	0	0	0	0	0	0	0	көмекші
androgen	0	0	0	0	0	0	0	0	0	0	андроген
anemone	0	0	0	0	0	0	0	0	0	0	анемон
anew	0	0	0	0	0	0	0	0	0	0	жаңадан
angel	0	1	0	0	1	0	1	0	1	1	періште
angelic	0	0	0	0	1	0	1	0	0	1	періштелік
anger	1	0	0	0	0	1	0	0	0	0	ашу
angina	0	0	0	1	0	1	0	0	0	0	стенокардия
angiography	0	0	0	0	0	0	0	0	0	0	ангиография
angle	0	0	0	0	0	0	0	0	0	0	бұрыш
angling	0	1	0	0	0	1	0	0	0	0	балық аулау
angry	1	0	1	0	0	1	0	0	0	0	ашулы
anguish	1	0	0	1	0	1	0	1	0	0	азап
angular	0	0	0	0	0	0	0	0	0	0	бұрыштық
anhydrous	0	0	0	0	0	0	0	0	0	0	сусыз
animal	0	0	0	0	0	0	0	0	0	0	жануар
animate	0	0	0	0	0	0	1	0	0	0	жандандыру
animated	0	0	0	0	1	0	1	0	0	0	анимациялық
animation	0	0	0	0	0	0	0	0	0	0	анимация
animosity	1	0	1	1	0	1	0	1	0	0	дұшпандық
animus	1	0	0	0	0	1	0	0	0	0	жау
ankle	0	0	0	0	0	0	0	0	0	0	тобық
annals	0	0	0	0	0	0	0	0	0	0	жылнамалар
annex	0	0	0	0	0	0	0	0	0	0	қосымша
annexation	0	0	0	0	0	0	0	0	0	0	аннексия
annexe	0	0	0	0	0	0	0	0	0	0	қосымша
annihilate	1	0	0	1	0	1	0	0	0	0	жою
annihilated	1	0	0	1	0	1	0	1	0	0	жойылды
annihilation	1	0	0	1	0	1	0	1	0	0	жойылу
annotate	0	0	0	0	0	0	0	0	0	0	аннотация жазу
annotation	0	0	0	0	0	0	0	0	0	0	аннотация
announce	0	0	0	0	0	0	0	0	0	0	хабарлау
announcement	0	1	0	0	0	0	0	0	0	0	хабарландыру
annoy	1	0	1	0	0	1	0	0	0	0	ренжіту
annoyance	1	0	1	0	0	1	0	0	0	0	тітіркену
annoying	1	0	0	0	0	1	0	0	0	0	тітіркендіргіш
annuity	0	0	0	0	0	0	0	0	0	0	аннуитет
annul	0	0	0	0	0	1	0	0	0	0	күшін жою
annular	0	0	0	0	0	0	0	0	0	0	сақиналы
annulment	0	0	0	0	0	1	0	1	0	0	күшін жою
annulus	0	0	0	0	0	0	0	0	0	0	сақина
anointing	0	0	0	0	0	0	0	0	0	0	майлау
anomalous	0	0	0	0	0	0	0	0	0	0	аномальды
anomaly	0	0	0	1	0	1	0	0	1	0	аномалия
anon	0	0	0	0	0	0	0	0	0	0	анон
anonymous	0	0	0	0	0	1	0	0	0	0	Аноним
answer	0	0	0	0	0	0	0	0	0	0	жауап
answerable	0	0	0	0	0	0	0	0	0	1	жауап береді
answering	0	0	0	0	0	0	0	0	0	0	жауап беру
ant	0	0	0	0	0	0	0	0	0	0	құмырсқа
antagonism	1	0	0	0	0	1	0	0	0	0	антагонизм
antagonist	1	0	0	0	0	1	0	0	0	0	антагонист
antagonistic	1	0	1	0	0	1	0	0	0	0	антагонистік
ante	0	0	0	0	0	0	0	0	0	0	анте
antecedent	0	0	0	0	0	0	0	0	0	0	алдыңғы
antelope	0	0	0	0	0	0	0	0	0	0	антилопа
antenna	0	0	0	0	0	0	0	0	0	0	антенна
anterior	0	0	0	0	0	0	0	0	0	0	алдыңғы
anthem	0	0	0	0	0	0	0	0	0	0	әнұран
anthology	0	0	0	0	0	0	0	0	0	0	антология
anthrax	0	0	1	1	0	1	0	1	0	0	күйдіргі
anthropology	0	0	0	0	0	0	0	0	0	0	антропология
antibiotic	0	0	0	0	0	0	0	0	0	0	антибиотик
antibiotics	0	0	0	0	0	0	1	0	0	0	антибиотиктер
antichrist	1	0	1	1	0	1	0	0	0	0	антихрист
anticipation	0	1	0	0	0	0	0	0	0	0	күту
anticipatory	0	1	0	0	0	0	0	0	0	0	күту
antidote	0	1	0	0	0	0	1	0	0	1	антидот
antifungal	0	0	0	0	0	0	1	0	0	1	саңырауқұлаққа қарсы
antimony	0	0	0	0	0	0	0	0	0	0	сурьма
antipathy	1	0	1	0	0	1	0	0	0	0	антипатия
antiquarian	0	0	0	0	0	0	0	0	0	0	антиквариат
antiquated	0	0	0	0	0	1	0	0	0	0	көне
antique	0	0	0	0	0	0	1	0	0	0	антиквариат
antiquity	0	0	0	0	0	0	0	0	0	0	ежелгі
antiseptic	0	0	0	0	0	0	1	0	0	1	антисептикалық
antisocial	1	0	1	1	0	1	0	1	0	0	антисоциалды
antithesis	1	0	0	0	0	1	0	0	0	0	антитеза
antithetical	0	0	0	0	0	0	0	0	0	0	антитетикалық
antiviral	0	0	0	0	0	0	0	0	0	0	вирусқа қарсы
antler	0	0	0	0	0	0	0	0	0	0	мүйіз
anvil	0	0	0	0	0	0	0	0	0	0	анвил
anxiety	1	1	0	1	0	1	0	1	0	0	мазасыздық
anxious	0	1	0	1	0	1	0	0	0	0	мазасыз
aorta	0	0	0	0	0	0	0	0	0	0	аорта
apace	0	0	0	0	0	0	0	0	0	0	қарқын
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	пәтер
apathetic	0	0	0	0	0	1	0	1	0	0	апатия
apathy	0	0	0	0	0	1	0	1	0	0	апатия
ape	0	0	0	0	0	0	0	0	0	0	маймыл
aperture	0	0	0	0	0	0	0	0	0	0	апертура
apex	0	0	0	0	0	0	0	0	0	0	шыңы
aphid	0	0	1	0	0	1	0	0	0	0	тли
apiece	0	0	0	0	0	0	0	0	0	0	дана
aplomb	0	0	0	0	0	0	1	0	0	0	апломб
apocalyptic	0	0	0	0	0	0	0	0	0	0	апокалиптикалық
apologetic	0	0	0	0	0	0	1	0	0	1	кешірім сұрайтын
apologist	0	0	0	0	0	0	0	0	0	0	кешірімші
apologize	0	0	0	0	0	0	1	1	0	1	кешірім сұра
apology	0	0	0	0	0	0	1	0	0	0	кешірім
apostasy	0	0	0	0	0	0	0	0	0	0	жолдан таюшылық
apostate	0	0	0	0	0	0	0	0	0	0	жолдан тайған
apostle	0	0	0	0	0	0	1	0	0	1	елші
apostolic	0	0	0	0	0	0	0	0	0	1	апостолдық
apostrophe	0	0	0	0	0	0	0	0	0	0	апостроф
appalling	0	0	1	1	0	1	0	0	0	0	қорқынышты
apparatus	0	0	0	0	0	0	0	0	0	0	аппарат
apparel	0	0	0	0	0	0	0	0	0	0	киім
apparently	0	0	0	0	0	0	0	0	0	0	шамасы
apparition	0	0	0	1	0	0	0	0	1	0	елес
appeal	0	1	0	0	0	0	0	0	0	0	апелляция
appearance	0	0	0	0	0	0	0	0	0	0	сыртқы түрі
appease	0	0	0	0	0	0	0	0	0	0	тыныштандыру
appellant	0	0	0	0	0	0	0	0	0	0	шағымданушы
append	0	0	0	0	0	0	0	0	0	0	қосу
appendage	0	0	0	0	0	0	0	0	0	0	қосымша
appendicitis	0	0	0	1	0	1	0	1	0	0	аппендицит
appendix	0	0	0	0	0	0	0	0	0	0	қосымша
appetite	0	0	0	0	0	0	0	0	0	0	тәбет
appetizer	0	0	0	0	0	0	0	0	0	0	тәбет
applause	0	0	0	0	1	0	1	0	1	1	шапалақтау
apple	0	0	0	0	0	0	0	0	0	0	алма
appliance	0	0	0	0	0	0	0	0	0	0	құрылғы
appliances	0	0	0	0	0	0	0	0	0	0	құрылғылар
applicability	0	0	0	0	0	0	0	0	0	0	қолдану мүмкіндігі
applicable	0	0	0	0	0	0	0	0	0	0	қолданылатын
applicant	0	1	0	0	0	0	0	0	0	0	өтініш беруші
application	0	0	0	0	0	0	0	0	0	0	қолдану
apply	0	0	0	0	0	0	0	0	0	0	қолдану
appoint	0	0	0	0	0	0	0	0	0	0	тағайындау
appointment	0	0	0	0	0	0	0	0	0	0	кездесу
appointments	0	0	0	0	0	0	0	0	0	0	тағайындаулар
apportion	0	0	0	0	0	0	0	0	0	0	бөлу
apportionment	0	0	0	0	0	0	0	0	0	0	бөлу
appraise	0	0	0	0	0	0	0	0	0	0	бағалау
appreciable	0	0	0	0	0	0	0	0	0	0	маңызды
appreciation	0	0	0	0	1	0	1	0	0	1	ризашылық
apprehend	0	0	0	1	0	0	0	0	0	0	ұстау
apprehension	0	0	0	1	0	1	0	0	0	0	үрей
apprehensive	0	1	0	1	0	1	0	0	0	0	үрейлі
apprentice	0	0	0	0	0	0	0	0	0	1	шәкірт
apprenticeship	0	0	0	0	0	0	0	0	0	0	шәкірттік
approach	0	0	0	0	0	0	0	0	0	0	көзқарас
approaching	0	1	0	0	0	0	0	0	0	0	жақындап келе жатыр
approbation	0	0	0	0	0	0	1	0	0	1	апробация
appropriation	0	0	0	0	0	1	0	0	0	0	иелену
approval	0	0	0	0	0	0	1	0	0	0	бекіту
approve	0	0	0	0	1	0	1	0	0	1	бекіту
approving	0	0	0	0	0	0	1	0	0	0	мақұлдау
approximate	0	0	0	0	0	0	0	0	0	0	шамамен
approximately	0	0	0	0	0	0	0	0	0	0	шамамен
approximating	0	0	0	0	0	0	0	0	0	0	жуықтау
approximation	0	0	0	0	0	0	0	0	0	0	жуықтау
appurtenances	0	0	0	0	0	0	0	0	0	0	жабдықтар
apron	0	0	0	0	0	0	0	0	0	0	алжапқыш
apt	0	0	0	0	0	0	1	0	0	0	қолайлы
aptitude	0	0	0	0	0	0	1	0	0	0	бейімділік
aqua	0	0	0	0	0	0	0	0	0	0	аква
aquamarine	0	0	0	0	0	0	0	0	0	0	аквамарин
aquarium	0	0	0	0	0	0	0	0	0	0	аквариум
aquatic	0	0	0	0	0	0	0	0	0	0	су
aqueduct	0	0	0	0	0	0	0	0	0	0	акведук
aqueous	0	0	0	0	0	0	0	0	0	0	сулы
arable	0	0	0	0	0	0	0	0	0	0	егістік
arbiter	0	0	0	0	0	0	0	0	0	1	төреші
arbitrate	0	0	0	0	0	0	0	0	0	0	арбитраж
arbitration	0	1	0	0	0	0	0	0	0	0	арбитраж
arbitrator	0	0	0	0	0	0	0	0	0	1	арбитр
arbor	0	0	0	0	0	0	0	0	0	0	арба
arc	0	0	0	0	0	0	0	0	0	0	доға
arcade	0	0	0	0	0	0	0	0	0	0	аркада
arch	0	0	0	0	0	0	0	0	0	0	арка
archaeological	0	0	0	0	0	0	0	0	0	0	археологиялық
archaeologist	0	0	0	0	0	0	0	0	0	0	археолог
archaeology	0	1	0	0	0	0	1	0	0	0	археология
archaic	0	0	0	0	0	1	0	0	0	0	архаикалық
archbishop	0	0	0	0	0	0	0	0	0	0	архиепископ
arched	0	0	0	0	0	0	0	0	0	0	арка тәрізді
archer	0	0	0	0	0	0	0	0	0	0	садақшы
archery	0	0	0	0	0	0	0	0	0	0	садақ ату
archetype	0	0	0	0	0	0	0	0	0	0	архетип
archipelago	0	0	0	0	0	0	0	0	0	0	архипелаг
architect	0	0	0	0	0	0	0	0	0	0	сәулетші
architecture	0	0	0	0	0	0	0	0	0	1	сәулет
archive	0	0	0	0	0	0	0	0	0	0	мұрағат
arctic	0	0	0	0	0	0	0	0	0	0	арктикалық
ardent	0	1	0	0	1	0	1	0	0	0	жалынды
ardor	0	0	0	0	0	0	1	0	0	0	жалынды
arduous	0	0	0	0	0	1	0	0	0	0	қиын
area	0	0	0	0	0	0	0	0	0	0	аумақ
arena	0	0	0	0	0	0	0	0	0	0	арена
areola	0	0	0	0	0	0	0	0	0	0	ареола
argent	0	0	0	0	0	0	0	0	0	0	аргент
argue	1	0	0	0	0	1	0	0	0	0	дауласу
argument	1	0	0	0	0	1	0	0	0	0	аргумент
argumentation	1	0	0	0	0	0	0	0	0	0	аргументация
argumentative	0	0	0	0	0	1	0	0	0	0	дәлелді
arguments	1	0	0	0	0	0	0	0	0	0	аргументтер
arid	0	0	0	0	0	1	0	1	0	0	құрғақ
aristocracy	0	0	0	0	0	0	1	0	0	0	ақсүйектер
aristocrat	0	0	0	0	0	0	0	0	0	0	ақсүйек
aristocratic	0	0	0	0	0	0	1	0	0	0	ақсүйектер
arithmetic	0	0	0	0	0	0	0	0	0	0	арифметика
ark	0	0	0	0	0	0	0	0	0	0	кеме
arm	0	0	0	0	0	0	0	0	0	0	қол
armada	0	0	0	0	0	0	0	0	0	0	армада
armament	1	0	0	1	0	0	0	0	0	0	қарулану
armaments	0	0	0	1	0	1	0	0	0	0	қару-жарақ
armature	0	0	0	0	0	0	0	0	0	0	арматура
armed	1	0	0	1	0	1	1	0	0	0	қарулы
armor	0	0	0	1	0	0	1	0	0	1	сауыт
armored	0	0	0	1	0	0	0	0	0	0	брондалған
armory	0	0	0	0	0	0	0	0	0	1	қару-жарақ қоймасы
arms	0	0	0	0	0	0	0	0	0	0	қолдар
army	0	0	0	0	0	0	0	0	0	0	әскер
aroma	0	0	0	0	0	0	1	0	0	0	хош иіс
arousal	0	0	0	0	0	0	0	0	0	0	қозу
arouse	0	1	0	0	0	0	1	0	0	0	ояту
arraignment	1	0	0	1	0	1	0	1	0	0	айыптау
arrange	0	0	0	0	0	0	0	0	0	0	реттеу
arranged	0	0	0	0	0	0	0	0	0	0	реттелген
arrangement	0	0	0	0	0	0	0	0	0	0	реттеу
array	0	0	0	0	0	0	1	0	0	0	массив
arrears	0	0	0	0	0	1	0	0	0	0	берешек
arrest	0	0	0	0	0	1	0	0	0	0	қамауға алу
arrival	0	1	0	0	0	0	0	0	0	0	келу
arrive	0	1	0	0	0	0	0	0	0	0	келу
arrogance	0	0	0	0	0	1	0	0	0	0	менмендік
arrogant	1	0	1	0	0	1	0	0	0	0	тәкаппар
arrow	0	0	0	0	0	0	0	0	0	0	жебе
arsenal	0	0	0	0	0	0	0	0	0	0	арсенал
arsenic	0	0	1	1	0	1	0	1	0	0	мышьяк
arson	1	0	0	1	0	1	0	0	0	0	өртеу
art	0	1	0	0	1	0	1	1	1	0	өнер
artery	0	0	0	0	0	0	0	0	0	0	артерия
artful	0	0	0	0	0	0	0	0	0	0	көркем
arthropod	0	0	0	0	0	0	0	0	0	0	буынаяқты
artichoke	0	0	0	0	0	0	0	0	0	0	артишок
article	0	0	0	0	0	0	0	0	0	0	мақала
articles	0	0	0	0	0	0	0	0	0	0	мақалалар
articulate	0	0	0	0	0	0	1	0	0	0	айту
articulation	0	0	0	0	0	0	1	0	0	0	артикуляция
artifice	0	0	0	0	0	0	0	0	0	0	жасандылық
artillery	0	0	0	1	0	1	0	0	0	0	артиллерия
artisan	0	0	0	0	0	0	1	0	0	0	қолөнерші
artist	0	0	0	0	0	0	0	0	0	0	әртіс
artiste	0	0	0	0	0	0	1	0	0	0	суретші
artistic	0	0	0	0	0	0	1	0	0	0	көркем
artists	0	0	0	0	0	0	0	0	0	0	суретшілер
ascend	0	0	0	0	0	0	0	0	0	0	көтерілу
ascendancy	0	0	0	0	0	0	1	0	0	0	өрлеу
ascension	0	0	0	0	0	0	0	0	0	0	өрлеу
ascent	0	0	0	0	0	0	1	0	0	0	өрлеу
ascertain	0	0	0	0	0	0	0	0	0	0	анықтау
ascertained	0	0	0	0	0	0	0	0	0	0	анықталды
ascetic	0	0	0	0	0	0	0	0	0	0	аскеттік
ash	0	0	0	0	0	1	0	0	0	0	күл
ashamed	0	0	1	0	0	1	0	1	0	0	ұялды
ashes	0	0	0	0	0	1	0	1	0	0	күл
asleep	0	0	0	0	0	0	0	0	0	0	ұйықтап жатыр
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	аспартам
aspect	0	0	0	0	0	0	0	0	0	0	аспект
aspects	0	0	0	0	0	0	0	0	0	0	аспектілері
asphalt	0	0	0	0	0	0	0	0	0	0	асфальт
aspiration	0	1	0	0	1	0	1	0	1	1	ұмтылу
aspire	0	1	0	0	1	0	1	0	0	0	ұмтылу
aspiring	0	1	0	0	1	0	1	0	0	1	ұмтылу
ass	0	0	0	0	0	1	0	0	0	0	асс
assail	1	0	0	1	0	1	0	0	1	0	шабуыл
assailant	1	0	0	1	0	1	0	1	0	0	шабуылшы
assassin	1	0	0	1	0	1	0	1	0	0	өлтіруші
assassinate	1	0	0	1	0	1	0	0	0	0	өлтіру
assassination	1	0	0	1	0	1	0	1	0	0	қастандық
assault	1	0	0	1	0	1	0	0	0	0	шабуыл
assay	0	0	0	0	0	0	0	0	0	0	талдау
assemblage	0	0	0	0	0	0	0	0	0	0	жинақтау
assemble	0	0	0	0	0	0	0	0	0	0	құрастыру
assembled	0	0	0	0	0	0	0	0	0	0	жиналған
assembly	0	0	0	0	0	0	1	0	0	1	құрастыру
assent	0	0	0	0	0	0	1	0	0	0	келісу
assert	0	0	0	0	0	0	0	0	0	0	бекіту
asserting	0	0	0	0	0	0	1	0	0	1	бекіту
assertion	0	0	0	0	0	0	0	0	0	0	бекіту
assess	0	0	0	0	0	0	0	0	0	0	бағалау
assessment	0	0	0	0	0	0	0	0	1	1	бағалау
assessor	0	0	0	0	0	0	0	0	0	1	бағалаушы
assets	0	0	0	0	0	0	1	0	0	0	активтер
asshole	1	0	1	0	0	1	0	0	0	0	Нақұрыс
assign	0	0	0	0	0	0	0	0	0	0	тағайындау
assignee	0	0	0	0	0	0	0	0	0	1	тағайындаушы
assignment	0	0	0	0	0	0	0	0	0	0	тапсырма
assimilate	0	0	0	0	0	0	0	0	0	0	ассимиляциялау
assimilation	0	0	0	0	0	0	0	0	0	0	ассимиляция
assist	0	0	0	0	0	0	1	0	0	1	көмектесу
assistance	0	0	0	0	0	0	1	0	0	0	көмек
assistant	0	0	0	0	0	0	0	0	0	0	көмекшісі
associate	0	0	0	0	0	0	1	0	0	1	серіктес
association	0	0	0	0	0	0	0	0	0	1	бірлестік
assorted	0	0	0	0	0	0	0	0	0	0	әртүрлі
assortment	0	0	0	0	0	0	0	0	0	0	ассортимент
assuage	0	0	0	0	0	0	1	0	0	0	тыныштандыру
assumed	0	0	0	0	0	0	0	0	0	0	болжанған
assuming	0	0	0	0	0	0	0	0	0	0	болжам
assumption	0	0	0	0	0	0	0	0	0	0	болжам
assurance	0	0	0	0	0	0	1	0	0	1	кепілдік
assure	0	0	0	0	0	0	0	0	0	1	қамтамасыз ету
assured	0	0	0	0	0	0	1	0	0	1	кепілдік берді
assuredly	0	0	0	0	0	0	0	0	0	1	сөзсіз
asterisk	0	0	0	0	0	0	0	0	0	0	жұлдызша
asteroids	0	0	0	0	0	0	0	0	0	0	астероидтар
astigmatism	0	0	0	0	0	0	0	0	0	0	астигматизм
astonishingly	0	0	0	0	0	0	1	0	1	0	таңқаларлық
astonishment	0	0	0	0	1	0	1	0	1	0	таң қалу
astral	0	0	0	0	0	0	0	0	0	0	астральды
astray	0	0	0	1	0	1	0	0	0	0	адасу
astringent	0	0	0	0	0	1	0	0	0	0	тұтқыр
astrologer	0	1	0	0	0	0	1	0	0	0	астролог
astrology	0	0	0	0	0	0	0	0	0	0	астрология
astronaut	0	0	0	0	0	0	1	0	0	0	ғарышкер
astronomer	0	1	0	0	0	0	1	0	0	0	астроном
astronomy	0	0	0	0	0	0	0	0	0	0	астрономия
astute	0	0	0	0	0	0	1	0	0	0	зерек
asunder	0	0	0	0	0	0	0	0	0	0	бөлу
asylum	0	0	0	1	0	1	0	0	0	0	баспана
asymmetric	0	0	0	0	0	0	0	0	0	0	асимметриялық
asymmetry	0	0	1	0	0	0	0	0	0	0	асимметрия
asymptotic	0	0	0	0	0	0	0	0	0	0	асимптотикалық
atelier	0	0	0	0	0	0	0	0	0	0	ателье
atheism	0	0	0	0	0	1	0	0	0	0	атеизм
atheistic	0	0	0	0	0	0	0	0	0	0	атеистік
atherosclerosis	0	0	0	1	0	1	0	1	0	0	атеросклероз
athlete	0	0	0	0	0	0	1	0	0	0	спортшы
athletic	0	0	0	0	0	0	1	0	0	0	атлетикалық
athleticism	0	0	0	0	0	0	0	0	0	0	атлетизм
athletics	0	0	0	0	0	0	0	0	0	0	жеңіл атлетика
atlas	0	0	0	0	0	0	0	0	0	0	атлас
atmosphere	0	0	0	0	0	0	0	0	0	0	атмосфера
atmospheric	0	0	0	0	0	0	0	0	0	0	атмосфералық
atoll	0	0	0	0	0	0	0	0	0	0	атолл
atom	0	0	0	0	0	0	1	0	0	0	атом
atomic	0	0	0	0	0	0	0	0	0	0	атомдық
atone	0	1	0	0	1	0	1	0	0	1	өтеу
atonement	0	0	0	0	0	0	1	0	0	0	өтеу
atrium	0	0	0	0	0	0	0	0	0	0	атриум
atrocious	1	0	1	0	0	1	0	0	0	0	қатыгез
atrocity	1	0	1	1	0	1	0	1	0	0	зұлымдық
atrophy	0	0	1	1	0	1	0	1	0	0	атрофиясы
attach	0	0	0	0	0	0	0	0	0	0	тіркеңіз
attachment	0	0	0	0	0	0	1	0	0	0	тіркеме
attack	1	0	0	1	0	1	0	0	0	0	шабуыл
attacking	1	0	1	1	0	1	0	1	1	0	шабуыл жасау
attain	0	0	0	0	0	0	0	0	0	0	жету
attainable	0	1	0	0	0	0	1	0	0	0	қол жеткізуге болады
attainment	0	0	0	0	0	0	1	0	0	0	жету
attempt	0	1	0	0	0	0	0	0	0	0	әрекет
attendance	0	1	0	0	0	0	0	0	0	0	қатысу
attendant	0	0	0	0	0	0	1	0	0	1	қызметші
attention	0	0	0	0	0	0	1	0	0	0	назар
attentive	0	0	0	0	0	0	1	0	0	1	мұқият
attenuate	0	0	0	0	0	0	0	0	0	0	әлсірету
attenuated	0	0	0	0	0	1	0	0	0	0	әлсіретілген
attenuation	0	0	0	0	0	1	0	1	0	0	әлсіреу
attest	0	0	0	0	0	0	1	0	0	1	куәландыру
attestation	0	0	0	0	0	0	0	0	0	1	аттестаттау
attic	0	0	0	0	0	0	0	0	0	0	шатыр
attire	0	0	0	0	0	0	0	0	0	0	киім
attitude	0	0	0	0	0	0	0	0	0	0	көзқарас
attorney	1	0	0	1	0	0	1	0	0	1	адвокат
attraction	0	0	0	0	0	0	1	0	0	0	аттракцион
attractiveness	0	0	0	0	0	0	1	0	0	0	тартымдылық
attributable	0	0	0	0	0	0	0	0	0	0	қатысты
attribute	0	0	0	0	0	0	0	0	0	0	атрибут
attribution	0	0	0	0	0	0	0	0	0	0	атрибуция
attrition	0	0	0	0	0	0	0	0	0	0	тозу
auburn	0	0	0	0	0	0	0	0	0	0	күрең
auction	0	1	0	0	0	0	0	0	0	0	аукцион
auctioneer	0	0	0	0	0	0	0	0	0	0	аукционшы
audacious	0	0	0	0	0	0	0	0	0	0	батыл
audacity	0	0	0	0	0	1	0	0	0	0	батылдық
audible	0	0	0	0	0	0	0	0	0	0	естілетін
audience	0	1	0	0	0	0	0	0	0	0	аудитория
audit	0	0	0	0	0	0	0	0	0	0	аудит
audition	0	0	0	0	0	0	0	0	0	0	тыңдау
auditor	0	0	0	1	0	0	0	0	0	1	аудитор
auditorium	0	0	0	0	0	0	0	0	0	0	аудитория
auditory	0	0	0	0	0	0	0	0	0	0	есту
aught	0	0	0	0	0	0	0	0	0	0	әйтпесе
augment	0	0	0	0	0	0	1	0	0	0	арттыру
augmentation	0	0	0	0	0	0	0	0	0	0	ұлғайту
august	0	0	0	0	0	0	1	0	0	0	тамыз
aunt	0	0	0	0	0	0	1	0	0	1	тәте
aura	0	0	0	0	0	0	1	0	0	0	аура
aurora	0	0	0	0	0	0	0	0	0	0	аврора
auspices	0	0	0	0	0	0	0	0	0	0	қамқорлық
auspicious	0	1	0	0	1	0	1	0	0	0	берекелі
austere	0	0	0	1	0	1	0	1	0	0	қатал
austerity	0	0	0	0	0	1	0	0	0	0	үнемділік
authentic	0	0	0	0	1	0	1	0	0	1	шынайы
authenticate	0	0	0	0	0	0	0	0	0	1	аутентификация
authentication	0	0	0	0	0	0	0	0	0	1	аутентификация
authenticity	0	0	0	0	0	0	1	0	0	1	түпнұсқалық
author	0	0	0	0	0	0	1	0	0	1	автор
authoritative	0	0	0	0	0	0	1	0	0	1	беделді
authority	0	0	0	0	0	0	1	0	0	1	билік
authorization	0	0	0	0	0	0	1	0	0	1	рұқсат
authorize	0	0	0	0	0	0	0	0	0	1	рұқсат ету
authorized	0	0	0	0	0	0	1	0	0	0	уәкілетті
authorship	0	0	0	0	0	0	0	0	0	0	авторлық
auto	0	0	0	0	0	0	0	0	0	0	автоматты
autobiography	0	0	0	0	0	0	0	0	0	0	өмірбаян
autocratic	0	0	0	0	0	1	0	0	0	0	автократиялық
autograph	0	0	0	0	0	0	0	0	0	0	автограф
automatic	0	0	0	0	0	0	0	0	0	1	автоматты
automobile	0	0	0	0	0	0	0	0	0	0	автомобиль
autonomy	0	0	0	0	0	0	0	0	0	0	автономия
autopsy	0	0	1	1	0	1	0	1	0	0	аутопсия
autumn	0	0	0	0	0	0	0	0	0	0	күз
auxiliary	0	0	0	0	0	0	0	0	0	0	көмекші
avail	0	0	0	0	0	0	0	0	0	0	пайда
avalanche	0	0	0	1	0	1	0	1	1	0	көшкін
avarice	1	0	1	0	0	1	0	0	0	0	сараңдық
avatar	0	0	0	0	0	0	1	0	0	0	аватар
avenger	1	0	0	0	0	1	0	0	0	0	кек алушы
avenue	0	0	0	0	0	0	0	0	0	0	даңғыл
aver	0	0	0	0	0	0	0	0	0	0	орташа
average	0	0	0	0	0	0	0	0	0	0	орташа
averse	1	0	1	1	0	1	0	0	0	0	қарсы
aversion	1	0	1	1	0	1	0	0	0	0	жирену
