English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Galician Word
anaesthesia	0	0	0	0	0	0	0	0	0	0	anestesia
anaesthetic	0	0	0	0	0	0	0	0	0	0	anestésico
anal	0	0	0	0	0	1	0	0	0	0	anal
analgesic	0	0	0	0	0	0	0	0	0	0	analxésico
analogous	0	0	0	0	0	0	0	0	0	0	análogo
analogue	0	0	0	0	0	0	0	0	0	0	analóxico
analogy	0	0	0	0	0	0	0	0	0	0	analoxía
analysis	0	0	0	0	0	0	0	0	0	0	análise
analyst	0	1	0	0	0	0	1	0	0	1	analista
analytic	0	0	0	0	0	0	0	0	0	0	analítico
analyze	0	0	0	0	0	0	0	0	0	0	analizar
analyzer	0	0	0	0	0	0	0	0	0	0	analizador
anarchism	1	0	0	1	0	1	0	0	0	0	anarquismo
anarchist	1	0	0	1	0	1	0	0	0	0	anarquista
anarchy	1	0	0	1	0	1	0	0	0	0	anarquía
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomose
anathema	1	0	1	1	0	1	0	1	0	0	anatema
anatomic	0	0	0	0	0	0	0	0	0	0	anatómicos
anatomy	0	0	0	0	0	0	0	0	0	0	anatomía
ancestor	0	0	0	0	0	0	0	0	0	0	antepasado
ancestral	0	0	0	0	0	0	0	0	0	1	ancestral
ancestry	0	0	0	0	0	0	0	0	0	0	ascendencia
anchor	0	0	0	0	0	0	1	0	0	0	áncora
anchorage	0	0	0	0	0	0	1	1	0	0	ancoraxe
ancient	0	0	0	0	0	1	0	0	0	0	antigo
ancillary	0	0	0	0	0	0	0	0	0	0	auxiliar
androgen	0	0	0	0	0	0	0	0	0	0	andróxenos
anemone	0	0	0	0	0	0	0	0	0	0	anémona
anew	0	0	0	0	0	0	0	0	0	0	de novo
angel	0	1	0	0	1	0	1	0	1	1	anxo
angelic	0	0	0	0	1	0	1	0	0	1	anxelical
anger	1	0	0	0	0	1	0	0	0	0	rabia
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	anxiografía
angle	0	0	0	0	0	0	0	0	0	0	ángulo
angling	0	1	0	0	0	1	0	0	0	0	pesca con caña
angry	1	0	1	0	0	1	0	0	0	0	enfadado
anguish	1	0	0	1	0	1	0	1	0	0	angustia
angular	0	0	0	0	0	0	0	0	0	0	angular
anhydrous	0	0	0	0	0	0	0	0	0	0	anhidro
animal	0	0	0	0	0	0	0	0	0	0	animal
animate	0	0	0	0	0	0	1	0	0	0	animar
animated	0	0	0	0	1	0	1	0	0	0	animado
animation	0	0	0	0	0	0	0	0	0	0	animación
animosity	1	0	1	1	0	1	0	1	0	0	animosidade
animus	1	0	0	0	0	1	0	0	0	0	ánimo
ankle	0	0	0	0	0	0	0	0	0	0	nocello
annals	0	0	0	0	0	0	0	0	0	0	anais
annex	0	0	0	0	0	0	0	0	0	0	anexo
annexation	0	0	0	0	0	0	0	0	0	0	anexión
annexe	0	0	0	0	0	0	0	0	0	0	anexo
annihilate	1	0	0	1	0	1	0	0	0	0	aniquilar
annihilated	1	0	0	1	0	1	0	1	0	0	aniquilado
annihilation	1	0	0	1	0	1	0	1	0	0	aniquilación
annotate	0	0	0	0	0	0	0	0	0	0	anotar
annotation	0	0	0	0	0	0	0	0	0	0	anotación
announce	0	0	0	0	0	0	0	0	0	0	anunciar
announcement	0	1	0	0	0	0	0	0	0	0	anuncio
annoy	1	0	1	0	0	1	0	0	0	0	molestar
annoyance	1	0	1	0	0	1	0	0	0	0	aborrecemento
annoying	1	0	0	0	0	1	0	0	0	0	molesto
annuity	0	0	0	0	0	0	0	0	0	0	anualidade
annul	0	0	0	0	0	1	0	0	0	0	anular
annular	0	0	0	0	0	0	0	0	0	0	anular
annulment	0	0	0	0	0	1	0	1	0	0	anulación
annulus	0	0	0	0	0	0	0	0	0	0	anel
anointing	0	0	0	0	0	0	0	0	0	0	unción
anomalous	0	0	0	0	0	0	0	0	0	0	anómalo
anomaly	0	0	0	1	0	1	0	0	1	0	anomalía
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	anónimo
answer	0	0	0	0	0	0	0	0	0	0	resposta
answerable	0	0	0	0	0	0	0	0	0	1	responsábel
answering	0	0	0	0	0	0	0	0	0	0	respondendo
ant	0	0	0	0	0	0	0	0	0	0	formiga
antagonism	1	0	0	0	0	1	0	0	0	0	antagonismo
antagonist	1	0	0	0	0	1	0	0	0	0	antagonista
antagonistic	1	0	1	0	0	1	0	0	0	0	antagónico
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	antecedente
antelope	0	0	0	0	0	0	0	0	0	0	antílope
antenna	0	0	0	0	0	0	0	0	0	0	antena
anterior	0	0	0	0	0	0	0	0	0	0	anterior
anthem	0	0	0	0	0	0	0	0	0	0	himno
anthology	0	0	0	0	0	0	0	0	0	0	antoloxía
anthrax	0	0	1	1	0	1	0	1	0	0	ántrax
anthropology	0	0	0	0	0	0	0	0	0	0	antropoloxía
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiótico
antibiotics	0	0	0	0	0	0	1	0	0	0	antibióticos
antichrist	1	0	1	1	0	1	0	0	0	0	anticristo
anticipation	0	1	0	0	0	0	0	0	0	0	anticipación
anticipatory	0	1	0	0	0	0	0	0	0	0	anticipatorio
antidote	0	1	0	0	0	0	1	0	0	1	antídoto
antifungal	0	0	0	0	0	0	1	0	0	1	antifúngico
antimony	0	0	0	0	0	0	0	0	0	0	antimonio
antipathy	1	0	1	0	0	1	0	0	0	0	antipatía
antiquarian	0	0	0	0	0	0	0	0	0	0	anticuario
antiquated	0	0	0	0	0	1	0	0	0	0	anticuado
antique	0	0	0	0	0	0	1	0	0	0	antigo
antiquity	0	0	0	0	0	0	0	0	0	0	antigüidade
antiseptic	0	0	0	0	0	0	1	0	0	1	antiséptico
antisocial	1	0	1	1	0	1	0	1	0	0	antisociais
antithesis	1	0	0	0	0	1	0	0	0	0	antítese
antithetical	0	0	0	0	0	0	0	0	0	0	antitético
antiviral	0	0	0	0	0	0	0	0	0	0	antiviral
antler	0	0	0	0	0	0	0	0	0	0	cornamenta
anvil	0	0	0	0	0	0	0	0	0	0	yunque
anxiety	1	1	0	1	0	1	0	1	0	0	ansiedade
anxious	0	1	0	1	0	1	0	0	0	0	ansioso
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	a paso
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	apartamento
apathetic	0	0	0	0	0	1	0	1	0	0	apático
apathy	0	0	0	0	0	1	0	1	0	0	apatía
ape	0	0	0	0	0	0	0	0	0	0	mono
aperture	0	0	0	0	0	0	0	0	0	0	apertura
apex	0	0	0	0	0	0	0	0	0	0	ápice
aphid	0	0	1	0	0	1	0	0	0	0	pulgón
apiece	0	0	0	0	0	0	0	0	0	0	un anaco
aplomb	0	0	0	0	0	0	1	0	0	0	aplomo
apocalyptic	0	0	0	0	0	0	0	0	0	0	apocalíptico
apologetic	0	0	0	0	0	0	1	0	0	1	apoloxía
apologist	0	0	0	0	0	0	0	0	0	0	apologeta
apologize	0	0	0	0	0	0	1	1	0	1	pedir desculpas
apology	0	0	0	0	0	0	1	0	0	0	desculpas
apostasy	0	0	0	0	0	0	0	0	0	0	apostasía
apostate	0	0	0	0	0	0	0	0	0	0	apóstata
apostle	0	0	0	0	0	0	1	0	0	1	apóstolo
apostolic	0	0	0	0	0	0	0	0	0	1	apostólica
apostrophe	0	0	0	0	0	0	0	0	0	0	apóstrofo
appalling	0	0	1	1	0	1	0	0	0	0	espantoso
apparatus	0	0	0	0	0	0	0	0	0	0	aparello
apparel	0	0	0	0	0	0	0	0	0	0	vestiario
apparently	0	0	0	0	0	0	0	0	0	0	ao parecer
apparition	0	0	0	1	0	0	0	0	1	0	aparición
appeal	0	1	0	0	0	0	0	0	0	0	recurso
appearance	0	0	0	0	0	0	0	0	0	0	aparencia
appease	0	0	0	0	0	0	0	0	0	0	aplacar
appellant	0	0	0	0	0	0	0	0	0	0	recorrente
append	0	0	0	0	0	0	0	0	0	0	anexar
appendage	0	0	0	0	0	0	0	0	0	0	apéndice
appendicitis	0	0	0	1	0	1	0	1	0	0	apendicite
appendix	0	0	0	0	0	0	0	0	0	0	apéndice
appetite	0	0	0	0	0	0	0	0	0	0	apetito
appetizer	0	0	0	0	0	0	0	0	0	0	aperitivo
applause	0	0	0	0	1	0	1	0	1	1	aplausos
apple	0	0	0	0	0	0	0	0	0	0	mazá
appliance	0	0	0	0	0	0	0	0	0	0	aparello
appliances	0	0	0	0	0	0	0	0	0	0	electrodomésticos
applicability	0	0	0	0	0	0	0	0	0	0	aplicabilidade
applicable	0	0	0	0	0	0	0	0	0	0	aplicable
applicant	0	1	0	0	0	0	0	0	0	0	solicitante
application	0	0	0	0	0	0	0	0	0	0	aplicación
apply	0	0	0	0	0	0	0	0	0	0	aplicar
appoint	0	0	0	0	0	0	0	0	0	0	nomear
appointment	0	0	0	0	0	0	0	0	0	0	cita
appointments	0	0	0	0	0	0	0	0	0	0	citas
apportion	0	0	0	0	0	0	0	0	0	0	repartición
apportionment	0	0	0	0	0	0	0	0	0	0	repartición
appraise	0	0	0	0	0	0	0	0	0	0	valorar
appreciable	0	0	0	0	0	0	0	0	0	0	apreciable
appreciation	0	0	0	0	1	0	1	0	0	1	aprecio
apprehend	0	0	0	1	0	0	0	0	0	0	aprehender
apprehension	0	0	0	1	0	1	0	0	0	0	aprehensión
apprehensive	0	1	0	1	0	1	0	0	0	0	aprensivo
apprentice	0	0	0	0	0	0	0	0	0	1	aprendiz
apprenticeship	0	0	0	0	0	0	0	0	0	0	aprendizaxe
approach	0	0	0	0	0	0	0	0	0	0	achegamento
approaching	0	1	0	0	0	0	0	0	0	0	inminente
approbation	0	0	0	0	0	0	1	0	0	1	aprobación
appropriation	0	0	0	0	0	1	0	0	0	0	apropiación
approval	0	0	0	0	0	0	1	0	0	0	aprobación
approve	0	0	0	0	1	0	1	0	0	1	aprobar
approving	0	0	0	0	0	0	1	0	0	0	aprobando
approximate	0	0	0	0	0	0	0	0	0	0	aproximado
approximately	0	0	0	0	0	0	0	0	0	0	aproximadamente
approximating	0	0	0	0	0	0	0	0	0	0	aproximando
approximation	0	0	0	0	0	0	0	0	0	0	aproximación
appurtenances	0	0	0	0	0	0	0	0	0	0	anexos
apron	0	0	0	0	0	0	0	0	0	0	mandil
apt	0	0	0	0	0	0	1	0	0	0	apto
aptitude	0	0	0	0	0	0	1	0	0	0	aptitude
aqua	0	0	0	0	0	0	0	0	0	0	auga
aquamarine	0	0	0	0	0	0	0	0	0	0	augamarina
aquarium	0	0	0	0	0	0	0	0	0	0	acuario
aquatic	0	0	0	0	0	0	0	0	0	0	acuático
aqueduct	0	0	0	0	0	0	0	0	0	0	acueduto
aqueous	0	0	0	0	0	0	0	0	0	0	acuosa
arable	0	0	0	0	0	0	0	0	0	0	cultivable
arbiter	0	0	0	0	0	0	0	0	0	1	árbitro
arbitrate	0	0	0	0	0	0	0	0	0	0	arbitrar
arbitration	0	1	0	0	0	0	0	0	0	0	arbitraxe
arbitrator	0	0	0	0	0	0	0	0	0	1	árbitro
arbor	0	0	0	0	0	0	0	0	0	0	cenador
arc	0	0	0	0	0	0	0	0	0	0	arco
arcade	0	0	0	0	0	0	0	0	0	0	arcade
arch	0	0	0	0	0	0	0	0	0	0	arco
archaeological	0	0	0	0	0	0	0	0	0	0	arqueolóxico
archaeologist	0	0	0	0	0	0	0	0	0	0	arqueólogo
archaeology	0	1	0	0	0	0	1	0	0	0	arqueoloxía
archaic	0	0	0	0	0	1	0	0	0	0	arcaico
archbishop	0	0	0	0	0	0	0	0	0	0	arcebispo
arched	0	0	0	0	0	0	0	0	0	0	arqueada
archer	0	0	0	0	0	0	0	0	0	0	arqueiro
archery	0	0	0	0	0	0	0	0	0	0	tiro con arco
archetype	0	0	0	0	0	0	0	0	0	0	arquetipo
archipelago	0	0	0	0	0	0	0	0	0	0	arquipélago
architect	0	0	0	0	0	0	0	0	0	0	arquitecto
architecture	0	0	0	0	0	0	0	0	0	1	arquitectura
archive	0	0	0	0	0	0	0	0	0	0	Arquivo
arctic	0	0	0	0	0	0	0	0	0	0	ártico
ardent	0	1	0	0	1	0	1	0	0	0	ardente
ardor	0	0	0	0	0	0	1	0	0	0	ardor
arduous	0	0	0	0	0	1	0	0	0	0	arduo
area	0	0	0	0	0	0	0	0	0	0	área
arena	0	0	0	0	0	0	0	0	0	0	area
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	arxentina
argue	1	0	0	0	0	1	0	0	0	0	argumentar
argument	1	0	0	0	0	1	0	0	0	0	argumento
argumentation	1	0	0	0	0	0	0	0	0	0	argumentación
argumentative	0	0	0	0	0	1	0	0	0	0	argumentativo
arguments	1	0	0	0	0	0	0	0	0	0	argumentos
arid	0	0	0	0	0	1	0	1	0	0	árido
aristocracy	0	0	0	0	0	0	1	0	0	0	aristocracia
aristocrat	0	0	0	0	0	0	0	0	0	0	aristócrata
aristocratic	0	0	0	0	0	0	1	0	0	0	aristocrático
arithmetic	0	0	0	0	0	0	0	0	0	0	aritmética
ark	0	0	0	0	0	0	0	0	0	0	arca
arm	0	0	0	0	0	0	0	0	0	0	brazo
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	armamento
armaments	0	0	0	1	0	1	0	0	0	0	armamentos
armature	0	0	0	0	0	0	0	0	0	0	armadura
armed	1	0	0	1	0	1	1	0	0	0	armado
armor	0	0	0	1	0	0	1	0	0	1	armadura
armored	0	0	0	1	0	0	0	0	0	0	blindado
armory	0	0	0	0	0	0	0	0	0	1	armería
arms	0	0	0	0	0	0	0	0	0	0	brazos
army	0	0	0	0	0	0	0	0	0	0	exército
aroma	0	0	0	0	0	0	1	0	0	0	aroma
arousal	0	0	0	0	0	0	0	0	0	0	excitación
arouse	0	1	0	0	0	0	1	0	0	0	espertar
arraignment	1	0	0	1	0	1	0	1	0	0	imputación
arrange	0	0	0	0	0	0	0	0	0	0	organizar
arranged	0	0	0	0	0	0	0	0	0	0	dispostos
arrangement	0	0	0	0	0	0	0	0	0	0	arranxo
array	0	0	0	0	0	0	1	0	0	0	matriz
arrears	0	0	0	0	0	1	0	0	0	0	atrasos
arrest	0	0	0	0	0	1	0	0	0	0	arresto
arrival	0	1	0	0	0	0	0	0	0	0	chegada
arrive	0	1	0	0	0	0	0	0	0	0	chegar
arrogance	0	0	0	0	0	1	0	0	0	0	arrogancia
arrogant	1	0	1	0	0	1	0	0	0	0	arrogante
arrow	0	0	0	0	0	0	0	0	0	0	frecha
arsenal	0	0	0	0	0	0	0	0	0	0	arsenal
arsenic	0	0	1	1	0	1	0	1	0	0	arsénico
arson	1	0	0	1	0	1	0	0	0	0	incendio premeditado
art	0	1	0	0	1	0	1	1	1	0	art
artery	0	0	0	0	0	0	0	0	0	0	arteria
artful	0	0	0	0	0	0	0	0	0	0	artístico
arthropod	0	0	0	0	0	0	0	0	0	0	artrópodo
artichoke	0	0	0	0	0	0	0	0	0	0	alcachofa
article	0	0	0	0	0	0	0	0	0	0	artigo
articles	0	0	0	0	0	0	0	0	0	0	artigos
articulate	0	0	0	0	0	0	1	0	0	0	articular
articulation	0	0	0	0	0	0	1	0	0	0	articulación
artifice	0	0	0	0	0	0	0	0	0	0	artificio
artillery	0	0	0	1	0	1	0	0	0	0	artillería
artisan	0	0	0	0	0	0	1	0	0	0	artesán
artist	0	0	0	0	0	0	0	0	0	0	artista
artiste	0	0	0	0	0	0	1	0	0	0	artista
artistic	0	0	0	0	0	0	1	0	0	0	artística
artists	0	0	0	0	0	0	0	0	0	0	artistas
ascend	0	0	0	0	0	0	0	0	0	0	ascender
ascendancy	0	0	0	0	0	0	1	0	0	0	ascendencia
ascension	0	0	0	0	0	0	0	0	0	0	ascensión
ascent	0	0	0	0	0	0	1	0	0	0	ascenso
ascertain	0	0	0	0	0	0	0	0	0	0	constatar
ascertained	0	0	0	0	0	0	0	0	0	0	constatado
ascetic	0	0	0	0	0	0	0	0	0	0	asceta
ash	0	0	0	0	0	1	0	0	0	0	cinza
ashamed	0	0	1	0	0	1	0	1	0	0	avergoñado
ashes	0	0	0	0	0	1	0	1	0	0	cinzas
asleep	0	0	0	0	0	0	0	0	0	0	durmido
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartamo
aspect	0	0	0	0	0	0	0	0	0	0	aspecto
aspects	0	0	0	0	0	0	0	0	0	0	aspectos
asphalt	0	0	0	0	0	0	0	0	0	0	asfalto
aspiration	0	1	0	0	1	0	1	0	1	1	aspiración
aspire	0	1	0	0	1	0	1	0	0	0	aspirar
aspiring	0	1	0	0	1	0	1	0	0	1	aspirante
ass	0	0	0	0	0	1	0	0	0	0	cu
assail	1	0	0	1	0	1	0	0	1	0	asaltar
assailant	1	0	0	1	0	1	0	1	0	0	agresor
assassin	1	0	0	1	0	1	0	1	0	0	asasino
assassinate	1	0	0	1	0	1	0	0	0	0	asasinar
assassination	1	0	0	1	0	1	0	1	0	0	asasinato
assault	1	0	0	1	0	1	0	0	0	0	asalto
assay	0	0	0	0	0	0	0	0	0	0	ensaio
assemblage	0	0	0	0	0	0	0	0	0	0	montaxe
assemble	0	0	0	0	0	0	0	0	0	0	montar
assembled	0	0	0	0	0	0	0	0	0	0	montado
assembly	0	0	0	0	0	0	1	0	0	1	montaxe
assent	0	0	0	0	0	0	1	0	0	0	asentimento
assert	0	0	0	0	0	0	0	0	0	0	afirmar
asserting	0	0	0	0	0	0	1	0	0	1	afirmando
assertion	0	0	0	0	0	0	0	0	0	0	afirmación
assess	0	0	0	0	0	0	0	0	0	0	avaliar
assessment	0	0	0	0	0	0	0	0	1	1	avaliación
assessor	0	0	0	0	0	0	0	0	0	1	avaliador
assets	0	0	0	0	0	0	1	0	0	0	activos
asshole	1	0	1	0	0	1	0	0	0	0	gilipollas
assign	0	0	0	0	0	0	0	0	0	0	asignar
assignee	0	0	0	0	0	0	0	0	0	1	cesionario
assignment	0	0	0	0	0	0	0	0	0	0	asignación
assimilate	0	0	0	0	0	0	0	0	0	0	asimilar
assimilation	0	0	0	0	0	0	0	0	0	0	asimilación
assist	0	0	0	0	0	0	1	0	0	1	axudar
assistance	0	0	0	0	0	0	1	0	0	0	asistencia
assistant	0	0	0	0	0	0	0	0	0	0	asistente
associate	0	0	0	0	0	0	1	0	0	1	asociado
association	0	0	0	0	0	0	0	0	0	1	asociación
assorted	0	0	0	0	0	0	0	0	0	0	variado
assortment	0	0	0	0	0	0	0	0	0	0	surtido
assuage	0	0	0	0	0	0	1	0	0	0	calmar
assumed	0	0	0	0	0	0	0	0	0	0	asumido
assuming	0	0	0	0	0	0	0	0	0	0	asumindo
assumption	0	0	0	0	0	0	0	0	0	0	suposición
assurance	0	0	0	0	0	0	1	0	0	1	garantía
assure	0	0	0	0	0	0	0	0	0	1	asegurar
assured	0	0	0	0	0	0	1	0	0	1	asegurado
assuredly	0	0	0	0	0	0	0	0	0	1	seguramente
asterisk	0	0	0	0	0	0	0	0	0	0	asterisco
asteroids	0	0	0	0	0	0	0	0	0	0	asteroides
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatismo
astonishingly	0	0	0	0	0	0	1	0	1	0	sorprendentemente
astonishment	0	0	0	0	1	0	1	0	1	0	asombro
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	extraviado
astringent	0	0	0	0	0	1	0	0	0	0	astrinxente
astrologer	0	1	0	0	0	0	1	0	0	0	astrólogo
astrology	0	0	0	0	0	0	0	0	0	0	astroloxía
astronaut	0	0	0	0	0	0	1	0	0	0	astronauta
astronomer	0	1	0	0	0	0	1	0	0	0	astrónomo
astronomy	0	0	0	0	0	0	0	0	0	0	astronomía
astute	0	0	0	0	0	0	1	0	0	0	astuto
asunder	0	0	0	0	0	0	0	0	0	0	en pedazos
asylum	0	0	0	1	0	1	0	0	0	0	asilo
asymmetric	0	0	0	0	0	0	0	0	0	0	asimétrica
asymmetry	0	0	1	0	0	0	0	0	0	0	asimetría
asymptotic	0	0	0	0	0	0	0	0	0	0	asintótica
atelier	0	0	0	0	0	0	0	0	0	0	taller
atheism	0	0	0	0	0	1	0	0	0	0	ateísmo
atheistic	0	0	0	0	0	0	0	0	0	0	ateo
atherosclerosis	0	0	0	1	0	1	0	1	0	0	aterosclerose
athlete	0	0	0	0	0	0	1	0	0	0	atleta
athletic	0	0	0	0	0	0	1	0	0	0	atlético
athleticism	0	0	0	0	0	0	0	0	0	0	atletismo
athletics	0	0	0	0	0	0	0	0	0	0	atletismo
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	atmosfera
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosférica
atoll	0	0	0	0	0	0	0	0	0	0	atol
atom	0	0	0	0	0	0	1	0	0	0	átomo
atomic	0	0	0	0	0	0	0	0	0	0	atómico
atone	0	1	0	0	1	0	1	0	0	1	expiar
atonement	0	0	0	0	0	0	1	0	0	0	expiación
atrium	0	0	0	0	0	0	0	0	0	0	adro
atrocious	1	0	1	0	0	1	0	0	0	0	atroz
atrocity	1	0	1	1	0	1	0	1	0	0	atrocidade
atrophy	0	0	1	1	0	1	0	1	0	0	atrofia
attach	0	0	0	0	0	0	0	0	0	0	achegar
attachment	0	0	0	0	0	0	1	0	0	0	anexo
attack	1	0	0	1	0	1	0	0	0	0	ataque
attacking	1	0	1	1	0	1	0	1	1	0	atacando
attain	0	0	0	0	0	0	0	0	0	0	acadar
attainable	0	1	0	0	0	0	1	0	0	0	alcanzable
attainment	0	0	0	0	0	0	1	0	0	0	logro
attempt	0	1	0	0	0	0	0	0	0	0	intento
attendance	0	1	0	0	0	0	0	0	0	0	asistencia
attendant	0	0	0	0	0	0	1	0	0	1	encargado
attention	0	0	0	0	0	0	1	0	0	0	atención
attentive	0	0	0	0	0	0	1	0	0	1	atentos
attenuate	0	0	0	0	0	0	0	0	0	0	atenuar
attenuated	0	0	0	0	0	1	0	0	0	0	atenuada
attenuation	0	0	0	0	0	1	0	1	0	0	atenuación
attest	0	0	0	0	0	0	1	0	0	1	certificar
attestation	0	0	0	0	0	0	0	0	0	1	certificación
attic	0	0	0	0	0	0	0	0	0	0	faiado
attire	0	0	0	0	0	0	0	0	0	0	vestimenta
attitude	0	0	0	0	0	0	0	0	0	0	actitude
attorney	1	0	0	1	0	0	1	0	0	1	avogado
attraction	0	0	0	0	0	0	1	0	0	0	atracción
attractiveness	0	0	0	0	0	0	1	0	0	0	atractivo
attributable	0	0	0	0	0	0	0	0	0	0	imputable
attribute	0	0	0	0	0	0	0	0	0	0	atributo
attribution	0	0	0	0	0	0	0	0	0	0	atribución
attrition	0	0	0	0	0	0	0	0	0	0	desgaste
auburn	0	0	0	0	0	0	0	0	0	0	castaña
auction	0	1	0	0	0	0	0	0	0	0	poxa
auctioneer	0	0	0	0	0	0	0	0	0	0	poxador
audacious	0	0	0	0	0	0	0	0	0	0	audaz
audacity	0	0	0	0	0	1	0	0	0	0	audacia
audible	0	0	0	0	0	0	0	0	0	0	audible
audience	0	1	0	0	0	0	0	0	0	0	público
audit	0	0	0	0	0	0	0	0	0	0	auditoría
audition	0	0	0	0	0	0	0	0	0	0	audición
auditor	0	0	0	1	0	0	0	0	0	1	auditor
auditorium	0	0	0	0	0	0	0	0	0	0	auditorio
auditory	0	0	0	0	0	0	0	0	0	0	auditivo
aught	0	0	0	0	0	0	0	0	0	0	nada
augment	0	0	0	0	0	0	1	0	0	0	aumentar
augmentation	0	0	0	0	0	0	0	0	0	0	aumento
august	0	0	0	0	0	0	1	0	0	0	agosto
aunt	0	0	0	0	0	0	1	0	0	1	tía
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	auspicios
auspicious	0	1	0	0	1	0	1	0	0	0	auspicioso
austere	0	0	0	1	0	1	0	1	0	0	austero
austerity	0	0	0	0	0	1	0	0	0	0	austeridade
authentic	0	0	0	0	1	0	1	0	0	1	auténtico
authenticate	0	0	0	0	0	0	0	0	0	1	autenticar
authentication	0	0	0	0	0	0	0	0	0	1	autenticación
authenticity	0	0	0	0	0	0	1	0	0	1	autenticidade
author	0	0	0	0	0	0	1	0	0	1	autor
authoritative	0	0	0	0	0	0	1	0	0	1	autoridade
authority	0	0	0	0	0	0	1	0	0	1	autoridade
authorization	0	0	0	0	0	0	1	0	0	1	autorización
authorize	0	0	0	0	0	0	0	0	0	1	autorizar
authorized	0	0	0	0	0	0	1	0	0	0	autorizado
authorship	0	0	0	0	0	0	0	0	0	0	autoría
auto	0	0	0	0	0	0	0	0	0	0	auto
autobiography	0	0	0	0	0	0	0	0	0	0	autobiografía
autocratic	0	0	0	0	0	1	0	0	0	0	autocrático
autograph	0	0	0	0	0	0	0	0	0	0	autógrafo
automatic	0	0	0	0	0	0	0	0	0	1	automático
automobile	0	0	0	0	0	0	0	0	0	0	automóbil
autonomy	0	0	0	0	0	0	0	0	0	0	autonomía
autopsy	0	0	1	1	0	1	0	1	0	0	autopsia
autumn	0	0	0	0	0	0	0	0	0	0	outono
auxiliary	0	0	0	0	0	0	0	0	0	0	auxiliar
avail	0	0	0	0	0	0	0	0	0	0	dispor
avalanche	0	0	0	1	0	1	0	1	1	0	avalancha
avarice	1	0	1	0	0	1	0	0	0	0	avaricia
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	vingador
avenue	0	0	0	0	0	0	0	0	0	0	avenida
aver	0	0	0	0	0	0	0	0	0	0	aver
average	0	0	0	0	0	0	0	0	0	0	media
averse	1	0	1	1	0	1	0	0	0	0	aversión
aversion	1	0	1	1	0	1	0	0	0	0	aversión
avert	0	0	0	0	0	0	0	0	0	0	evitar
aviary	0	0	0	0	0	0	0	0	0	0	aviario
aviation	0	0	0	0	0	0	0	0	0	0	aviación
aviator	0	0	0	0	0	0	0	0	0	0	aviador
avid	0	0	0	0	0	0	0	0	0	0	ávido
avocado	0	0	0	0	0	0	0	0	0	0	aguacate
avoid	0	0	0	1	0	1	0	0	0	0	evitar
avoidance	0	0	0	1	0	1	0	0	0	0	evitación
avoiding	0	0	0	1	0	0	0	0	0	0	evitando
await	0	1	0	0	0	0	0	0	0	0	agardar
awake	0	0	0	0	0	0	0	0	0	0	esperto
awaken	0	0	0	0	0	0	0	0	0	0	espertar
award	0	1	0	0	1	0	1	0	1	1	premio
awe	0	0	0	0	0	0	0	0	0	0	abraio
awful	1	0	1	1	0	1	0	1	0	0	horrible
awkwardness	0	0	1	0	0	1	0	0	0	0	torpeza
awning	0	0	0	0	0	0	0	0	0	0	toldo
awry	0	0	0	0	0	1	0	0	0	0	mal
axial	0	0	0	0	0	0	0	0	0	0	axial
axiom	0	0	0	0	0	0	0	0	0	1	axioma
axiomatic	0	0	0	0	0	0	0	0	0	1	axiomático
axis	0	0	0	0	0	0	0	0	0	0	eixe
axle	0	0	0	0	0	0	0	0	0	0	eixe
ay	0	0	0	0	0	0	1	0	0	0	ai
aye	0	0	0	0	0	0	1	0	0	0	si
azimuth	0	0	0	0	0	0	0	0	0	0	acimut
azure	0	0	0	0	0	0	0	0	0	0	azur
babble	0	0	0	0	0	1	0	0	0	0	balbuceo
babbling	0	0	0	0	0	1	0	0	0	0	balbuceo
baboon	0	0	1	0	0	1	0	0	0	0	babuino
baby	0	0	0	0	1	0	1	0	0	0	bebé
