English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Croatian Word
amplify	0	0	0	0	0	0	0	0	0	0	pojačati
amplitude	0	0	0	0	0	0	0	0	0	0	amplituda
amply	0	0	0	0	0	0	0	0	0	0	obilno
amputation	0	0	0	0	0	0	0	0	0	0	amputacija
amulet	0	0	0	0	0	0	0	0	0	0	amulet
amuse	0	0	0	0	1	0	1	0	0	0	zabavljati
amused	0	0	0	0	1	0	1	0	0	0	zabavljena
amusement	0	0	0	0	1	0	1	0	0	0	zabava
amusing	0	0	0	0	1	0	1	0	0	0	zabavan
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anakonda
anaesthesia	0	0	0	0	0	0	0	0	0	0	anestezija
anaesthetic	0	0	0	0	0	0	0	0	0	0	anestetički
anal	0	0	0	0	0	1	0	0	0	0	analni
analgesic	0	0	0	0	0	0	0	0	0	0	analgetik
analogous	0	0	0	0	0	0	0	0	0	0	analogan
analogue	0	0	0	0	0	0	0	0	0	0	analogni
analogy	0	0	0	0	0	0	0	0	0	0	analogija
analysis	0	0	0	0	0	0	0	0	0	0	analiza
analyst	0	1	0	0	0	0	1	0	0	1	analitičar
analytic	0	0	0	0	0	0	0	0	0	0	analitički
analyze	0	0	0	0	0	0	0	0	0	0	analizirati
analyzer	0	0	0	0	0	0	0	0	0	0	analizator
anarchism	1	0	0	1	0	1	0	0	0	0	anarhizam
anarchist	1	0	0	1	0	1	0	0	0	0	anarhist
anarchy	1	0	0	1	0	1	0	0	0	0	anarhija
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomoza
anathema	1	0	1	1	0	1	0	1	0	0	anatema
anatomic	0	0	0	0	0	0	0	0	0	0	anatomski
anatomy	0	0	0	0	0	0	0	0	0	0	anatomija
ancestor	0	0	0	0	0	0	0	0	0	0	predak
ancestral	0	0	0	0	0	0	0	0	0	1	predački
ancestry	0	0	0	0	0	0	0	0	0	0	podrijetlo
anchor	0	0	0	0	0	0	1	0	0	0	sidro
anchorage	0	0	0	0	0	0	1	1	0	0	sidrište
ancient	0	0	0	0	0	1	0	0	0	0	antički
ancillary	0	0	0	0	0	0	0	0	0	0	sporedni
androgen	0	0	0	0	0	0	0	0	0	0	androgena
anemone	0	0	0	0	0	0	0	0	0	0	anemona
anew	0	0	0	0	0	0	0	0	0	0	iznova
angel	0	1	0	0	1	0	1	0	1	1	anđeo
angelic	0	0	0	0	1	0	1	0	0	1	anđeoski
anger	1	0	0	0	0	1	0	0	0	0	bijes
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiografija
angle	0	0	0	0	0	0	0	0	0	0	kut
angling	0	1	0	0	0	1	0	0	0	0	ribolov
angry	1	0	1	0	0	1	0	0	0	0	ljut
anguish	1	0	0	1	0	1	0	1	0	0	tjeskoba
angular	0	0	0	0	0	0	0	0	0	0	kutni
anhydrous	0	0	0	0	0	0	0	0	0	0	bezvodni
animal	0	0	0	0	0	0	0	0	0	0	životinja
animate	0	0	0	0	0	0	1	0	0	0	animirati
animated	0	0	0	0	1	0	1	0	0	0	animirani
animation	0	0	0	0	0	0	0	0	0	0	animacija
animosity	1	0	1	1	0	1	0	1	0	0	neprijateljstvo
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	gležanj
annals	0	0	0	0	0	0	0	0	0	0	anali
annex	0	0	0	0	0	0	0	0	0	0	dodatak
annexation	0	0	0	0	0	0	0	0	0	0	pripajanje
annexe	0	0	0	0	0	0	0	0	0	0	aneks
annihilate	1	0	0	1	0	1	0	0	0	0	uništiti
annihilated	1	0	0	1	0	1	0	1	0	0	poništen
annihilation	1	0	0	1	0	1	0	1	0	0	uništenje
annotate	0	0	0	0	0	0	0	0	0	0	komentirati
annotation	0	0	0	0	0	0	0	0	0	0	anotacija
announce	0	0	0	0	0	0	0	0	0	0	objaviti
announcement	0	1	0	0	0	0	0	0	0	0	Obavijest
annoy	1	0	1	0	0	1	0	0	0	0	smetati
annoyance	1	0	1	0	0	1	0	0	0	0	dosađivanje
annoying	1	0	0	0	0	1	0	0	0	0	dosadan
annuity	0	0	0	0	0	0	0	0	0	0	anuitet
annul	0	0	0	0	0	1	0	0	0	0	poništiti
annular	0	0	0	0	0	0	0	0	0	0	prstenasti
annulment	0	0	0	0	0	1	0	1	0	0	poništenje
annulus	0	0	0	0	0	0	0	0	0	0	prstenasti prostor
anointing	0	0	0	0	0	0	0	0	0	0	pomazanje
anomalous	0	0	0	0	0	0	0	0	0	0	anomalan
anomaly	0	0	0	1	0	1	0	0	1	0	anomalija
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	anoniman
answer	0	0	0	0	0	0	0	0	0	0	odgovor
answerable	0	0	0	0	0	0	0	0	0	1	odgovoran
answering	0	0	0	0	0	0	0	0	0	0	odgovarajući
ant	0	0	0	0	0	0	0	0	0	0	mrav
antagonism	1	0	0	0	0	1	0	0	0	0	antagonizam
antagonist	1	0	0	0	0	1	0	0	0	0	antagonista
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonistički
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	prethodnik
antelope	0	0	0	0	0	0	0	0	0	0	antilopa
antenna	0	0	0	0	0	0	0	0	0	0	antena
anterior	0	0	0	0	0	0	0	0	0	0	prednji
anthem	0	0	0	0	0	0	0	0	0	0	himna
anthology	0	0	0	0	0	0	0	0	0	0	antologija
anthrax	0	0	1	1	0	1	0	1	0	0	antraks
anthropology	0	0	0	0	0	0	0	0	0	0	antropologija
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiotik
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiotici
antichrist	1	0	1	1	0	1	0	0	0	0	antikrist
anticipation	0	1	0	0	0	0	0	0	0	0	predviđanje
anticipatory	0	1	0	0	0	0	0	0	0	0	anticipirajući
antidote	0	1	0	0	0	0	1	0	0	1	protuotrov
antifungal	0	0	0	0	0	0	1	0	0	1	antifungalni
antimony	0	0	0	0	0	0	0	0	0	0	antimon
antipathy	1	0	1	0	0	1	0	0	0	0	antipatija
antiquarian	0	0	0	0	0	0	0	0	0	0	antikvar
antiquated	0	0	0	0	0	1	0	0	0	0	zastario
antique	0	0	0	0	0	0	1	0	0	0	antički
antiquity	0	0	0	0	0	0	0	0	0	0	starina
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptički
antisocial	1	0	1	1	0	1	0	1	0	0	antisocijalan
antithesis	1	0	0	0	0	1	0	0	0	0	antiteza
antithetical	0	0	0	0	0	0	0	0	0	0	antitetički
antiviral	0	0	0	0	0	0	0	0	0	0	antivirusno
antler	0	0	0	0	0	0	0	0	0	0	rogovlje
anvil	0	0	0	0	0	0	0	0	0	0	nakovanj
anxiety	1	1	0	1	0	1	0	1	0	0	anksioznost
anxious	0	1	0	1	0	1	0	0	0	0	tjeskoban
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	brzo
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	apartman
apathetic	0	0	0	0	0	1	0	1	0	0	apatičan
apathy	0	0	0	0	0	1	0	1	0	0	apatija
ape	0	0	0	0	0	0	0	0	0	0	oponašati
aperture	0	0	0	0	0	0	0	0	0	0	otvor
apex	0	0	0	0	0	0	0	0	0	0	vrh
aphid	0	0	1	0	0	1	0	0	0	0	uš
apiece	0	0	0	0	0	0	0	0	0	0	komad
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	apokaliptičan
apologetic	0	0	0	0	0	0	1	0	0	1	apologetski
apologist	0	0	0	0	0	0	0	0	0	0	apologeta
apologize	0	0	0	0	0	0	1	1	0	1	ispričavati
apology	0	0	0	0	0	0	1	0	0	0	isprika
apostasy	0	0	0	0	0	0	0	0	0	0	otpadništvo
apostate	0	0	0	0	0	0	0	0	0	0	otpadnik
apostle	0	0	0	0	0	0	1	0	0	1	apostol
apostolic	0	0	0	0	0	0	0	0	0	1	apostolski
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrof
appalling	0	0	1	1	0	1	0	0	0	0	užasavajuće
apparatus	0	0	0	0	0	0	0	0	0	0	aparat
apparel	0	0	0	0	0	0	0	0	0	0	odjeća
apparently	0	0	0	0	0	0	0	0	0	0	očito
apparition	0	0	0	1	0	0	0	0	1	0	ukazanje
appeal	0	1	0	0	0	0	0	0	0	0	apel
appearance	0	0	0	0	0	0	0	0	0	0	izgled
appease	0	0	0	0	0	0	0	0	0	0	smiriti
appellant	0	0	0	0	0	0	0	0	0	0	žalitelj
append	0	0	0	0	0	0	0	0	0	0	dodati
appendage	0	0	0	0	0	0	0	0	0	0	privjesak
appendicitis	0	0	0	1	0	1	0	1	0	0	upala slijepog crijeva
appendix	0	0	0	0	0	0	0	0	0	0	dodatak
appetite	0	0	0	0	0	0	0	0	0	0	apetit
appetizer	0	0	0	0	0	0	0	0	0	0	predjelo
applause	0	0	0	0	1	0	1	0	1	1	pljesak
apple	0	0	0	0	0	0	0	0	0	0	jabuka
appliance	0	0	0	0	0	0	0	0	0	0	uređaj
appliances	0	0	0	0	0	0	0	0	0	0	uređaji
applicability	0	0	0	0	0	0	0	0	0	0	primjenjivost
applicable	0	0	0	0	0	0	0	0	0	0	primjenjivo
applicant	0	1	0	0	0	0	0	0	0	0	podnositelj zahtjeva
application	0	0	0	0	0	0	0	0	0	0	primjena
apply	0	0	0	0	0	0	0	0	0	0	primijeniti
appoint	0	0	0	0	0	0	0	0	0	0	imenovati
appointment	0	0	0	0	0	0	0	0	0	0	ugovoreni sastanak
appointments	0	0	0	0	0	0	0	0	0	0	imenovanja
apportion	0	0	0	0	0	0	0	0	0	0	odmjeriti
apportionment	0	0	0	0	0	0	0	0	0	0	raspodjela
appraise	0	0	0	0	0	0	0	0	0	0	ocijeniti
appreciable	0	0	0	0	0	0	0	0	0	0	primjetan
appreciation	0	0	0	0	1	0	1	0	0	1	zahvalnost
apprehend	0	0	0	1	0	0	0	0	0	0	uhvatiti
apprehension	0	0	0	1	0	1	0	0	0	0	bojazan
apprehensive	0	1	0	1	0	1	0	0	0	0	prestrašen
apprentice	0	0	0	0	0	0	0	0	0	1	učenik
apprenticeship	0	0	0	0	0	0	0	0	0	0	naukovanje
approach	0	0	0	0	0	0	0	0	0	0	pristup
approaching	0	1	0	0	0	0	0	0	0	0	približavanje
approbation	0	0	0	0	0	0	1	0	0	1	odobravanje
appropriation	0	0	0	0	0	1	0	0	0	0	prisvajanje
approval	0	0	0	0	0	0	1	0	0	0	odobrenje
approve	0	0	0	0	1	0	1	0	0	1	odobriti
approving	0	0	0	0	0	0	1	0	0	0	odobravajući
approximate	0	0	0	0	0	0	0	0	0	0	približan
approximately	0	0	0	0	0	0	0	0	0	0	približno
approximating	0	0	0	0	0	0	0	0	0	0	aproksimirajući
approximation	0	0	0	0	0	0	0	0	0	0	aproksimacija
appurtenances	0	0	0	0	0	0	0	0	0	0	pripadci
apron	0	0	0	0	0	0	0	0	0	0	pregača
apt	0	0	0	0	0	0	1	0	0	0	prikladan
aptitude	0	0	0	0	0	0	1	0	0	0	sposobnost
aqua	0	0	0	0	0	0	0	0	0	0	aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	akvamarin
aquarium	0	0	0	0	0	0	0	0	0	0	akvarij
aquatic	0	0	0	0	0	0	0	0	0	0	vodeni
aqueduct	0	0	0	0	0	0	0	0	0	0	akvadukt
aqueous	0	0	0	0	0	0	0	0	0	0	vodenasti
arable	0	0	0	0	0	0	0	0	0	0	obradiv
arbiter	0	0	0	0	0	0	0	0	0	1	arbitar
arbitrate	0	0	0	0	0	0	0	0	0	0	arbitrirati
arbitration	0	1	0	0	0	0	0	0	0	0	arbitraža
arbitrator	0	0	0	0	0	0	0	0	0	1	arbitar
arbor	0	0	0	0	0	0	0	0	0	0	sjenica
arc	0	0	0	0	0	0	0	0	0	0	luk
arcade	0	0	0	0	0	0	0	0	0	0	arkada
arch	0	0	0	0	0	0	0	0	0	0	arh
archaeological	0	0	0	0	0	0	0	0	0	0	arheološki
archaeologist	0	0	0	0	0	0	0	0	0	0	arheolog
archaeology	0	1	0	0	0	0	1	0	0	0	arheologija
archaic	0	0	0	0	0	1	0	0	0	0	arhaičan
archbishop	0	0	0	0	0	0	0	0	0	0	nadbiskup
arched	0	0	0	0	0	0	0	0	0	0	lučni
archer	0	0	0	0	0	0	0	0	0	0	strijelac
archery	0	0	0	0	0	0	0	0	0	0	strijeljaštvo
archetype	0	0	0	0	0	0	0	0	0	0	arhetip
archipelago	0	0	0	0	0	0	0	0	0	0	arhipelag
architect	0	0	0	0	0	0	0	0	0	0	arhitekt
architecture	0	0	0	0	0	0	0	0	0	1	arhitektura
archive	0	0	0	0	0	0	0	0	0	0	arhiva
arctic	0	0	0	0	0	0	0	0	0	0	Arktik
ardent	0	1	0	0	1	0	1	0	0	0	gorljiv
ardor	0	0	0	0	0	0	1	0	0	0	žar
arduous	0	0	0	0	0	1	0	0	0	0	naporan
area	0	0	0	0	0	0	0	0	0	0	područje
arena	0	0	0	0	0	0	0	0	0	0	arena
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	srebrni
argue	1	0	0	0	0	1	0	0	0	0	raspravljati
argument	1	0	0	0	0	1	0	0	0	0	argument
argumentation	1	0	0	0	0	0	0	0	0	0	argumentacija
argumentative	0	0	0	0	0	1	0	0	0	0	argumentiran
arguments	1	0	0	0	0	0	0	0	0	0	argumenti
arid	0	0	0	0	0	1	0	1	0	0	bezvodan
aristocracy	0	0	0	0	0	0	1	0	0	0	aristokracije
aristocrat	0	0	0	0	0	0	0	0	0	0	aristokrata
aristocratic	0	0	0	0	0	0	1	0	0	0	aristokratski
arithmetic	0	0	0	0	0	0	0	0	0	0	aritmetika
ark	0	0	0	0	0	0	0	0	0	0	kovčeg
arm	0	0	0	0	0	0	0	0	0	0	ruka
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	naoružanje
armaments	0	0	0	1	0	1	0	0	0	0	naoružanja
armature	0	0	0	0	0	0	0	0	0	0	armatura
armed	1	0	0	1	0	1	1	0	0	0	naoružan
armor	0	0	0	1	0	0	1	0	0	1	oklop
armored	0	0	0	1	0	0	0	0	0	0	oklopljeni
armory	0	0	0	0	0	0	0	0	0	1	oružarnica
arms	0	0	0	0	0	0	0	0	0	0	oružje
army	0	0	0	0	0	0	0	0	0	0	vojska
aroma	0	0	0	0	0	0	1	0	0	0	aroma
arousal	0	0	0	0	0	0	0	0	0	0	uzbuđenje
arouse	0	1	0	0	0	0	1	0	0	0	pobuditi
arraignment	1	0	0	1	0	1	0	1	0	0	optužnica
arrange	0	0	0	0	0	0	0	0	0	0	urediti
arranged	0	0	0	0	0	0	0	0	0	0	uređeno
arrangement	0	0	0	0	0	0	0	0	0	0	uređenje
array	0	0	0	0	0	0	1	0	0	0	niz
arrears	0	0	0	0	0	1	0	0	0	0	dugovi
arrest	0	0	0	0	0	1	0	0	0	0	uhititi
arrival	0	1	0	0	0	0	0	0	0	0	dolazak
arrive	0	1	0	0	0	0	0	0	0	0	stići
arrogance	0	0	0	0	0	1	0	0	0	0	oholost
arrogant	1	0	1	0	0	1	0	0	0	0	arogantan
arrow	0	0	0	0	0	0	0	0	0	0	strijela
arsenal	0	0	0	0	0	0	0	0	0	0	arsenal
arsenic	0	0	1	1	0	1	0	1	0	0	arsen
arson	1	0	0	1	0	1	0	0	0	0	palež
art	0	1	0	0	1	0	1	1	1	0	umjetnost
artery	0	0	0	0	0	0	0	0	0	0	arterija
artful	0	0	0	0	0	0	0	0	0	0	prepreden
arthropod	0	0	0	0	0	0	0	0	0	0	člankonožac
artichoke	0	0	0	0	0	0	0	0	0	0	artičoka
article	0	0	0	0	0	0	0	0	0	0	članak
articles	0	0	0	0	0	0	0	0	0	0	članci
articulate	0	0	0	0	0	0	1	0	0	0	artikulirati
articulation	0	0	0	0	0	0	1	0	0	0	artikulacija
artifice	0	0	0	0	0	0	0	0	0	0	umjetnost
artillery	0	0	0	1	0	1	0	0	0	0	topništvo
artisan	0	0	0	0	0	0	1	0	0	0	obrtnik
artist	0	0	0	0	0	0	0	0	0	0	umjetnik
artiste	0	0	0	0	0	0	1	0	0	0	umjetnica
artistic	0	0	0	0	0	0	1	0	0	0	umjetnički
artists	0	0	0	0	0	0	0	0	0	0	umjetnici
ascend	0	0	0	0	0	0	0	0	0	0	uzdići se
ascendancy	0	0	0	0	0	0	1	0	0	0	nadmoć
ascension	0	0	0	0	0	0	0	0	0	0	Uznesenja
ascent	0	0	0	0	0	0	1	0	0	0	uspon
ascertain	0	0	0	0	0	0	0	0	0	0	utvrditi
ascertained	0	0	0	0	0	0	0	0	0	0	konstatirano
ascetic	0	0	0	0	0	0	0	0	0	0	asketski
ash	0	0	0	0	0	1	0	0	0	0	pepeo
ashamed	0	0	1	0	0	1	0	1	0	0	posramljen
ashes	0	0	0	0	0	1	0	1	0	0	pepeo
asleep	0	0	0	0	0	0	0	0	0	0	zaspao
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartam
aspect	0	0	0	0	0	0	0	0	0	0	aspekt
aspects	0	0	0	0	0	0	0	0	0	0	aspekti
asphalt	0	0	0	0	0	0	0	0	0	0	asfalt
aspiration	0	1	0	0	1	0	1	0	1	1	aspiracija
aspire	0	1	0	0	1	0	1	0	0	0	težiti
aspiring	0	1	0	0	1	0	1	0	0	1	težeći
ass	0	0	0	0	0	1	0	0	0	0	dupe
assail	1	0	0	1	0	1	0	0	1	0	napadati
assailant	1	0	0	1	0	1	0	1	0	0	napadač
assassin	1	0	0	1	0	1	0	1	0	0	ubojica
assassinate	1	0	0	1	0	1	0	0	0	0	izvršiti atentat
assassination	1	0	0	1	0	1	0	1	0	0	atentat
assault	1	0	0	1	0	1	0	0	0	0	napad
assay	0	0	0	0	0	0	0	0	0	0	analiza
assemblage	0	0	0	0	0	0	0	0	0	0	montaža
assemble	0	0	0	0	0	0	0	0	0	0	sastaviti
assembled	0	0	0	0	0	0	0	0	0	0	sastavljen
assembly	0	0	0	0	0	0	1	0	0	1	skupština
assent	0	0	0	0	0	0	1	0	0	0	pristanak
assert	0	0	0	0	0	0	0	0	0	0	tvrditi
asserting	0	0	0	0	0	0	1	0	0	1	ustvrdivši
assertion	0	0	0	0	0	0	0	0	0	0	tvrdnja
assess	0	0	0	0	0	0	0	0	0	0	procijeniti
assessment	0	0	0	0	0	0	0	0	1	1	procjena
assessor	0	0	0	0	0	0	0	0	0	1	procjenitelj
assets	0	0	0	0	0	0	1	0	0	0	imovina
asshole	1	0	1	0	0	1	0	0	0	0	šupak
assign	0	0	0	0	0	0	0	0	0	0	dodijeliti
assignee	0	0	0	0	0	0	0	0	0	1	opunomoćenik
assignment	0	0	0	0	0	0	0	0	0	0	zadatak
assimilate	0	0	0	0	0	0	0	0	0	0	asimilirati se
assimilation	0	0	0	0	0	0	0	0	0	0	asimilacija
assist	0	0	0	0	0	0	1	0	0	1	pomoći
assistance	0	0	0	0	0	0	1	0	0	0	pomoć
assistant	0	0	0	0	0	0	0	0	0	0	asistent
associate	0	0	0	0	0	0	1	0	0	1	suradnik
association	0	0	0	0	0	0	0	0	0	1	udruga
assorted	0	0	0	0	0	0	0	0	0	0	sortirano
assortment	0	0	0	0	0	0	0	0	0	0	asortiman
assuage	0	0	0	0	0	0	1	0	0	0	umiriti
assumed	0	0	0	0	0	0	0	0	0	0	pretpostavljeno
assuming	0	0	0	0	0	0	0	0	0	0	pretpostavljajući
assumption	0	0	0	0	0	0	0	0	0	0	pretpostavka
assurance	0	0	0	0	0	0	1	0	0	1	osiguranje
assure	0	0	0	0	0	0	0	0	0	1	osigurati
assured	0	0	0	0	0	0	1	0	0	1	osiguran
assuredly	0	0	0	0	0	0	0	0	0	1	sigurno
asterisk	0	0	0	0	0	0	0	0	0	0	zvjezdica
asteroids	0	0	0	0	0	0	0	0	0	0	asteroidi
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatizam
astonishingly	0	0	0	0	0	0	1	0	1	0	zapanjujuće
astonishment	0	0	0	0	1	0	1	0	1	0	zapanjenost
astral	0	0	0	0	0	0	0	0	0	0	astralni
astray	0	0	0	1	0	1	0	0	0	0	pogrešnim putem
astringent	0	0	0	0	0	1	0	0	0	0	opor
astrologer	0	1	0	0	0	0	1	0	0	0	astrolog
astrology	0	0	0	0	0	0	0	0	0	0	astrologija
astronaut	0	0	0	0	0	0	1	0	0	0	astronaut
astronomer	0	1	0	0	0	0	1	0	0	0	astronom
astronomy	0	0	0	0	0	0	0	0	0	0	astronomija
astute	0	0	0	0	0	0	1	0	0	0	lukav
asunder	0	0	0	0	0	0	0	0	0	0	rastaviti
asylum	0	0	0	1	0	1	0	0	0	0	azil
asymmetric	0	0	0	0	0	0	0	0	0	0	asimetričan
asymmetry	0	0	1	0	0	0	0	0	0	0	asimetrija
asymptotic	0	0	0	0	0	0	0	0	0	0	asimptotski
atelier	0	0	0	0	0	0	0	0	0	0	atelje
atheism	0	0	0	0	0	1	0	0	0	0	ateizam
atheistic	0	0	0	0	0	0	0	0	0	0	ateistički
atherosclerosis	0	0	0	1	0	1	0	1	0	0	ateroskleroza
athlete	0	0	0	0	0	0	1	0	0	0	sportaš
athletic	0	0	0	0	0	0	1	0	0	0	atletski
athleticism	0	0	0	0	0	0	0	0	0	0	atletizam
athletics	0	0	0	0	0	0	0	0	0	0	atletika
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	atmosfera
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosferski
atoll	0	0	0	0	0	0	0	0	0	0	atol
atom	0	0	0	0	0	0	1	0	0	0	atom
atomic	0	0	0	0	0	0	0	0	0	0	atomski
atone	0	1	0	0	1	0	1	0	0	1	iskupiti se
atonement	0	0	0	0	0	0	1	0	0	0	pokajanje
atrium	0	0	0	0	0	0	0	0	0	0	atrij
atrocious	1	0	1	0	0	1	0	0	0	0	okrutan
atrocity	1	0	1	1	0	1	0	1	0	0	grozota
atrophy	0	0	1	1	0	1	0	1	0	0	atrofija
attach	0	0	0	0	0	0	0	0	0	0	priložiti
attachment	0	0	0	0	0	0	1	0	0	0	privitak
attack	1	0	0	1	0	1	0	0	0	0	napad
attacking	1	0	1	1	0	1	0	1	1	0	napadački
attain	0	0	0	0	0	0	0	0	0	0	postići
attainable	0	1	0	0	0	0	1	0	0	0	ostvarljiv
attainment	0	0	0	0	0	0	1	0	0	0	postignuće
attempt	0	1	0	0	0	0	0	0	0	0	pokušaj
attendance	0	1	0	0	0	0	0	0	0	0	pohađanje
attendant	0	0	0	0	0	0	1	0	0	1	čuvar
attention	0	0	0	0	0	0	1	0	0	0	pažnja
attentive	0	0	0	0	0	0	1	0	0	1	pažljiv
attenuate	0	0	0	0	0	0	0	0	0	0	oslabiti
attenuated	0	0	0	0	0	1	0	0	0	0	oslabljena
attenuation	0	0	0	0	0	1	0	1	0	0	prigušenje
attest	0	0	0	0	0	0	1	0	0	1	posvjedočiti
attestation	0	0	0	0	0	0	0	0	0	1	ovjeravanje
attic	0	0	0	0	0	0	0	0	0	0	potkrovlje
attire	0	0	0	0	0	0	0	0	0	0	odijevanje
attitude	0	0	0	0	0	0	0	0	0	0	stav
attorney	1	0	0	1	0	0	1	0	0	1	odvjetnik
attraction	0	0	0	0	0	0	1	0	0	0	privlačnost
attractiveness	0	0	0	0	0	0	1	0	0	0	atraktivnost
attributable	0	0	0	0	0	0	0	0	0	0	pripisiv
attribute	0	0	0	0	0	0	0	0	0	0	atribut
attribution	0	0	0	0	0	0	0	0	0	0	atribucija
attrition	0	0	0	0	0	0	0	0	0	0	trošenje
auburn	0	0	0	0	0	0	0	0	0	0	kestenjasta
auction	0	1	0	0	0	0	0	0	0	0	aukcija
auctioneer	0	0	0	0	0	0	0	0	0	0	dražbovatelj
audacious	0	0	0	0	0	0	0	0	0	0	smion
audacity	0	0	0	0	0	1	0	0	0	0	smjelost
audible	0	0	0	0	0	0	0	0	0	0	zvučni
audience	0	1	0	0	0	0	0	0	0	0	publika
audit	0	0	0	0	0	0	0	0	0	0	revizija
audition	0	0	0	0	0	0	0	0	0	0	audicija
auditor	0	0	0	1	0	0	0	0	0	1	revizor
auditorium	0	0	0	0	0	0	0	0	0	0	gledalište
auditory	0	0	0	0	0	0	0	0	0	0	gledaoci
aught	0	0	0	0	0	0	0	0	0	0	ništa
augment	0	0	0	0	0	0	1	0	0	0	povećati
augmentation	0	0	0	0	0	0	0	0	0	0	povećanje
august	0	0	0	0	0	0	1	0	0	0	kolovoz
aunt	0	0	0	0	0	0	1	0	0	1	tetka
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	polarna svjetlost
auspices	0	0	0	0	0	0	0	0	0	0	okrilje
auspicious	0	1	0	0	1	0	1	0	0	0	povoljan
austere	0	0	0	1	0	1	0	1	0	0	opor
austerity	0	0	0	0	0	1	0	0	0	0	strogosti
authentic	0	0	0	0	1	0	1	0	0	1	autentičan
authenticate	0	0	0	0	0	0	0	0	0	1	ovjeriti
authentication	0	0	0	0	0	0	0	0	0	1	ovjera
authenticity	0	0	0	0	0	0	1	0	0	1	autentičnost
author	0	0	0	0	0	0	1	0	0	1	Autor
authoritative	0	0	0	0	0	0	1	0	0	1	autoritativan
authority	0	0	0	0	0	0	1	0	0	1	vlast
authorization	0	0	0	0	0	0	1	0	0	1	ovlaštenje
authorize	0	0	0	0	0	0	0	0	0	1	odobriti
authorized	0	0	0	0	0	0	1	0	0	0	ovlašteni
authorship	0	0	0	0	0	0	0	0	0	0	autorstvo
auto	0	0	0	0	0	0	0	0	0	0	auto
autobiography	0	0	0	0	0	0	0	0	0	0	autobiografija
autocratic	0	0	0	0	0	1	0	0	0	0	autokratski
autograph	0	0	0	0	0	0	0	0	0	0	autogram
automatic	0	0	0	0	0	0	0	0	0	1	automatski
automobile	0	0	0	0	0	0	0	0	0	0	automobil
autonomy	0	0	0	0	0	0	0	0	0	0	autonomija
autopsy	0	0	1	1	0	1	0	1	0	0	obdukcija
autumn	0	0	0	0	0	0	0	0	0	0	jesen
auxiliary	0	0	0	0	0	0	0	0	0	0	pomoćni
avail	0	0	0	0	0	0	0	0	0	0	dobitak
avalanche	0	0	0	1	0	1	0	1	1	0	lavina
avarice	1	0	1	0	0	1	0	0	0	0	škrtost
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	osvetnik
avenue	0	0	0	0	0	0	0	0	0	0	avenija
aver	0	0	0	0	0	0	0	0	0	0	prosj
average	0	0	0	0	0	0	0	0	0	0	prosjek
averse	1	0	1	1	0	1	0	0	0	0	nesklon
aversion	1	0	1	1	0	1	0	0	0	0	odbojnost
avert	0	0	0	0	0	0	0	0	0	0	spriječiti
aviary	0	0	0	0	0	0	0	0	0	0	volijera
aviation	0	0	0	0	0	0	0	0	0	0	zrakoplovstvo
aviator	0	0	0	0	0	0	0	0	0	0	pilot
avid	0	0	0	0	0	0	0	0	0	0	lakom
avocado	0	0	0	0	0	0	0	0	0	0	avokado
avoid	0	0	0	1	0	1	0	0	0	0	Izbjegavajte
avoidance	0	0	0	1	0	1	0	0	0	0	izbjegavanje
avoiding	0	0	0	1	0	0	0	0	0	0	izbjegavajući
await	0	1	0	0	0	0	0	0	0	0	čekati
