English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Danish Word
amuse	0	0	0	0	1	0	1	0	0	0	underholde
amused	0	0	0	0	1	0	1	0	0	0	morede sig
amusement	0	0	0	0	1	0	1	0	0	0	underholdning
amusing	0	0	0	0	1	0	1	0	0	0	underholdende
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anakonda
anaesthesia	0	0	0	0	0	0	0	0	0	0	anæstesi
anaesthetic	0	0	0	0	0	0	0	0	0	0	bedøvelsesmiddel
anal	0	0	0	0	0	1	0	0	0	0	anal
analgesic	0	0	0	0	0	0	0	0	0	0	smertestillende
analogous	0	0	0	0	0	0	0	0	0	0	analogt
analogue	0	0	0	0	0	0	0	0	0	0	analog
analogy	0	0	0	0	0	0	0	0	0	0	analogi
analysis	0	0	0	0	0	0	0	0	0	0	analyse
analyst	0	1	0	0	0	0	1	0	0	1	analytiker
analytic	0	0	0	0	0	0	0	0	0	0	analytisk
analyze	0	0	0	0	0	0	0	0	0	0	analysere
analyzer	0	0	0	0	0	0	0	0	0	0	analysator
anarchism	1	0	0	1	0	1	0	0	0	0	anarkisme
anarchist	1	0	0	1	0	1	0	0	0	0	anarkist
anarchy	1	0	0	1	0	1	0	0	0	0	anarki
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomose
anathema	1	0	1	1	0	1	0	1	0	0	anathema
anatomic	0	0	0	0	0	0	0	0	0	0	anatomisk
anatomy	0	0	0	0	0	0	0	0	0	0	anatomi
ancestor	0	0	0	0	0	0	0	0	0	0	forfader
ancestral	0	0	0	0	0	0	0	0	0	1	forfædres
ancestry	0	0	0	0	0	0	0	0	0	0	herkomst
anchor	0	0	0	0	0	0	1	0	0	0	anker
anchorage	0	0	0	0	0	0	1	1	0	0	forankring
ancient	0	0	0	0	0	1	0	0	0	0	gammel
ancillary	0	0	0	0	0	0	0	0	0	0	hjælpe
androgen	0	0	0	0	0	0	0	0	0	0	androgen
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	på ny
angel	0	1	0	0	1	0	1	0	1	1	Engel
angelic	0	0	0	0	1	0	1	0	0	1	engleagtig
anger	1	0	0	0	0	1	0	0	0	0	vrede
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiografi
angle	0	0	0	0	0	0	0	0	0	0	vinkel
angling	0	1	0	0	0	1	0	0	0	0	lystfiskeri
angry	1	0	1	0	0	1	0	0	0	0	vred
anguish	1	0	0	1	0	1	0	1	0	0	kvaler
angular	0	0	0	0	0	0	0	0	0	0	kantet
anhydrous	0	0	0	0	0	0	0	0	0	0	vandfri
animal	0	0	0	0	0	0	0	0	0	0	dyr
animate	0	0	0	0	0	0	1	0	0	0	animere
animated	0	0	0	0	1	0	1	0	0	0	animeret
animation	0	0	0	0	0	0	0	0	0	0	animation
animosity	1	0	1	1	0	1	0	1	0	0	fjendskab
animus	1	0	0	0	0	1	0	0	0	0	animus
ankle	0	0	0	0	0	0	0	0	0	0	ankel
annals	0	0	0	0	0	0	0	0	0	0	annaler
annex	0	0	0	0	0	0	0	0	0	0	bilag
annexation	0	0	0	0	0	0	0	0	0	0	annektering
annexe	0	0	0	0	0	0	0	0	0	0	anneks
annihilate	1	0	0	1	0	1	0	0	0	0	tilintetgøre
annihilated	1	0	0	1	0	1	0	1	0	0	udslettet
annihilation	1	0	0	1	0	1	0	1	0	0	tilintetgørelse
annotate	0	0	0	0	0	0	0	0	0	0	anmærk
annotation	0	0	0	0	0	0	0	0	0	0	anmærkning
announce	0	0	0	0	0	0	0	0	0	0	annoncere
announcement	0	1	0	0	0	0	0	0	0	0	bekendtgørelse
annoy	1	0	1	0	0	1	0	0	0	0	irritere
annoyance	1	0	1	0	0	1	0	0	0	0	irritation
annoying	1	0	0	0	0	1	0	0	0	0	irriterende
annuity	0	0	0	0	0	0	0	0	0	0	livrente
annul	0	0	0	0	0	1	0	0	0	0	annullere
annular	0	0	0	0	0	0	0	0	0	0	ringformet
annulment	0	0	0	0	0	1	0	1	0	0	annullering
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	salvelse
anomalous	0	0	0	0	0	0	0	0	0	0	unormalt
anomaly	0	0	0	1	0	1	0	0	1	0	anomali
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	anonym
answer	0	0	0	0	0	0	0	0	0	0	svar
answerable	0	0	0	0	0	0	0	0	0	1	ansvarlig
answering	0	0	0	0	0	0	0	0	0	0	besvare
ant	0	0	0	0	0	0	0	0	0	0	myre
antagonism	1	0	0	0	0	1	0	0	0	0	antagonisme
antagonist	1	0	0	0	0	1	0	0	0	0	modstander
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonistisk
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	forudgående
antelope	0	0	0	0	0	0	0	0	0	0	antilope
antenna	0	0	0	0	0	0	0	0	0	0	antenne
anterior	0	0	0	0	0	0	0	0	0	0	anterior
anthem	0	0	0	0	0	0	0	0	0	0	hymne
anthology	0	0	0	0	0	0	0	0	0	0	antologi
anthrax	0	0	1	1	0	1	0	1	0	0	miltbrand
anthropology	0	0	0	0	0	0	0	0	0	0	antropologi
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiotikum
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiotika
antichrist	1	0	1	1	0	1	0	0	0	0	antikrist
anticipation	0	1	0	0	0	0	0	0	0	0	forventning
anticipatory	0	1	0	0	0	0	0	0	0	0	foregribende
antidote	0	1	0	0	0	0	1	0	0	1	modgift
antifungal	0	0	0	0	0	0	1	0	0	1	svampedræbende
antimony	0	0	0	0	0	0	0	0	0	0	antimon
antipathy	1	0	1	0	0	1	0	0	0	0	antipati
antiquarian	0	0	0	0	0	0	0	0	0	0	antikvarisk
antiquated	0	0	0	0	0	1	0	0	0	0	forældet
antique	0	0	0	0	0	0	1	0	0	0	antik
antiquity	0	0	0	0	0	0	0	0	0	0	antikken
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptisk
antisocial	1	0	1	1	0	1	0	1	0	0	asocial
antithesis	1	0	0	0	0	1	0	0	0	0	antitese
antithetical	0	0	0	0	0	0	0	0	0	0	antitetisk
antiviral	0	0	0	0	0	0	0	0	0	0	antiviral
antler	0	0	0	0	0	0	0	0	0	0	gevir
anvil	0	0	0	0	0	0	0	0	0	0	ambolt
anxiety	1	1	0	1	0	1	0	1	0	0	angst
anxious	0	1	0	1	0	1	0	0	0	0	ængstelig
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	hurtigt
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	lejlighed
apathetic	0	0	0	0	0	1	0	1	0	0	apatisk
apathy	0	0	0	0	0	1	0	1	0	0	apati
ape	0	0	0	0	0	0	0	0	0	0	abe
aperture	0	0	0	0	0	0	0	0	0	0	blænde
apex	0	0	0	0	0	0	0	0	0	0	spids
aphid	0	0	1	0	0	1	0	0	0	0	bladlus
apiece	0	0	0	0	0	0	0	0	0	0	et stykke
aplomb	0	0	0	0	0	0	1	0	0	0	aplomb
apocalyptic	0	0	0	0	0	0	0	0	0	0	apokalyptisk
apologetic	0	0	0	0	0	0	1	0	0	1	undskyldende
apologist	0	0	0	0	0	0	0	0	0	0	undskyldning
apologize	0	0	0	0	0	0	1	1	0	1	undskylde
apology	0	0	0	0	0	0	1	0	0	0	apologi
apostasy	0	0	0	0	0	0	0	0	0	0	frafald
apostate	0	0	0	0	0	0	0	0	0	0	frafalden
apostle	0	0	0	0	0	0	1	0	0	1	apostel
apostolic	0	0	0	0	0	0	0	0	0	1	apostolisk
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrof
appalling	0	0	1	1	0	1	0	0	0	0	rystende
apparatus	0	0	0	0	0	0	0	0	0	0	apparat
apparel	0	0	0	0	0	0	0	0	0	0	beklædning
apparently	0	0	0	0	0	0	0	0	0	0	tilsyneladende
apparition	0	0	0	1	0	0	0	0	1	0	tilsynekomst
appeal	0	1	0	0	0	0	0	0	0	0	appel
appearance	0	0	0	0	0	0	0	0	0	0	udseende
appease	0	0	0	0	0	0	0	0	0	0	berolige
appellant	0	0	0	0	0	0	0	0	0	0	appellant
append	0	0	0	0	0	0	0	0	0	0	Tilføj
appendage	0	0	0	0	0	0	0	0	0	0	vedhæng
appendicitis	0	0	0	1	0	1	0	1	0	0	blindtarmsbetændelse
appendix	0	0	0	0	0	0	0	0	0	0	bilag
appetite	0	0	0	0	0	0	0	0	0	0	appetit
appetizer	0	0	0	0	0	0	0	0	0	0	forret
applause	0	0	0	0	1	0	1	0	1	1	bifald
apple	0	0	0	0	0	0	0	0	0	0	æble
appliance	0	0	0	0	0	0	0	0	0	0	apparat
appliances	0	0	0	0	0	0	0	0	0	0	hårde hvidevarer
applicability	0	0	0	0	0	0	0	0	0	0	anvendelighed
applicable	0	0	0	0	0	0	0	0	0	0	gældende
applicant	0	1	0	0	0	0	0	0	0	0	ansøger
application	0	0	0	0	0	0	0	0	0	0	Ansøgning
apply	0	0	0	0	0	0	0	0	0	0	ansøge
appoint	0	0	0	0	0	0	0	0	0	0	udnævne
appointment	0	0	0	0	0	0	0	0	0	0	aftale
appointments	0	0	0	0	0	0	0	0	0	0	aftaler
apportion	0	0	0	0	0	0	0	0	0	0	fordeling
apportionment	0	0	0	0	0	0	0	0	0	0	fordeling
appraise	0	0	0	0	0	0	0	0	0	0	vurdere
appreciable	0	0	0	0	0	0	0	0	0	0	mærkbar
appreciation	0	0	0	0	1	0	1	0	0	1	påskønnelse
apprehend	0	0	0	1	0	0	0	0	0	0	pågribe
apprehension	0	0	0	1	0	1	0	0	0	0	ængstelse
apprehensive	0	1	0	1	0	1	0	0	0	0	betænkelig
apprentice	0	0	0	0	0	0	0	0	0	1	lærling
apprenticeship	0	0	0	0	0	0	0	0	0	0	læreplads
approach	0	0	0	0	0	0	0	0	0	0	nærme sig
approaching	0	1	0	0	0	0	0	0	0	0	nærmer sig
approbation	0	0	0	0	0	0	1	0	0	1	godkendelse
appropriation	0	0	0	0	0	1	0	0	0	0	bevilling
approval	0	0	0	0	0	0	1	0	0	0	godkendelse
approve	0	0	0	0	1	0	1	0	0	1	godkende
approving	0	0	0	0	0	0	1	0	0	0	godkender
approximate	0	0	0	0	0	0	0	0	0	0	omtrentlig
approximately	0	0	0	0	0	0	0	0	0	0	rundt regnet
approximating	0	0	0	0	0	0	0	0	0	0	tilnærmelsesvis
approximation	0	0	0	0	0	0	0	0	0	0	tilnærmelse
appurtenances	0	0	0	0	0	0	0	0	0	0	tilbehør
apron	0	0	0	0	0	0	0	0	0	0	forklæde
apt	0	0	0	0	0	0	1	0	0	0	passende
aptitude	0	0	0	0	0	0	1	0	0	0	evne
aqua	0	0	0	0	0	0	0	0	0	0	aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	akvamarin
aquarium	0	0	0	0	0	0	0	0	0	0	akvarium
aquatic	0	0	0	0	0	0	0	0	0	0	akvatisk
aqueduct	0	0	0	0	0	0	0	0	0	0	akvædukt
aqueous	0	0	0	0	0	0	0	0	0	0	vandig
arable	0	0	0	0	0	0	0	0	0	0	agerbrug
arbiter	0	0	0	0	0	0	0	0	0	1	dommer
arbitrate	0	0	0	0	0	0	0	0	0	0	voldgift
arbitration	0	1	0	0	0	0	0	0	0	0	voldgift
arbitrator	0	0	0	0	0	0	0	0	0	1	voldgiftsmand
arbor	0	0	0	0	0	0	0	0	0	0	lysthus
arc	0	0	0	0	0	0	0	0	0	0	bue
arcade	0	0	0	0	0	0	0	0	0	0	arkade
arch	0	0	0	0	0	0	0	0	0	0	bue
archaeological	0	0	0	0	0	0	0	0	0	0	arkæologiske
archaeologist	0	0	0	0	0	0	0	0	0	0	arkæolog
archaeology	0	1	0	0	0	0	1	0	0	0	arkæologi
archaic	0	0	0	0	0	1	0	0	0	0	gammeldags
archbishop	0	0	0	0	0	0	0	0	0	0	ærkebiskop
arched	0	0	0	0	0	0	0	0	0	0	buet
archer	0	0	0	0	0	0	0	0	0	0	bueskytte
archery	0	0	0	0	0	0	0	0	0	0	bueskydning
archetype	0	0	0	0	0	0	0	0	0	0	arketype
archipelago	0	0	0	0	0	0	0	0	0	0	øhav
architect	0	0	0	0	0	0	0	0	0	0	arkitekt
architecture	0	0	0	0	0	0	0	0	0	1	arkitektur
archive	0	0	0	0	0	0	0	0	0	0	arkiv
arctic	0	0	0	0	0	0	0	0	0	0	arktiske
ardent	0	1	0	0	1	0	1	0	0	0	brændende
ardor	0	0	0	0	0	0	1	0	0	0	iver
arduous	0	0	0	0	0	1	0	0	0	0	besværligt
area	0	0	0	0	0	0	0	0	0	0	areal
arena	0	0	0	0	0	0	0	0	0	0	arena
areola	0	0	0	0	0	0	0	0	0	0	areola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	argumentere
argument	1	0	0	0	0	1	0	0	0	0	argument
argumentation	1	0	0	0	0	0	0	0	0	0	argumentation
argumentative	0	0	0	0	0	1	0	0	0	0	argumenterende
arguments	1	0	0	0	0	0	0	0	0	0	argumenter
arid	0	0	0	0	0	1	0	1	0	0	tørt
aristocracy	0	0	0	0	0	0	1	0	0	0	aristokrati
aristocrat	0	0	0	0	0	0	0	0	0	0	aristokrat
aristocratic	0	0	0	0	0	0	1	0	0	0	aristokratisk
arithmetic	0	0	0	0	0	0	0	0	0	0	aritmetik
ark	0	0	0	0	0	0	0	0	0	0	ark
arm	0	0	0	0	0	0	0	0	0	0	arm
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	bevæbning
armaments	0	0	0	1	0	1	0	0	0	0	våben
armature	0	0	0	0	0	0	0	0	0	0	anker
armed	1	0	0	1	0	1	1	0	0	0	bevæbnet
armor	0	0	0	1	0	0	1	0	0	1	rustning
armored	0	0	0	1	0	0	0	0	0	0	pansrede
armory	0	0	0	0	0	0	0	0	0	1	våbenkammer
arms	0	0	0	0	0	0	0	0	0	0	arme
army	0	0	0	0	0	0	0	0	0	0	hær
aroma	0	0	0	0	0	0	1	0	0	0	aroma
arousal	0	0	0	0	0	0	0	0	0	0	ophidselse
arouse	0	1	0	0	0	0	1	0	0	0	vække
arraignment	1	0	0	1	0	1	0	1	0	0	anklage
arrange	0	0	0	0	0	0	0	0	0	0	arrangere
arranged	0	0	0	0	0	0	0	0	0	0	arrangeret
arrangement	0	0	0	0	0	0	0	0	0	0	arrangement
array	0	0	0	0	0	0	1	0	0	0	array
arrears	0	0	0	0	0	1	0	0	0	0	restance
arrest	0	0	0	0	0	1	0	0	0	0	anholdelse
arrival	0	1	0	0	0	0	0	0	0	0	ankomst
arrive	0	1	0	0	0	0	0	0	0	0	ankomme
arrogance	0	0	0	0	0	1	0	0	0	0	arrogance
arrogant	1	0	1	0	0	1	0	0	0	0	arrogant
arrow	0	0	0	0	0	0	0	0	0	0	pil
arsenal	0	0	0	0	0	0	0	0	0	0	arsenal
arsenic	0	0	1	1	0	1	0	1	0	0	arsenik
arson	1	0	0	1	0	1	0	0	0	0	brandstiftelse
art	0	1	0	0	1	0	1	1	1	0	kunst
artery	0	0	0	0	0	0	0	0	0	0	pulsåre
artful	0	0	0	0	0	0	0	0	0	0	kunstfærdig
arthropod	0	0	0	0	0	0	0	0	0	0	leddyr
artichoke	0	0	0	0	0	0	0	0	0	0	artiskok
article	0	0	0	0	0	0	0	0	0	0	artikel
articles	0	0	0	0	0	0	0	0	0	0	artikler
articulate	0	0	0	0	0	0	1	0	0	0	artikulere
articulation	0	0	0	0	0	0	1	0	0	0	artikulation
artifice	0	0	0	0	0	0	0	0	0	0	kunstgreb
artillery	0	0	0	1	0	1	0	0	0	0	artilleri
artisan	0	0	0	0	0	0	1	0	0	0	håndværker
artist	0	0	0	0	0	0	0	0	0	0	kunstner
artiste	0	0	0	0	0	0	1	0	0	0	kunstnere
artistic	0	0	0	0	0	0	1	0	0	0	kunstneriske
artists	0	0	0	0	0	0	0	0	0	0	kunstnere
ascend	0	0	0	0	0	0	0	0	0	0	bestige
ascendancy	0	0	0	0	0	0	1	0	0	0	opgang
ascension	0	0	0	0	0	0	0	0	0	0	himmelfart
ascent	0	0	0	0	0	0	1	0	0	0	opstigning
ascertain	0	0	0	0	0	0	0	0	0	0	fastslå
ascertained	0	0	0	0	0	0	0	0	0	0	konstateret
ascetic	0	0	0	0	0	0	0	0	0	0	asketisk
ash	0	0	0	0	0	1	0	0	0	0	aske
ashamed	0	0	1	0	0	1	0	1	0	0	skamme sig
ashes	0	0	0	0	0	1	0	1	0	0	aske
asleep	0	0	0	0	0	0	0	0	0	0	i søvn
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartam
aspect	0	0	0	0	0	0	0	0	0	0	aspekt
aspects	0	0	0	0	0	0	0	0	0	0	aspekter
asphalt	0	0	0	0	0	0	0	0	0	0	asfalt
aspiration	0	1	0	0	1	0	1	0	1	1	forhåbning
aspire	0	1	0	0	1	0	1	0	0	0	stræbe
aspiring	0	1	0	0	1	0	1	0	0	1	aspirerende
ass	0	0	0	0	0	1	0	0	0	0	røv
assail	1	0	0	1	0	1	0	0	1	0	angribe
assailant	1	0	0	1	0	1	0	1	0	0	overfaldsmand
assassin	1	0	0	1	0	1	0	1	0	0	snigmorder
assassinate	1	0	0	1	0	1	0	0	0	0	myrde
assassination	1	0	0	1	0	1	0	1	0	0	snigmord
assault	1	0	0	1	0	1	0	0	0	0	angreb
assay	0	0	0	0	0	0	0	0	0	0	assay
assemblage	0	0	0	0	0	0	0	0	0	0	samling
assemble	0	0	0	0	0	0	0	0	0	0	samle
assembled	0	0	0	0	0	0	0	0	0	0	samlet
assembly	0	0	0	0	0	0	1	0	0	1	montage
assent	0	0	0	0	0	0	1	0	0	0	samtykke
assert	0	0	0	0	0	0	0	0	0	0	hævde
asserting	0	0	0	0	0	0	1	0	0	1	hævde
assertion	0	0	0	0	0	0	0	0	0	0	påstand
assess	0	0	0	0	0	0	0	0	0	0	vurdere
assessment	0	0	0	0	0	0	0	0	1	1	vurdering
assessor	0	0	0	0	0	0	0	0	0	1	assessor
assets	0	0	0	0	0	0	1	0	0	0	aktiver
asshole	1	0	1	0	0	1	0	0	0	0	røvhul
assign	0	0	0	0	0	0	0	0	0	0	tildele
assignee	0	0	0	0	0	0	0	0	0	1	overdraget
assignment	0	0	0	0	0	0	0	0	0	0	opgave
assimilate	0	0	0	0	0	0	0	0	0	0	assimilere
assimilation	0	0	0	0	0	0	0	0	0	0	assimilering
assist	0	0	0	0	0	0	1	0	0	1	hjælpe
assistance	0	0	0	0	0	0	1	0	0	0	hjælp
assistant	0	0	0	0	0	0	0	0	0	0	assistent
associate	0	0	0	0	0	0	1	0	0	1	associeret
association	0	0	0	0	0	0	0	0	0	1	forening
assorted	0	0	0	0	0	0	0	0	0	0	assorteret
assortment	0	0	0	0	0	0	0	0	0	0	udvalg
assuage	0	0	0	0	0	0	1	0	0	0	dæmpe
assumed	0	0	0	0	0	0	0	0	0	0	antaget
assuming	0	0	0	0	0	0	0	0	0	0	antager
assumption	0	0	0	0	0	0	0	0	0	0	antagelse
assurance	0	0	0	0	0	0	1	0	0	1	forsikring
assure	0	0	0	0	0	0	0	0	0	1	forsikre
assured	0	0	0	0	0	0	1	0	0	1	sikret
assuredly	0	0	0	0	0	0	0	0	0	1	helt sikkert
asterisk	0	0	0	0	0	0	0	0	0	0	stjerne
asteroids	0	0	0	0	0	0	0	0	0	0	asteroider
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatisme
astonishingly	0	0	0	0	0	0	1	0	1	0	forbavsende
astonishment	0	0	0	0	1	0	1	0	1	0	forbavselse
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	på afveje
astringent	0	0	0	0	0	1	0	0	0	0	astringerende
astrologer	0	1	0	0	0	0	1	0	0	0	astrolog
astrology	0	0	0	0	0	0	0	0	0	0	astrologi
astronaut	0	0	0	0	0	0	1	0	0	0	astronaut
astronomer	0	1	0	0	0	0	1	0	0	0	astronom
astronomy	0	0	0	0	0	0	0	0	0	0	astronomi
astute	0	0	0	0	0	0	1	0	0	0	kloge
asunder	0	0	0	0	0	0	0	0	0	0	skilles ad
asylum	0	0	0	1	0	1	0	0	0	0	asyl
asymmetric	0	0	0	0	0	0	0	0	0	0	asymmetrisk
asymmetry	0	0	1	0	0	0	0	0	0	0	asymmetri
asymptotic	0	0	0	0	0	0	0	0	0	0	asymptotisk
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	ateisme
atheistic	0	0	0	0	0	0	0	0	0	0	ateistisk
atherosclerosis	0	0	0	1	0	1	0	1	0	0	åreforkalkning
athlete	0	0	0	0	0	0	1	0	0	0	atlet
athletic	0	0	0	0	0	0	1	0	0	0	atletisk
athleticism	0	0	0	0	0	0	0	0	0	0	atletik
athletics	0	0	0	0	0	0	0	0	0	0	atletik
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	stemning
atmospheric	0	0	0	0	0	0	0	0	0	0	atmosfærisk
atoll	0	0	0	0	0	0	0	0	0	0	atol
atom	0	0	0	0	0	0	1	0	0	0	atom
atomic	0	0	0	0	0	0	0	0	0	0	atomar
atone	0	1	0	0	1	0	1	0	0	1	sone
atonement	0	0	0	0	0	0	1	0	0	0	forsoning
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	grusom
atrocity	1	0	1	1	0	1	0	1	0	0	grusomhed
atrophy	0	0	1	1	0	1	0	1	0	0	atrofi
attach	0	0	0	0	0	0	0	0	0	0	vedhæfte
attachment	0	0	0	0	0	0	1	0	0	0	vedhæftet fil
attack	1	0	0	1	0	1	0	0	0	0	angreb
attacking	1	0	1	1	0	1	0	1	1	0	angribende
attain	0	0	0	0	0	0	0	0	0	0	opnå
attainable	0	1	0	0	0	0	1	0	0	0	opnåelige
attainment	0	0	0	0	0	0	1	0	0	0	opnåelse
attempt	0	1	0	0	0	0	0	0	0	0	forsøg
attendance	0	1	0	0	0	0	0	0	0	0	tilstedeværelse
attendant	0	0	0	0	0	0	1	0	0	1	ledsager
attention	0	0	0	0	0	0	1	0	0	0	opmærksomhed
attentive	0	0	0	0	0	0	1	0	0	1	opmærksom
attenuate	0	0	0	0	0	0	0	0	0	0	dæmpe
attenuated	0	0	0	0	0	1	0	0	0	0	svækket
attenuation	0	0	0	0	0	1	0	1	0	0	dæmpning
attest	0	0	0	0	0	0	1	0	0	1	bevidne
attestation	0	0	0	0	0	0	0	0	0	1	attestation
attic	0	0	0	0	0	0	0	0	0	0	loft
attire	0	0	0	0	0	0	0	0	0	0	påklædning
attitude	0	0	0	0	0	0	0	0	0	0	holdning
attorney	1	0	0	1	0	0	1	0	0	1	advokat
attraction	0	0	0	0	0	0	1	0	0	0	attraktion
attractiveness	0	0	0	0	0	0	1	0	0	0	tiltrækningskraft
attributable	0	0	0	0	0	0	0	0	0	0	henføres
attribute	0	0	0	0	0	0	0	0	0	0	attribut
attribution	0	0	0	0	0	0	0	0	0	0	tilskrivning
attrition	0	0	0	0	0	0	0	0	0	0	nedslidning
auburn	0	0	0	0	0	0	0	0	0	0	auburn
auction	0	1	0	0	0	0	0	0	0	0	auktion
auctioneer	0	0	0	0	0	0	0	0	0	0	auktionsholder
audacious	0	0	0	0	0	0	0	0	0	0	dristig
audacity	0	0	0	0	0	1	0	0	0	0	frækhed
audible	0	0	0	0	0	0	0	0	0	0	hørbar
audience	0	1	0	0	0	0	0	0	0	0	publikum
audit	0	0	0	0	0	0	0	0	0	0	revidere
audition	0	0	0	0	0	0	0	0	0	0	audition
auditor	0	0	0	1	0	0	0	0	0	1	revisor
auditorium	0	0	0	0	0	0	0	0	0	0	auditorium
auditory	0	0	0	0	0	0	0	0	0	0	auditiv
aught	0	0	0	0	0	0	0	0	0	0	noget
augment	0	0	0	0	0	0	1	0	0	0	forøge
augmentation	0	0	0	0	0	0	0	0	0	0	forøgelse
august	0	0	0	0	0	0	1	0	0	0	august
aunt	0	0	0	0	0	0	1	0	0	1	tante
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	nordlys
auspices	0	0	0	0	0	0	0	0	0	0	regi
auspicious	0	1	0	0	1	0	1	0	0	0	lovende
austere	0	0	0	1	0	1	0	1	0	0	stringent
austerity	0	0	0	0	0	1	0	0	0	0	stramninger
authentic	0	0	0	0	1	0	1	0	0	1	autentisk
authenticate	0	0	0	0	0	0	0	0	0	1	autentificere
authentication	0	0	0	0	0	0	0	0	0	1	Godkendelse
authenticity	0	0	0	0	0	0	1	0	0	1	autenticitet
author	0	0	0	0	0	0	1	0	0	1	forfatter
authoritative	0	0	0	0	0	0	1	0	0	1	autoritative
authority	0	0	0	0	0	0	1	0	0	1	myndighed
authorization	0	0	0	0	0	0	1	0	0	1	bemyndigelse
authorize	0	0	0	0	0	0	0	0	0	1	bemyndige
authorized	0	0	0	0	0	0	1	0	0	0	autoriseret
authorship	0	0	0	0	0	0	0	0	0	0	forfatterskab
auto	0	0	0	0	0	0	0	0	0	0	auto
autobiography	0	0	0	0	0	0	0	0	0	0	selvbiografi
autocratic	0	0	0	0	0	1	0	0	0	0	autokratisk
autograph	0	0	0	0	0	0	0	0	0	0	autograf
automatic	0	0	0	0	0	0	0	0	0	1	automatisk
automobile	0	0	0	0	0	0	0	0	0	0	automobil
autonomy	0	0	0	0	0	0	0	0	0	0	autonomi
autopsy	0	0	1	1	0	1	0	1	0	0	obduktion
autumn	0	0	0	0	0	0	0	0	0	0	efterår
auxiliary	0	0	0	0	0	0	0	0	0	0	hjælpe
avail	0	0	0	0	0	0	0	0	0	0	nytte
avalanche	0	0	0	1	0	1	0	1	1	0	lavine
avarice	1	0	1	0	0	1	0	0	0	0	griskhed
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	hævner
avenue	0	0	0	0	0	0	0	0	0	0	allé
aver	0	0	0	0	0	0	0	0	0	0	aver
average	0	0	0	0	0	0	0	0	0	0	gennemsnit
averse	1	0	1	1	0	1	0	0	0	0	modvillig
aversion	1	0	1	1	0	1	0	0	0	0	aversion
avert	0	0	0	0	0	0	0	0	0	0	afværge
aviary	0	0	0	0	0	0	0	0	0	0	voliere
aviation	0	0	0	0	0	0	0	0	0	0	luftfart
aviator	0	0	0	0	0	0	0	0	0	0	flyver
avid	0	0	0	0	0	0	0	0	0	0	ivrig
avocado	0	0	0	0	0	0	0	0	0	0	avocado
avoid	0	0	0	1	0	1	0	0	0	0	undgå
avoidance	0	0	0	1	0	1	0	0	0	0	undgåelse
avoiding	0	0	0	1	0	0	0	0	0	0	undgå
await	0	1	0	0	0	0	0	0	0	0	vente
awake	0	0	0	0	0	0	0	0	0	0	vågen
awaken	0	0	0	0	0	0	0	0	0	0	vække
award	0	1	0	0	1	0	1	0	1	1	pris
awe	0	0	0	0	0	0	0	0	0	0	ærefrygt
awful	1	0	1	1	0	1	0	1	0	0	forfærdelig
awkwardness	0	0	1	0	0	1	0	0	0	0	kejtethed
awning	0	0	0	0	0	0	0	0	0	0	markise
awry	0	0	0	0	0	1	0	0	0	0	skævt
axial	0	0	0	0	0	0	0	0	0	0	aksial
axiom	0	0	0	0	0	0	0	0	0	1	aksiom
