English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Scots-Gaelic Word
amorphous	0	0	0	0	0	0	0	0	0	0	amorphous
amortization	0	0	0	0	0	0	0	0	0	1	amortachadh
amount	0	0	0	0	0	0	0	0	0	0	suim
amour	0	1	0	0	1	0	1	0	0	1	amour
ampersand	0	0	0	0	0	0	0	0	0	0	ampersand
amphetamines	0	0	1	0	0	1	0	0	0	0	amphetamines
amphibian	0	0	0	0	0	0	0	0	0	0	muir-thìrich
amphibious	0	0	0	0	0	0	0	0	0	0	muir-thìreach
amphitheater	0	0	0	0	0	0	0	0	0	0	amphitheatre
amplification	0	0	0	0	0	0	0	0	0	0	leudachaidh
amplify	0	0	0	0	0	0	0	0	0	0	leudaich
amplitude	0	0	0	0	0	0	0	0	0	0	leudachd
amply	0	0	0	0	0	0	0	0	0	0	gu math
amputation	0	0	0	0	0	0	0	0	0	0	gearradh dheth
amulet	0	0	0	0	0	0	0	0	0	0	amulet
amuse	0	0	0	0	1	0	1	0	0	0	spòrs
amused	0	0	0	0	1	0	1	0	0	0	amaideach
amusement	0	0	0	0	1	0	1	0	0	0	cur-seachad
amusing	0	0	0	0	1	0	1	0	0	0	èibhinn
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anaconda
anaesthesia	0	0	0	0	0	0	0	0	0	0	anesthesia
anaesthetic	0	0	0	0	0	0	0	0	0	0	anesthetic
anal	0	0	0	0	0	1	0	0	0	0	anal
analgesic	0	0	0	0	0	0	0	0	0	0	analgesic
analogous	0	0	0	0	0	0	0	0	0	0	coimeasach
analogue	0	0	0	0	0	0	0	0	0	0	analogue
analogy	0	0	0	0	0	0	0	0	0	0	analach
analysis	0	0	0	0	0	0	0	0	0	0	mion-sgrùdadh
analyst	0	1	0	0	0	0	1	0	0	1	anailisiche
analytic	0	0	0	0	0	0	0	0	0	0	anailiseach
analyze	0	0	0	0	0	0	0	0	0	0	mion-sgrùdadh
analyzer	0	0	0	0	0	0	0	0	0	0	anailisiche
anarchism	1	0	0	1	0	1	0	0	0	0	anarchism
anarchist	1	0	0	1	0	1	0	0	0	0	anarchist
anarchy	1	0	0	1	0	1	0	0	0	0	anarchy
anastomosis	0	0	0	0	0	0	0	0	0	0	anastomosis
anathema	1	0	1	1	0	1	0	1	0	0	anathema
anatomic	0	0	0	0	0	0	0	0	0	0	anatomaigeach
anatomy	0	0	0	0	0	0	0	0	0	0	ana-mianna
ancestor	0	0	0	0	0	0	0	0	0	0	sinnsear
ancestral	0	0	0	0	0	0	0	0	0	1	sinnsear
ancestry	0	0	0	0	0	0	0	0	0	0	sinnsearachd
anchor	0	0	0	0	0	0	1	0	0	0	acair
anchorage	0	0	0	0	0	0	1	1	0	0	acarsaid
ancient	0	0	0	0	0	1	0	0	0	0	aosmhor
ancillary	0	0	0	0	0	0	0	0	0	0	taiceil
androgen	0	0	0	0	0	0	0	0	0	0	androgen
anemone	0	0	0	0	0	0	0	0	0	0	anemone
anew	0	0	0	0	0	0	0	0	0	0	as ùr
angel	0	1	0	0	1	0	1	0	1	1	aingeal
angelic	0	0	0	0	1	0	1	0	0	1	aingil
anger	1	0	0	0	0	1	0	0	0	0	fearg
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiography
angle	0	0	0	0	0	0	0	0	0	0	ceàrn
angling	0	1	0	0	0	1	0	0	0	0	iasgach slaite
angry	1	0	1	0	0	1	0	0	0	0	feargach
anguish	1	0	0	1	0	1	0	1	0	0	cràdh
angular	0	0	0	0	0	0	0	0	0	0	uilleach
anhydrous	0	0	0	0	0	0	0	0	0	0	neo-thorrach
animal	0	0	0	0	0	0	0	0	0	0	beathach
animate	0	0	0	0	0	0	1	0	0	0	beothachadh
animated	0	0	0	0	1	0	1	0	0	0	beothaichte
animation	0	0	0	0	0	0	0	0	0	0	beothachadh
animosity	1	0	1	1	0	1	0	1	0	0	beothalachd
animus	1	0	0	0	0	1	0	0	0	0	anamus
ankle	0	0	0	0	0	0	0	0	0	0	adhbrann
annals	0	0	0	0	0	0	0	0	0	0	annals
annex	0	0	0	0	0	0	0	0	0	0	leas-thaigh
annexation	0	0	0	0	0	0	0	0	0	0	annexation
annexe	0	0	0	0	0	0	0	0	0	0	leas-thaigh
annihilate	1	0	0	1	0	1	0	0	0	0	sgrios
annihilated	1	0	0	1	0	1	0	1	0	0	air a chur às
annihilation	1	0	0	1	0	1	0	1	0	0	sgrios
annotate	0	0	0	0	0	0	0	0	0	0	nota
annotation	0	0	0	0	0	0	0	0	0	0	nota
announce	0	0	0	0	0	0	0	0	0	0	ainmeachadh
announcement	0	1	0	0	0	0	0	0	0	0	sanas
annoy	1	0	1	0	0	1	0	0	0	0	buaireadh
annoyance	1	0	1	0	0	1	0	0	0	0	buaireadh
annoying	1	0	0	0	0	1	0	0	0	0	brònach
annuity	0	0	0	0	0	0	0	0	0	0	bliadhnachd
annul	0	0	0	0	0	1	0	0	0	0	neo-ghloine
annular	0	0	0	0	0	0	0	0	0	0	annular
annulment	0	0	0	0	0	1	0	1	0	0	neo-bhreith
annulus	0	0	0	0	0	0	0	0	0	0	annulus
anointing	0	0	0	0	0	0	0	0	0	0	ungadh
anomalous	0	0	0	0	0	0	0	0	0	0	neo-riaghailteach
anomaly	0	0	0	1	0	1	0	0	1	0	neo-riaghailteachd
anon	0	0	0	0	0	0	0	0	0	0	anon
anonymous	0	0	0	0	0	1	0	0	0	0	gun urra
answer	0	0	0	0	0	0	0	0	0	0	freagair
answerable	0	0	0	0	0	0	0	0	0	1	freagarach
answering	0	0	0	0	0	0	0	0	0	0	a' freagairt
ant	0	0	0	0	0	0	0	0	0	0	seang
antagonism	1	0	0	0	0	1	0	0	0	0	naimhdeas
antagonist	1	0	0	0	0	1	0	0	0	0	antagonist
antagonistic	1	0	1	0	0	1	0	0	0	0	antagonist
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	roimhe
antelope	0	0	0	0	0	0	0	0	0	0	antelope
antenna	0	0	0	0	0	0	0	0	0	0	antenna
anterior	0	0	0	0	0	0	0	0	0	0	roimhe
anthem	0	0	0	0	0	0	0	0	0	0	laoidh
anthology	0	0	0	0	0	0	0	0	0	0	duanaire
anthrax	0	0	1	1	0	1	0	1	0	0	antrax
anthropology	0	0	0	0	0	0	0	0	0	0	antropology
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiotic
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiotics
antichrist	1	0	1	1	0	1	0	0	0	0	frith-chrìosd
anticipation	0	1	0	0	0	0	0	0	0	0	dùil
anticipatory	0	1	0	0	0	0	0	0	0	0	dùileach
antidote	0	1	0	0	0	0	1	0	0	1	antidote
antifungal	0	0	0	0	0	0	1	0	0	1	antifungal
antimony	0	0	0	0	0	0	0	0	0	0	antimonaidh
antipathy	1	0	1	0	0	1	0	0	0	0	antipathy
antiquarian	0	0	0	0	0	0	0	0	0	0	àrsaidh
antiquated	0	0	0	0	0	1	0	0	0	0	àrsaidh
antique	0	0	0	0	0	0	1	0	0	0	àrsaidh
antiquity	0	0	0	0	0	0	0	0	0	0	àrsachd
antiseptic	0	0	0	0	0	0	1	0	0	1	antiseptic
antisocial	1	0	1	1	0	1	0	1	0	0	mì-shòisealta
antithesis	1	0	0	0	0	1	0	0	0	0	antithesis
antithetical	0	0	0	0	0	0	0	0	0	0	mì-bheusach
antiviral	0	0	0	0	0	0	0	0	0	0	anti-bhìorais
antler	0	0	0	0	0	0	0	0	0	0	cabar
anvil	0	0	0	0	0	0	0	0	0	0	innean
anxiety	1	1	0	1	0	1	0	1	0	0	dragh
anxious	0	1	0	1	0	1	0	0	0	0	iomagaineach
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	gu luath
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	àros
apathetic	0	0	0	0	0	1	0	1	0	0	apathetic
apathy	0	0	0	0	0	1	0	1	0	0	dìmeas
ape	0	0	0	0	0	0	0	0	0	0	uchd
aperture	0	0	0	0	0	0	0	0	0	0	fosgladh
apex	0	0	0	0	0	0	0	0	0	0	uchd
aphid	0	0	1	0	0	1	0	0	0	0	aphid
apiece	0	0	0	0	0	0	0	0	0	0	pìos
aplomb	0	0	0	0	0	0	1	0	0	0	ubhal
apocalyptic	0	0	0	0	0	0	0	0	0	0	apocalyptic
apologetic	0	0	0	0	0	0	1	0	0	1	leisgeul
apologist	0	0	0	0	0	0	0	0	0	0	leisgeul
apologize	0	0	0	0	0	0	1	1	0	1	gabh mo leisgeul
apology	0	0	0	0	0	0	1	0	0	0	leisgeul
apostasy	0	0	0	0	0	0	0	0	0	0	apostasy
apostate	0	0	0	0	0	0	0	0	0	0	apostate
apostle	0	0	0	0	0	0	1	0	0	1	abstol
apostolic	0	0	0	0	0	0	0	0	0	1	abstolach
apostrophe	0	0	0	0	0	0	0	0	0	0	abstol
appalling	0	0	1	1	0	1	0	0	0	0	uamhasach
apparatus	0	0	0	0	0	0	0	0	0	0	uidheam
apparel	0	0	0	0	0	0	0	0	0	0	èideadh
apparently	0	0	0	0	0	0	0	0	0	0	a rèir choltais
apparition	0	0	0	1	0	0	0	0	1	0	dealradh
appeal	0	1	0	0	0	0	0	0	0	0	tagradh
appearance	0	0	0	0	0	0	0	0	0	0	coltas
appease	0	0	0	0	0	0	0	0	0	0	sìtheachadh
appellant	0	0	0	0	0	0	0	0	0	0	neach-tagraidh
append	0	0	0	0	0	0	0	0	0	0	cuir ris
appendage	0	0	0	0	0	0	0	0	0	0	eàrr-ràdh
appendicitis	0	0	0	1	0	1	0	1	0	0	appendicitis
appendix	0	0	0	0	0	0	0	0	0	0	pàipear-taice
appetite	0	0	0	0	0	0	0	0	0	0	goile
appetizer	0	0	0	0	0	0	0	0	0	0	biadhadh
applause	0	0	0	0	1	0	1	0	1	1	moladh
apple	0	0	0	0	0	0	0	0	0	0	ubhal
appliance	0	0	0	0	0	0	0	0	0	0	inneal
appliances	0	0	0	0	0	0	0	0	0	0	innealan
applicability	0	0	0	0	0	0	0	0	0	0	freagarrachd
applicable	0	0	0	0	0	0	0	0	0	0	iomchaidh
applicant	0	1	0	0	0	0	0	0	0	0	tagraiche
application	0	0	0	0	0	0	0	0	0	0	tagradh
apply	0	0	0	0	0	0	0	0	0	0	tagradh
appoint	0	0	0	0	0	0	0	0	0	0	chur an dreuchd
appointment	0	0	0	0	0	0	0	0	0	0	coinne
appointments	0	0	0	0	0	0	0	0	0	0	dreuchdan
apportion	0	0	0	0	0	0	0	0	0	0	roinneadh
apportionment	0	0	0	0	0	0	0	0	0	0	roinneadh
appraise	0	0	0	0	0	0	0	0	0	0	measadh
appreciable	0	0	0	0	0	0	0	0	0	0	measail
appreciation	0	0	0	0	1	0	1	0	0	1	meas
apprehend	0	0	0	1	0	0	0	0	0	0	grèim
apprehension	0	0	0	1	0	1	0	0	0	0	dragh
apprehensive	0	1	0	1	0	1	0	0	0	0	eagallach
apprentice	0	0	0	0	0	0	0	0	0	1	phreantas
apprenticeship	0	0	0	0	0	0	0	0	0	0	preantasachd
approach	0	0	0	0	0	0	0	0	0	0	dòigh-obrach
approaching	0	1	0	0	0	0	0	0	0	0	a' tighinn faisg
approbation	0	0	0	0	0	0	1	0	0	1	approbation
appropriation	0	0	0	0	0	1	0	0	0	0	sealbhachadh
approval	0	0	0	0	0	0	1	0	0	0	aonta
approve	0	0	0	0	1	0	1	0	0	1	aontachadh
approving	0	0	0	0	0	0	1	0	0	0	a' ceadachadh
approximate	0	0	0	0	0	0	0	0	0	0	tuairmseach
approximately	0	0	0	0	0	0	0	0	0	0	mu thimcheall
approximating	0	0	0	0	0	0	0	0	0	0	tuairmseach
approximation	0	0	0	0	0	0	0	0	0	0	tuairmse
appurtenances	0	0	0	0	0	0	0	0	0	0	brathan
apron	0	0	0	0	0	0	0	0	0	0	aparan
apt	0	0	0	0	0	0	1	0	0	0	iomchaidh
aptitude	0	0	0	0	0	0	1	0	0	0	feallsanachd
aqua	0	0	0	0	0	0	0	0	0	0	uisge
aquamarine	0	0	0	0	0	0	0	0	0	0	aquamarine
aquarium	0	0	0	0	0	0	0	0	0	0	aquarium
aquatic	0	0	0	0	0	0	0	0	0	0	uisgeach
aqueduct	0	0	0	0	0	0	0	0	0	0	drochaid-uisge
aqueous	0	0	0	0	0	0	0	0	0	0	uisgeach
arable	0	0	0	0	0	0	0	0	0	0	àitich
arbiter	0	0	0	0	0	0	0	0	0	1	fear-riaghlaidh
arbitrate	0	0	0	0	0	0	0	0	0	0	rèiteach
arbitration	0	1	0	0	0	0	0	0	0	0	rèiteachaidh
arbitrator	0	0	0	0	0	0	0	0	0	1	neach-rèiteachaidh
arbor	0	0	0	0	0	0	0	0	0	0	arbhar
arc	0	0	0	0	0	0	0	0	0	0	stuagh
arcade	0	0	0	0	0	0	0	0	0	0	stuagh
arch	0	0	0	0	0	0	0	0	0	0	bogha
archaeological	0	0	0	0	0	0	0	0	0	0	àrc-eòlais
archaeologist	0	0	0	0	0	0	0	0	0	0	arc-eòlaiche
archaeology	0	1	0	0	0	0	1	0	0	0	arc-eòlas
archaic	0	0	0	0	0	1	0	0	0	0	àrsaidh
archbishop	0	0	0	0	0	0	0	0	0	0	àrd-easbuig
arched	0	0	0	0	0	0	0	0	0	0	boghach
archer	0	0	0	0	0	0	0	0	0	0	boghadair
archery	0	0	0	0	0	0	0	0	0	0	boghadaireachd
archetype	0	0	0	0	0	0	0	0	0	0	àrsaidheachd
archipelago	0	0	0	0	0	0	0	0	0	0	eileanan
architect	0	0	0	0	0	0	0	0	0	0	ailtire
architecture	0	0	0	0	0	0	0	0	0	1	ailtireachd
archive	0	0	0	0	0	0	0	0	0	0	tasglann
arctic	0	0	0	0	0	0	0	0	0	0	artaigeach
ardent	0	1	0	0	1	0	1	0	0	0	àrdanach
ardor	0	0	0	0	0	0	1	0	0	0	àrdanach
arduous	0	0	0	0	0	1	0	0	0	0	trom
area	0	0	0	0	0	0	0	0	0	0	sgìre
arena	0	0	0	0	0	0	0	0	0	0	raon
areola	0	0	0	0	0	0	0	0	0	0	caola
argent	0	0	0	0	0	0	0	0	0	0	argent
argue	1	0	0	0	0	1	0	0	0	0	argamaid
argument	1	0	0	0	0	1	0	0	0	0	argamaid
argumentation	1	0	0	0	0	0	0	0	0	0	argamaid
argumentative	0	0	0	0	0	1	0	0	0	0	argamaideach
arguments	1	0	0	0	0	0	0	0	0	0	argamaidean
arid	0	0	0	0	0	1	0	1	0	0	iochd
aristocracy	0	0	0	0	0	0	1	0	0	0	uaislean
aristocrat	0	0	0	0	0	0	0	0	0	0	uaislean
aristocratic	0	0	0	0	0	0	1	0	0	0	uaislean
arithmetic	0	0	0	0	0	0	0	0	0	0	àireamhachd
ark	0	0	0	0	0	0	0	0	0	0	àirc
arm	0	0	0	0	0	0	0	0	0	0	ghàirdean
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	armachd
armaments	0	0	0	1	0	1	0	0	0	0	armachd
armature	0	0	0	0	0	0	0	0	0	0	armachd
armed	1	0	0	1	0	1	1	0	0	0	armaichte
armor	0	0	0	1	0	0	1	0	0	1	armachd
armored	0	0	0	1	0	0	0	0	0	0	armaichte
armory	0	0	0	0	0	0	0	0	0	1	armachd
arms	0	0	0	0	0	0	0	0	0	0	gàirdeanan
army	0	0	0	0	0	0	0	0	0	0	arm
aroma	0	0	0	0	0	0	1	0	0	0	aroma
arousal	0	0	0	0	0	0	0	0	0	0	arousal
arouse	0	1	0	0	0	0	1	0	0	0	eirich
arraignment	1	0	0	1	0	1	0	1	0	0	rèiteach
arrange	0	0	0	0	0	0	0	0	0	0	rèiteachadh
arranged	0	0	0	0	0	0	0	0	0	0	rèiteachadh
arrangement	0	0	0	0	0	0	0	0	0	0	rèiteachadh
array	0	0	0	0	0	0	1	0	0	0	eagar
arrears	0	0	0	0	0	1	0	0	0	0	cùl-fhiachan
arrest	0	0	0	0	0	1	0	0	0	0	chur an grèim
arrival	0	1	0	0	0	0	0	0	0	0	teachd
arrive	0	1	0	0	0	0	0	0	0	0	ruighinn
arrogance	0	0	0	0	0	1	0	0	0	0	àrdan
arrogant	1	0	1	0	0	1	0	0	0	0	àrdanach
arrow	0	0	0	0	0	0	0	0	0	0	saighead
arsenal	0	0	0	0	0	0	0	0	0	0	arsenal
arsenic	0	0	1	1	0	1	0	1	0	0	arsainic
arson	1	0	0	1	0	1	0	0	0	0	losgadh-losgaidh
art	0	1	0	0	1	0	1	1	1	0	ealain
artery	0	0	0	0	0	0	0	0	0	0	artaireachd
artful	0	0	0	0	0	0	0	0	0	0	ealanta
arthropod	0	0	0	0	0	0	0	0	0	0	artrapod
artichoke	0	0	0	0	0	0	0	0	0	0	artichoke
article	0	0	0	0	0	0	0	0	0	0	artaigil
articles	0	0	0	0	0	0	0	0	0	0	artaigilean
articulate	0	0	0	0	0	0	1	0	0	0	innis
articulation	0	0	0	0	0	0	1	0	0	0	aithris
artifice	0	0	0	0	0	0	0	0	0	0	innleachd
artillery	0	0	0	1	0	1	0	0	0	0	làmhachas
artisan	0	0	0	0	0	0	1	0	0	0	neach-ciùird
artist	0	0	0	0	0	0	0	0	0	0	neach-ealain
artiste	0	0	0	0	0	0	1	0	0	0	neach-ealain
artistic	0	0	0	0	0	0	1	0	0	0	ealanta
artists	0	0	0	0	0	0	0	0	0	0	luchd-ealain
ascend	0	0	0	0	0	0	0	0	0	0	dìreadh
ascendancy	0	0	0	0	0	0	1	0	0	0	aingidheachd
ascension	0	0	0	0	0	0	0	0	0	0	dìreadh
ascent	0	0	0	0	0	0	1	0	0	0	dìreadh
ascertain	0	0	0	0	0	0	0	0	0	0	dearbhadh
ascertained	0	0	0	0	0	0	0	0	0	0	dearbhte
ascetic	0	0	0	0	0	0	0	0	0	0	ascetic
ash	0	0	0	0	0	1	0	0	0	0	luaithre
ashamed	0	0	1	0	0	1	0	1	0	0	ioghnadh
ashes	0	0	0	0	0	1	0	1	0	0	luaithre
asleep	0	0	0	0	0	0	0	0	0	0	na chadal
asp	0	0	0	1	0	0	0	0	0	0	asp
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	taobh
aspects	0	0	0	0	0	0	0	0	0	0	thaobhan
asphalt	0	0	0	0	0	0	0	0	0	0	asphalt
aspiration	0	1	0	0	1	0	1	0	1	1	miann
aspire	0	1	0	0	1	0	1	0	0	0	miann
aspiring	0	1	0	0	1	0	1	0	0	1	miannach
ass	0	0	0	0	0	1	0	0	0	0	asal
assail	1	0	0	1	0	1	0	0	1	0	assail
assailant	1	0	0	1	0	1	0	1	0	0	neach-ionnsaigh
assassin	1	0	0	1	0	1	0	1	0	0	murtair
assassinate	1	0	0	1	0	1	0	0	0	0	marbhadh
assassination	1	0	0	1	0	1	0	1	0	0	murt
assault	1	0	0	1	0	1	0	0	0	0	ionnsaigh
assay	0	0	0	0	0	0	0	0	0	0	assay
assemblage	0	0	0	0	0	0	0	0	0	0	co-chruinneachadh
assemble	0	0	0	0	0	0	0	0	0	0	cruinnich
assembled	0	0	0	0	0	0	0	0	0	0	cruinnich
assembly	0	0	0	0	0	0	1	0	0	1	co-chruinneachadh
assent	0	0	0	0	0	0	1	0	0	0	aonta
assert	0	0	0	0	0	0	0	0	0	0	dearbhaich
asserting	0	0	0	0	0	0	1	0	0	1	ag agairt
assertion	0	0	0	0	0	0	0	0	0	0	dearbhadh
assess	0	0	0	0	0	0	0	0	0	0	measadh
assessment	0	0	0	0	0	0	0	0	1	1	measadh
assessor	0	0	0	0	0	0	0	0	0	1	measadair
assets	0	0	0	0	0	0	1	0	0	0	maoin
asshole	1	0	1	0	0	1	0	0	0	0	asshole
assign	0	0	0	0	0	0	0	0	0	0	sònraich
assignee	0	0	0	0	0	0	0	0	0	1	neach-sònrachaidh
assignment	0	0	0	0	0	0	0	0	0	0	dreuchd
assimilate	0	0	0	0	0	0	0	0	0	0	comh-ghabhail
assimilation	0	0	0	0	0	0	0	0	0	0	co-chothromachadh
assist	0	0	0	0	0	0	1	0	0	1	cuidich
assistance	0	0	0	0	0	0	1	0	0	0	cobhair
assistant	0	0	0	0	0	0	0	0	0	0	neach-cuideachaidh
associate	0	0	0	0	0	0	1	0	0	1	chompanach
association	0	0	0	0	0	0	0	0	0	1	comhluadar
assorted	0	0	0	0	0	0	0	0	0	0	measgaichte
assortment	0	0	0	0	0	0	0	0	0	0	asortment
assuage	0	0	0	0	0	0	1	0	0	0	assuage
assumed	0	0	0	0	0	0	0	0	0	0	gabhail ris
assuming	0	0	0	0	0	0	0	0	0	0	a' gabhail ris
assumption	0	0	0	0	0	0	0	0	0	0	barail
assurance	0	0	0	0	0	0	1	0	0	1	dearbhachd
assure	0	0	0	0	0	0	0	0	0	1	cinnteach
assured	0	0	0	0	0	0	1	0	0	1	cinnteach
assuredly	0	0	0	0	0	0	0	0	0	1	gu cinnteach
asterisk	0	0	0	0	0	0	0	0	0	0	reult
asteroids	0	0	0	0	0	0	0	0	0	0	asteroids
astigmatism	0	0	0	0	0	0	0	0	0	0	astigmatism
astonishingly	0	0	0	0	0	0	1	0	1	0	gu h-iongantach
astonishment	0	0	0	0	1	0	1	0	1	0	ioghnadh
astral	0	0	0	0	0	0	0	0	0	0	astral
astray	0	0	0	1	0	1	0	0	0	0	air seachran
astringent	0	0	0	0	0	1	0	0	0	0	astring
astrologer	0	1	0	0	0	0	1	0	0	0	speuradair
astrology	0	0	0	0	0	0	0	0	0	0	astrology
astronaut	0	0	0	0	0	0	1	0	0	0	speuradair
astronomer	0	1	0	0	0	0	1	0	0	0	speuradair
astronomy	0	0	0	0	0	0	0	0	0	0	reul-eòlas
astute	0	0	0	0	0	0	1	0	0	0	seòlta
asunder	0	0	0	0	0	0	0	0	0	0	seachainn
asylum	0	0	0	1	0	1	0	0	0	0	tearmann
asymmetric	0	0	0	0	0	0	0	0	0	0	neo-chunbhalach
asymmetry	0	0	1	0	0	0	0	0	0	0	neo-chunbhalachd
asymptotic	0	0	0	0	0	0	0	0	0	0	asymptotic
atelier	0	0	0	0	0	0	0	0	0	0	atelier
atheism	0	0	0	0	0	1	0	0	0	0	aimhleas
atheistic	0	0	0	0	0	0	0	0	0	0	atheist
atherosclerosis	0	0	0	1	0	1	0	1	0	0	atherosclerosis
athlete	0	0	0	0	0	0	1	0	0	0	lùth-chleasaiche
athletic	0	0	0	0	0	0	1	0	0	0	lùth-chleasachd
athleticism	0	0	0	0	0	0	0	0	0	0	lùth-chleasachd
athletics	0	0	0	0	0	0	0	0	0	0	lùth-chleasachd
atlas	0	0	0	0	0	0	0	0	0	0	atlas
atmosphere	0	0	0	0	0	0	0	0	0	0	àile
atmospheric	0	0	0	0	0	0	0	0	0	0	àile
atoll	0	0	0	0	0	0	0	0	0	0	atall
atom	0	0	0	0	0	0	1	0	0	0	adamh
atomic	0	0	0	0	0	0	0	0	0	0	atamach
atone	0	1	0	0	1	0	1	0	0	1	aoin
atonement	0	0	0	0	0	0	1	0	0	0	rèite
atrium	0	0	0	0	0	0	0	0	0	0	atrium
atrocious	1	0	1	0	0	1	0	0	0	0	eagallach
atrocity	1	0	1	1	0	1	0	1	0	0	buaireadh
atrophy	0	0	1	1	0	1	0	1	0	0	atrophy
attach	0	0	0	0	0	0	0	0	0	0	ceangail
attachment	0	0	0	0	0	0	1	0	0	0	ceangail
attack	1	0	0	1	0	1	0	0	0	0	ionnsaigh
attacking	1	0	1	1	0	1	0	1	1	0	a' toirt ionnsaigh
attain	0	0	0	0	0	0	0	0	0	0	ruigsinn
attainable	0	1	0	0	0	0	1	0	0	0	ruigsinn
attainment	0	0	0	0	0	0	1	0	0	0	coileanadh
attempt	0	1	0	0	0	0	0	0	0	0	oidhirp
attendance	0	1	0	0	0	0	0	0	0	0	làthaireachd
attendant	0	0	0	0	0	0	1	0	0	1	neach-frithealaidh
attention	0	0	0	0	0	0	1	0	0	0	aire
attentive	0	0	0	0	0	0	1	0	0	1	furachail
attenuate	0	0	0	0	0	0	0	0	0	0	lagaich
attenuated	0	0	0	0	0	1	0	0	0	0	lagaich
attenuation	0	0	0	0	0	1	0	1	0	0	lagachadh
attest	0	0	0	0	0	0	1	0	0	1	dearbhadh
attestation	0	0	0	0	0	0	0	0	0	1	fianuis
attic	0	0	0	0	0	0	0	0	0	0	lobhta
attire	0	0	0	0	0	0	0	0	0	0	èideadh
attitude	0	0	0	0	0	0	0	0	0	0	sealladh
attorney	1	0	0	1	0	0	1	0	0	1	neach-lagha
attraction	0	0	0	0	0	0	1	0	0	0	tàladh
attractiveness	0	0	0	0	0	0	1	0	0	0	tarraingeachd
attributable	0	0	0	0	0	0	0	0	0	0	iomchuidh
attribute	0	0	0	0	0	0	0	0	0	0	feart
attribution	0	0	0	0	0	0	0	0	0	0	buadhachadh
attrition	0	0	0	0	0	0	0	0	0	0	ath-bhreith
auburn	0	0	0	0	0	0	0	0	0	0	auburn
auction	0	1	0	0	0	0	0	0	0	0	rup
auctioneer	0	0	0	0	0	0	0	0	0	0	rupair
audacious	0	0	0	0	0	0	0	0	0	0	dàna
audacity	0	0	0	0	0	1	0	0	0	0	gliocas
audible	0	0	0	0	0	0	0	0	0	0	cluinntinn
audience	0	1	0	0	0	0	0	0	0	0	luchd-èisteachd
audit	0	0	0	0	0	0	0	0	0	0	sgrùdadh
audition	0	0	0	0	0	0	0	0	0	0	èisteachd
auditor	0	0	0	1	0	0	0	0	0	1	neach-sgrùdaidh
auditorium	0	0	0	0	0	0	0	0	0	0	talla-lann
auditory	0	0	0	0	0	0	0	0	0	0	cluinntinn
aught	0	0	0	0	0	0	0	0	0	0	eigin
augment	0	0	0	0	0	0	1	0	0	0	cur ris
augmentation	0	0	0	0	0	0	0	0	0	0	meudachadh
august	0	0	0	0	0	0	1	0	0	0	An Lùnastal
aunt	0	0	0	0	0	0	1	0	0	1	piuthar-màthar
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	aurora
auspices	0	0	0	0	0	0	0	0	0	0	saoibhreas
auspicious	0	1	0	0	1	0	1	0	0	0	adhartach
austere	0	0	0	1	0	1	0	1	0	0	cruaidh
austerity	0	0	0	0	0	1	0	0	0	0	cruadal
authentic	0	0	0	0	1	0	1	0	0	1	dearbhte
authenticate	0	0	0	0	0	0	0	0	0	1	dearbhadh
authentication	0	0	0	0	0	0	0	0	0	1	dearbhadh
authenticity	0	0	0	0	0	0	1	0	0	1	dearbhachd
author	0	0	0	0	0	0	1	0	0	1	ùghdar
authoritative	0	0	0	0	0	0	1	0	0	1	ùghdarrasail
authority	0	0	0	0	0	0	1	0	0	1	ùghdarras
authorization	0	0	0	0	0	0	1	0	0	1	ùghdarras
authorize	0	0	0	0	0	0	0	0	0	1	ùghdarrachadh
authorized	0	0	0	0	0	0	1	0	0	0	ùghdarraichte
authorship	0	0	0	0	0	0	0	0	0	0	ùghdaras
auto	0	0	0	0	0	0	0	0	0	0	fèin
autobiography	0	0	0	0	0	0	0	0	0	0	fèin-eachdraidh
autocratic	0	0	0	0	0	1	0	0	0	0	fèin-riaghlaidh
autograph	0	0	0	0	0	0	0	0	0	0	fèin-dhealbh
automatic	0	0	0	0	0	0	0	0	0	1	fèin-ghluasadach
automobile	0	0	0	0	0	0	0	0	0	0	carbaid
autonomy	0	0	0	0	0	0	0	0	0	0	fèin-riaghlaidh
autopsy	0	0	1	1	0	1	0	1	0	0	autopsy
autumn	0	0	0	0	0	0	0	0	0	0	foghar
