English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Hungarian Word
amphibious	0	0	0	0	0	0	0	0	0	0	kétéltű
amphitheater	0	0	0	0	0	0	0	0	0	0	amfiteátrum
amplification	0	0	0	0	0	0	0	0	0	0	erősítés
amplify	0	0	0	0	0	0	0	0	0	0	erősít
amplitude	0	0	0	0	0	0	0	0	0	0	amplitúdó
amply	0	0	0	0	0	0	0	0	0	0	bőségesen
amputation	0	0	0	0	0	0	0	0	0	0	amputálás
amulet	0	0	0	0	0	0	0	0	0	0	amulett
amuse	0	0	0	0	1	0	1	0	0	0	szórakoztat
amused	0	0	0	0	1	0	1	0	0	0	vidám
amusement	0	0	0	0	1	0	1	0	0	0	szórakoztatás
amusing	0	0	0	0	1	0	1	0	0	0	szórakoztató
ana	0	0	0	0	0	0	0	0	0	0	ana
anaconda	0	0	1	1	0	1	0	0	0	0	anakonda
anaesthesia	0	0	0	0	0	0	0	0	0	0	érzéstelenítés
anaesthetic	0	0	0	0	0	0	0	0	0	0	érzéstelenítő
anal	0	0	0	0	0	1	0	0	0	0	anális
analgesic	0	0	0	0	0	0	0	0	0	0	fájdalomcsillapító
analogous	0	0	0	0	0	0	0	0	0	0	hasonló
analogue	0	0	0	0	0	0	0	0	0	0	hasonló
analogy	0	0	0	0	0	0	0	0	0	0	hasonlat
analysis	0	0	0	0	0	0	0	0	0	0	elemzés
analyst	0	1	0	0	0	0	1	0	0	1	elemző
analytic	0	0	0	0	0	0	0	0	0	0	analitikus
analyze	0	0	0	0	0	0	0	0	0	0	elemezni
analyzer	0	0	0	0	0	0	0	0	0	0	elemző
anarchism	1	0	0	1	0	1	0	0	0	0	anarchizmus
anarchist	1	0	0	1	0	1	0	0	0	0	anarchista
anarchy	1	0	0	1	0	1	0	0	0	0	anarchia
anastomosis	0	0	0	0	0	0	0	0	0	0	anasztomózis
anathema	1	0	1	1	0	1	0	1	0	0	átok
anatomic	0	0	0	0	0	0	0	0	0	0	anatómiai
anatomy	0	0	0	0	0	0	0	0	0	0	anatómia
ancestor	0	0	0	0	0	0	0	0	0	0	ős
ancestral	0	0	0	0	0	0	0	0	0	1	ősi
ancestry	0	0	0	0	0	0	0	0	0	0	származás
anchor	0	0	0	0	0	0	1	0	0	0	horgony
anchorage	0	0	0	0	0	0	1	1	0	0	rögzítés
ancient	0	0	0	0	0	1	0	0	0	0	ősi
ancillary	0	0	0	0	0	0	0	0	0	0	kisegítő
androgen	0	0	0	0	0	0	0	0	0	0	androgén
anemone	0	0	0	0	0	0	0	0	0	0	kökörcsin
anew	0	0	0	0	0	0	0	0	0	0	újra
angel	0	1	0	0	1	0	1	0	1	1	angyal
angelic	0	0	0	0	1	0	1	0	0	1	angyali
anger	1	0	0	0	0	1	0	0	0	0	harag
angina	0	0	0	1	0	1	0	0	0	0	angina
angiography	0	0	0	0	0	0	0	0	0	0	angiográfia
angle	0	0	0	0	0	0	0	0	0	0	szög
angling	0	1	0	0	0	1	0	0	0	0	horgászat
angry	1	0	1	0	0	1	0	0	0	0	mérges
anguish	1	0	0	1	0	1	0	1	0	0	kín
angular	0	0	0	0	0	0	0	0	0	0	szögletes
anhydrous	0	0	0	0	0	0	0	0	0	0	vízmentes
animal	0	0	0	0	0	0	0	0	0	0	állat
animate	0	0	0	0	0	0	1	0	0	0	élő
animated	0	0	0	0	1	0	1	0	0	0	élénk
animation	0	0	0	0	0	0	0	0	0	0	élénkség
animosity	1	0	1	1	0	1	0	1	0	0	ellenségeskedés
animus	1	0	0	0	0	1	0	0	0	0	szándék
ankle	0	0	0	0	0	0	0	0	0	0	boka
annals	0	0	0	0	0	0	0	0	0	0	évkönyvek
annex	0	0	0	0	0	0	0	0	0	0	melléklet
annexation	0	0	0	0	0	0	0	0	0	0	bekebelezés
annexe	0	0	0	0	0	0	0	0	0	0	melléklet
annihilate	1	0	0	1	0	1	0	0	0	0	megsemmisíteni
annihilated	1	0	0	1	0	1	0	1	0	0	megsemmisült
annihilation	1	0	0	1	0	1	0	1	0	0	megsemmisítés
annotate	0	0	0	0	0	0	0	0	0	0	annotálja
annotation	0	0	0	0	0	0	0	0	0	0	annotáció
announce	0	0	0	0	0	0	0	0	0	0	bejelenteni
announcement	0	1	0	0	0	0	0	0	0	0	közlemény
annoy	1	0	1	0	0	1	0	0	0	0	bosszant
annoyance	1	0	1	0	0	1	0	0	0	0	bosszúság
annoying	1	0	0	0	0	1	0	0	0	0	bosszantó
annuity	0	0	0	0	0	0	0	0	0	0	járadék
annul	0	0	0	0	0	1	0	0	0	0	érvénytelenít
annular	0	0	0	0	0	0	0	0	0	0	gyűrűs
annulment	0	0	0	0	0	1	0	1	0	0	megsemmisítése
annulus	0	0	0	0	0	0	0	0	0	0	gyűrűs
anointing	0	0	0	0	0	0	0	0	0	0	kenet
anomalous	0	0	0	0	0	0	0	0	0	0	rendellenes
anomaly	0	0	0	1	0	1	0	0	1	0	rendellenesség
anon	0	0	0	0	0	0	0	0	0	0	mindjárt
anonymous	0	0	0	0	0	1	0	0	0	0	névtelen
answer	0	0	0	0	0	0	0	0	0	0	válasz
answerable	0	0	0	0	0	0	0	0	0	1	megválaszolható
answering	0	0	0	0	0	0	0	0	0	0	válaszolva
ant	0	0	0	0	0	0	0	0	0	0	hangya
antagonism	1	0	0	0	0	1	0	0	0	0	ellentét
antagonist	1	0	0	0	0	1	0	0	0	0	antagonista
antagonistic	1	0	1	0	0	1	0	0	0	0	ellentétes
ante	0	0	0	0	0	0	0	0	0	0	ante
antecedent	0	0	0	0	0	0	0	0	0	0	előzmény
antelope	0	0	0	0	0	0	0	0	0	0	antilop
antenna	0	0	0	0	0	0	0	0	0	0	antenna
anterior	0	0	0	0	0	0	0	0	0	0	elülső
anthem	0	0	0	0	0	0	0	0	0	0	Himnusz
anthology	0	0	0	0	0	0	0	0	0	0	antológia
anthrax	0	0	1	1	0	1	0	1	0	0	lépfene
anthropology	0	0	0	0	0	0	0	0	0	0	antropológia
antibiotic	0	0	0	0	0	0	0	0	0	0	antibiotikum
antibiotics	0	0	0	0	0	0	1	0	0	0	antibiotikumok
antichrist	1	0	1	1	0	1	0	0	0	0	Antikrisztus
anticipation	0	1	0	0	0	0	0	0	0	0	várakozás
anticipatory	0	1	0	0	0	0	0	0	0	0	előzetes
antidote	0	1	0	0	0	0	1	0	0	1	ellenméreg
antifungal	0	0	0	0	0	0	1	0	0	1	gombaellenes
antimony	0	0	0	0	0	0	0	0	0	0	antimon
antipathy	1	0	1	0	0	1	0	0	0	0	ellenszenv
antiquarian	0	0	0	0	0	0	0	0	0	0	régiséggyűjtő
antiquated	0	0	0	0	0	1	0	0	0	0	elavult
antique	0	0	0	0	0	0	1	0	0	0	antik
antiquity	0	0	0	0	0	0	0	0	0	0	antikvitás
antiseptic	0	0	0	0	0	0	1	0	0	1	fertőtlenítő
antisocial	1	0	1	1	0	1	0	1	0	0	társadalomellenes
antithesis	1	0	0	0	0	1	0	0	0	0	ellentét
antithetical	0	0	0	0	0	0	0	0	0	0	ellentétes
antiviral	0	0	0	0	0	0	0	0	0	0	vírusellenes
antler	0	0	0	0	0	0	0	0	0	0	agancs
anvil	0	0	0	0	0	0	0	0	0	0	üllő
anxiety	1	1	0	1	0	1	0	1	0	0	szorongás
anxious	0	1	0	1	0	1	0	0	0	0	aggódó
aorta	0	0	0	0	0	0	0	0	0	0	aorta
apace	0	0	0	0	0	0	0	0	0	0	rohamosan
apache	0	0	0	1	0	1	0	0	0	0	apache
apartment	0	0	0	0	0	0	0	0	0	0	lakás
apathetic	0	0	0	0	0	1	0	1	0	0	fásult
apathy	0	0	0	0	0	1	0	1	0	0	fásultság
ape	0	0	0	0	0	0	0	0	0	0	emberszabású majom
aperture	0	0	0	0	0	0	0	0	0	0	nyílás
apex	0	0	0	0	0	0	0	0	0	0	csúcs
aphid	0	0	1	0	0	1	0	0	0	0	levéltetvek
apiece	0	0	0	0	0	0	0	0	0	0	egy darab
aplomb	0	0	0	0	0	0	1	0	0	0	higgadtság
apocalyptic	0	0	0	0	0	0	0	0	0	0	apokaliptikus
apologetic	0	0	0	0	0	0	1	0	0	1	mentegetőző
apologist	0	0	0	0	0	0	0	0	0	0	hitvédő
apologize	0	0	0	0	0	0	1	1	0	1	bocsánatot kér
apology	0	0	0	0	0	0	1	0	0	0	bocsánatkérés
apostasy	0	0	0	0	0	0	0	0	0	0	hitehagyás
apostate	0	0	0	0	0	0	0	0	0	0	hitehagyott
apostle	0	0	0	0	0	0	1	0	0	1	apostol
apostolic	0	0	0	0	0	0	0	0	0	1	apostoli
apostrophe	0	0	0	0	0	0	0	0	0	0	aposztróf
appalling	0	0	1	1	0	1	0	0	0	0	megdöbbentő
apparatus	0	0	0	0	0	0	0	0	0	0	berendezés
apparel	0	0	0	0	0	0	0	0	0	0	ruházat
apparently	0	0	0	0	0	0	0	0	0	0	látszólag
apparition	0	0	0	1	0	0	0	0	1	0	jelenés
appeal	0	1	0	0	0	0	0	0	0	0	fellebbezés
appearance	0	0	0	0	0	0	0	0	0	0	megjelenés
appease	0	0	0	0	0	0	0	0	0	0	megnyugtatni
appellant	0	0	0	0	0	0	0	0	0	0	fellebbező
append	0	0	0	0	0	0	0	0	0	0	mellékel
appendage	0	0	0	0	0	0	0	0	0	0	függelék
appendicitis	0	0	0	1	0	1	0	1	0	0	vakbélgyulladás
appendix	0	0	0	0	0	0	0	0	0	0	függelék
appetite	0	0	0	0	0	0	0	0	0	0	étvágy
appetizer	0	0	0	0	0	0	0	0	0	0	előétel
applause	0	0	0	0	1	0	1	0	1	1	taps
apple	0	0	0	0	0	0	0	0	0	0	alma
appliance	0	0	0	0	0	0	0	0	0	0	készülék
appliances	0	0	0	0	0	0	0	0	0	0	készülékek
applicability	0	0	0	0	0	0	0	0	0	0	alkalmazhatósága
applicable	0	0	0	0	0	0	0	0	0	0	alkalmazható
applicant	0	1	0	0	0	0	0	0	0	0	pályázó
application	0	0	0	0	0	0	0	0	0	0	Alkalmazás
apply	0	0	0	0	0	0	0	0	0	0	alkalmaz
appoint	0	0	0	0	0	0	0	0	0	0	kinevez
appointment	0	0	0	0	0	0	0	0	0	0	időpont egyeztetés
appointments	0	0	0	0	0	0	0	0	0	0	találkozók
apportion	0	0	0	0	0	0	0	0	0	0	felosztás
apportionment	0	0	0	0	0	0	0	0	0	0	felosztás
appraise	0	0	0	0	0	0	0	0	0	0	felmérni
appreciable	0	0	0	0	0	0	0	0	0	0	észlelhető
appreciation	0	0	0	0	1	0	1	0	0	1	felértékelődés
apprehend	0	0	0	1	0	0	0	0	0	0	felfogni
apprehension	0	0	0	1	0	1	0	0	0	0	letartóztatás
apprehensive	0	1	0	1	0	1	0	0	0	0	nyugtalan
apprentice	0	0	0	0	0	0	0	0	0	1	tanonc
apprenticeship	0	0	0	0	0	0	0	0	0	0	gyakornoki
approach	0	0	0	0	0	0	0	0	0	0	megközelítés
approaching	0	1	0	0	0	0	0	0	0	0	közeledik
approbation	0	0	0	0	0	0	1	0	0	1	jóváhagyás
appropriation	0	0	0	0	0	1	0	0	0	0	előirányzat
approval	0	0	0	0	0	0	1	0	0	0	jóváhagyás
approve	0	0	0	0	1	0	1	0	0	1	jóváhagy
approving	0	0	0	0	0	0	1	0	0	0	jóváhagyó
approximate	0	0	0	0	0	0	0	0	0	0	hozzávetőleges
approximately	0	0	0	0	0	0	0	0	0	0	hozzávetőlegesen, körülbelül
approximating	0	0	0	0	0	0	0	0	0	0	közelítő
approximation	0	0	0	0	0	0	0	0	0	0	közelítés
appurtenances	0	0	0	0	0	0	0	0	0	0	tartozékai
apron	0	0	0	0	0	0	0	0	0	0	kötény
apt	0	0	0	0	0	0	1	0	0	0	alkalmas
aptitude	0	0	0	0	0	0	1	0	0	0	alkalmasság
aqua	0	0	0	0	0	0	0	0	0	0	aqua
aquamarine	0	0	0	0	0	0	0	0	0	0	akvamarin
aquarium	0	0	0	0	0	0	0	0	0	0	akvárium
aquatic	0	0	0	0	0	0	0	0	0	0	vízi
aqueduct	0	0	0	0	0	0	0	0	0	0	vízvezeték
aqueous	0	0	0	0	0	0	0	0	0	0	vizes
arable	0	0	0	0	0	0	0	0	0	0	szántó
arbiter	0	0	0	0	0	0	0	0	0	1	döntőbíró
arbitrate	0	0	0	0	0	0	0	0	0	0	döntőbíró
arbitration	0	1	0	0	0	0	0	0	0	0	választottbíróság
arbitrator	0	0	0	0	0	0	0	0	0	1	döntőbíró
arbor	0	0	0	0	0	0	0	0	0	0	lugas
arc	0	0	0	0	0	0	0	0	0	0	ív
arcade	0	0	0	0	0	0	0	0	0	0	árkád
arch	0	0	0	0	0	0	0	0	0	0	boltív
archaeological	0	0	0	0	0	0	0	0	0	0	régészeti
archaeologist	0	0	0	0	0	0	0	0	0	0	régész
archaeology	0	1	0	0	0	0	1	0	0	0	régészet
archaic	0	0	0	0	0	1	0	0	0	0	régies
archbishop	0	0	0	0	0	0	0	0	0	0	érsek
arched	0	0	0	0	0	0	0	0	0	0	íves
archer	0	0	0	0	0	0	0	0	0	0	íjász
archery	0	0	0	0	0	0	0	0	0	0	íjászat
archetype	0	0	0	0	0	0	0	0	0	0	archetípus
archipelago	0	0	0	0	0	0	0	0	0	0	szigetvilág
architect	0	0	0	0	0	0	0	0	0	0	építészmérnök
architecture	0	0	0	0	0	0	0	0	0	1	építészet
archive	0	0	0	0	0	0	0	0	0	0	archívum
arctic	0	0	0	0	0	0	0	0	0	0	sarkvidéki
ardent	0	1	0	0	1	0	1	0	0	0	lelkes
ardor	0	0	0	0	0	0	1	0	0	0	lelkesedés
arduous	0	0	0	0	0	1	0	0	0	0	fáradságos
area	0	0	0	0	0	0	0	0	0	0	terület
arena	0	0	0	0	0	0	0	0	0	0	aréna
areola	0	0	0	0	0	0	0	0	0	0	mellbimbóudvar
argent	0	0	0	0	0	0	0	0	0	0	ezüst
argue	1	0	0	0	0	1	0	0	0	0	vitatkozni
argument	1	0	0	0	0	1	0	0	0	0	érv
argumentation	1	0	0	0	0	0	0	0	0	0	érvelés
argumentative	0	0	0	0	0	1	0	0	0	0	érvelő
arguments	1	0	0	0	0	0	0	0	0	0	érvek
arid	0	0	0	0	0	1	0	1	0	0	száraz
aristocracy	0	0	0	0	0	0	1	0	0	0	arisztokrácia
aristocrat	0	0	0	0	0	0	0	0	0	0	arisztokrata
aristocratic	0	0	0	0	0	0	1	0	0	0	arisztokrata
arithmetic	0	0	0	0	0	0	0	0	0	0	számtan
ark	0	0	0	0	0	0	0	0	0	0	bárka
arm	0	0	0	0	0	0	0	0	0	0	kar
armada	0	0	0	0	0	0	0	0	0	0	armada
armament	1	0	0	1	0	0	0	0	0	0	fegyverzet
armaments	0	0	0	1	0	1	0	0	0	0	fegyverzet
armature	0	0	0	0	0	0	0	0	0	0	forgórész
armed	1	0	0	1	0	1	1	0	0	0	fegyveres
armor	0	0	0	1	0	0	1	0	0	1	páncél
armored	0	0	0	1	0	0	0	0	0	0	páncélozott
armory	0	0	0	0	0	0	0	0	0	1	fegyvertár
arms	0	0	0	0	0	0	0	0	0	0	fegyver
army	0	0	0	0	0	0	0	0	0	0	hadsereg
aroma	0	0	0	0	0	0	1	0	0	0	aroma
arousal	0	0	0	0	0	0	0	0	0	0	ébredés
arouse	0	1	0	0	0	0	1	0	0	0	felkelteni
arraignment	1	0	0	1	0	1	0	1	0	0	vádirat
arrange	0	0	0	0	0	0	0	0	0	0	rendezni
arranged	0	0	0	0	0	0	0	0	0	0	elrendezve
arrangement	0	0	0	0	0	0	0	0	0	0	elrendezés
array	0	0	0	0	0	0	1	0	0	0	sor
arrears	0	0	0	0	0	1	0	0	0	0	hátralékok
arrest	0	0	0	0	0	1	0	0	0	0	letartóztatás
arrival	0	1	0	0	0	0	0	0	0	0	érkezés
arrive	0	1	0	0	0	0	0	0	0	0	megérkezik
arrogance	0	0	0	0	0	1	0	0	0	0	gőg
arrogant	1	0	1	0	0	1	0	0	0	0	arrogáns
arrow	0	0	0	0	0	0	0	0	0	0	nyíl
arsenal	0	0	0	0	0	0	0	0	0	0	arzenál
arsenic	0	0	1	1	0	1	0	1	0	0	arzén
arson	1	0	0	1	0	1	0	0	0	0	gyújtogatás
art	0	1	0	0	1	0	1	1	1	0	Művészet
artery	0	0	0	0	0	0	0	0	0	0	artéria
artful	0	0	0	0	0	0	0	0	0	0	ügyes
arthropod	0	0	0	0	0	0	0	0	0	0	ízeltlábúak
artichoke	0	0	0	0	0	0	0	0	0	0	articsóka
article	0	0	0	0	0	0	0	0	0	0	cikk
articles	0	0	0	0	0	0	0	0	0	0	cikkeket
articulate	0	0	0	0	0	0	1	0	0	0	tagolt
articulation	0	0	0	0	0	0	1	0	0	0	artikuláció
artifice	0	0	0	0	0	0	0	0	0	0	csel
artillery	0	0	0	1	0	1	0	0	0	0	tüzérségi
artisan	0	0	0	0	0	0	1	0	0	0	kézműves
artist	0	0	0	0	0	0	0	0	0	0	művész
artiste	0	0	0	0	0	0	1	0	0	0	artista
artistic	0	0	0	0	0	0	1	0	0	0	művészeti
artists	0	0	0	0	0	0	0	0	0	0	művészek
ascend	0	0	0	0	0	0	0	0	0	0	felszáll
ascendancy	0	0	0	0	0	0	1	0	0	0	hatalom
ascension	0	0	0	0	0	0	0	0	0	0	felemelkedés
ascent	0	0	0	0	0	0	1	0	0	0	felemelkedés
ascertain	0	0	0	0	0	0	0	0	0	0	megállapítani
ascertained	0	0	0	0	0	0	0	0	0	0	megállapította
ascetic	0	0	0	0	0	0	0	0	0	0	aszkéta
ash	0	0	0	0	0	1	0	0	0	0	hamu
ashamed	0	0	1	0	0	1	0	1	0	0	megszégyenülve
ashes	0	0	0	0	0	1	0	1	0	0	hamu
asleep	0	0	0	0	0	0	0	0	0	0	Alva
asp	0	0	0	1	0	0	0	0	0	0	áspiskígyó
aspartame	0	0	0	0	0	0	0	0	0	0	aszpartám
aspect	0	0	0	0	0	0	0	0	0	0	vonatkozás
aspects	0	0	0	0	0	0	0	0	0	0	szempontokat
asphalt	0	0	0	0	0	0	0	0	0	0	aszfalt
aspiration	0	1	0	0	1	0	1	0	1	1	törekvés
aspire	0	1	0	0	1	0	1	0	0	0	törekszik
aspiring	0	1	0	0	1	0	1	0	0	1	Feltörekvő
ass	0	0	0	0	0	1	0	0	0	0	szamár
assail	1	0	0	1	0	1	0	0	1	0	megtámad
assailant	1	0	0	1	0	1	0	1	0	0	támadó
assassin	1	0	0	1	0	1	0	1	0	0	orgyilkos
assassinate	1	0	0	1	0	1	0	0	0	0	meggyilkolni
assassination	1	0	0	1	0	1	0	1	0	0	merényletet
assault	1	0	0	1	0	1	0	0	0	0	támadás
assay	0	0	0	0	0	0	0	0	0	0	próba
assemblage	0	0	0	0	0	0	0	0	0	0	összeállítás
assemble	0	0	0	0	0	0	0	0	0	0	összeszerelni
assembled	0	0	0	0	0	0	0	0	0	0	összeszerelve
assembly	0	0	0	0	0	0	1	0	0	1	összeszerelés
assent	0	0	0	0	0	0	1	0	0	0	hozzájárulás
assert	0	0	0	0	0	0	0	0	0	0	állítja
asserting	0	0	0	0	0	0	1	0	0	1	állítva
assertion	0	0	0	0	0	0	0	0	0	0	állítás
assess	0	0	0	0	0	0	0	0	0	0	felmérni
assessment	0	0	0	0	0	0	0	0	1	1	értékelés
assessor	0	0	0	0	0	0	0	0	0	1	értékelő
assets	0	0	0	0	0	0	1	0	0	0	eszközök
asshole	1	0	1	0	0	1	0	0	0	0	seggfej
assign	0	0	0	0	0	0	0	0	0	0	hozzárendelni
assignee	0	0	0	0	0	0	0	0	0	1	engedményes
assignment	0	0	0	0	0	0	0	0	0	0	feladat
assimilate	0	0	0	0	0	0	0	0	0	0	asszimilálódni
assimilation	0	0	0	0	0	0	0	0	0	0	asszimiláció
assist	0	0	0	0	0	0	1	0	0	1	segít
assistance	0	0	0	0	0	0	1	0	0	0	támogatás
assistant	0	0	0	0	0	0	0	0	0	0	helyettes
associate	0	0	0	0	0	0	1	0	0	1	munkatárs
association	0	0	0	0	0	0	0	0	0	1	Egyesület
assorted	0	0	0	0	0	0	0	0	0	0	válogatott
assortment	0	0	0	0	0	0	0	0	0	0	választék
assuage	0	0	0	0	0	0	1	0	0	0	csillapít
assumed	0	0	0	0	0	0	0	0	0	0	feltételezte
assuming	0	0	0	0	0	0	0	0	0	0	feltételezve
assumption	0	0	0	0	0	0	0	0	0	0	feltevés
assurance	0	0	0	0	0	0	1	0	0	1	biztosíték
assure	0	0	0	0	0	0	0	0	0	1	biztosítsa
assured	0	0	0	0	0	0	1	0	0	1	biztosított
assuredly	0	0	0	0	0	0	0	0	0	1	bizonyosan
asterisk	0	0	0	0	0	0	0	0	0	0	csillag
asteroids	0	0	0	0	0	0	0	0	0	0	aszteroidák
astigmatism	0	0	0	0	0	0	0	0	0	0	asztigmatizmus
astonishingly	0	0	0	0	0	0	1	0	1	0	elképesztően
astonishment	0	0	0	0	1	0	1	0	1	0	csodálkozás
astral	0	0	0	0	0	0	0	0	0	0	asztrális
astray	0	0	0	1	0	1	0	0	0	0	téves irányban
astringent	0	0	0	0	0	1	0	0	0	0	összehúzó
astrologer	0	1	0	0	0	0	1	0	0	0	csillagjós
astrology	0	0	0	0	0	0	0	0	0	0	asztrológia
astronaut	0	0	0	0	0	0	1	0	0	0	űrhajós
astronomer	0	1	0	0	0	0	1	0	0	0	csillagász
astronomy	0	0	0	0	0	0	0	0	0	0	csillagászat
astute	0	0	0	0	0	0	1	0	0	0	ravasz
asunder	0	0	0	0	0	0	0	0	0	0	ketté
asylum	0	0	0	1	0	1	0	0	0	0	bolondok háza
asymmetric	0	0	0	0	0	0	0	0	0	0	aszimmetrikus
asymmetry	0	0	1	0	0	0	0	0	0	0	aszimmetria
asymptotic	0	0	0	0	0	0	0	0	0	0	aszimptotikus
atelier	0	0	0	0	0	0	0	0	0	0	műterem
atheism	0	0	0	0	0	1	0	0	0	0	ateizmus
atheistic	0	0	0	0	0	0	0	0	0	0	istentagadó
atherosclerosis	0	0	0	1	0	1	0	1	0	0	érelmeszesedés
athlete	0	0	0	0	0	0	1	0	0	0	sportoló
athletic	0	0	0	0	0	0	1	0	0	0	atlétikai
athleticism	0	0	0	0	0	0	0	0	0	0	Atlétika
athletics	0	0	0	0	0	0	0	0	0	0	atlétika
atlas	0	0	0	0	0	0	0	0	0	0	atlasz
atmosphere	0	0	0	0	0	0	0	0	0	0	légkör
atmospheric	0	0	0	0	0	0	0	0	0	0	légköri
atoll	0	0	0	0	0	0	0	0	0	0	korallzátony
atom	0	0	0	0	0	0	1	0	0	0	atom
atomic	0	0	0	0	0	0	0	0	0	0	atom
atone	0	1	0	0	1	0	1	0	0	1	vezekel
atonement	0	0	0	0	0	0	1	0	0	0	engesztelés
atrium	0	0	0	0	0	0	0	0	0	0	pitvar
atrocious	1	0	1	0	0	1	0	0	0	0	kegyetlen
atrocity	1	0	1	1	0	1	0	1	0	0	kegyetlenség
atrophy	0	0	1	1	0	1	0	1	0	0	sorvadás
attach	0	0	0	0	0	0	0	0	0	0	csatolni
attachment	0	0	0	0	0	0	1	0	0	0	mellékletet
attack	1	0	0	1	0	1	0	0	0	0	támadás
attacking	1	0	1	1	0	1	0	1	1	0	támadó
attain	0	0	0	0	0	0	0	0	0	0	elérni
attainable	0	1	0	0	0	0	1	0	0	0	elérhető
attainment	0	0	0	0	0	0	1	0	0	0	elérése
attempt	0	1	0	0	0	0	0	0	0	0	kísérlet
attendance	0	1	0	0	0	0	0	0	0	0	részvétel
attendant	0	0	0	0	0	0	1	0	0	1	kísérő
attention	0	0	0	0	0	0	1	0	0	0	Figyelem
attentive	0	0	0	0	0	0	1	0	0	1	figyelmes
attenuate	0	0	0	0	0	0	0	0	0	0	csillapítani
attenuated	0	0	0	0	0	1	0	0	0	0	csillapított
attenuation	0	0	0	0	0	1	0	1	0	0	csillapítás
attest	0	0	0	0	0	0	1	0	0	1	tanúsítani
attestation	0	0	0	0	0	0	0	0	0	1	tanúsítvány
attic	0	0	0	0	0	0	0	0	0	0	padlás
attire	0	0	0	0	0	0	0	0	0	0	viselet
attitude	0	0	0	0	0	0	0	0	0	0	hozzáállás
attorney	1	0	0	1	0	0	1	0	0	1	ügyvéd
attraction	0	0	0	0	0	0	1	0	0	0	vonzerő
attractiveness	0	0	0	0	0	0	1	0	0	0	vonzerő
attributable	0	0	0	0	0	0	0	0	0	0	tulajdonítható
attribute	0	0	0	0	0	0	0	0	0	0	tulajdonság
attribution	0	0	0	0	0	0	0	0	0	0	attribúció
attrition	0	0	0	0	0	0	0	0	0	0	kopás
auburn	0	0	0	0	0	0	0	0	0	0	aranybarna
auction	0	1	0	0	0	0	0	0	0	0	árverés
auctioneer	0	0	0	0	0	0	0	0	0	0	árverésvezető
audacious	0	0	0	0	0	0	0	0	0	0	vakmerő
audacity	0	0	0	0	0	1	0	0	0	0	vakmerőség
audible	0	0	0	0	0	0	0	0	0	0	hallható
audience	0	1	0	0	0	0	0	0	0	0	közönség
audit	0	0	0	0	0	0	0	0	0	0	könyvvizsgálat
audition	0	0	0	0	0	0	0	0	0	0	meghallgatás
auditor	0	0	0	1	0	0	0	0	0	1	könyvvizsgáló
auditorium	0	0	0	0	0	0	0	0	0	0	előadóterem
auditory	0	0	0	0	0	0	0	0	0	0	auditív
aught	0	0	0	0	0	0	0	0	0	0	Aught
augment	0	0	0	0	0	0	1	0	0	0	növelni
augmentation	0	0	0	0	0	0	0	0	0	0	növelése
august	0	0	0	0	0	0	1	0	0	0	augusztus
aunt	0	0	0	0	0	0	1	0	0	1	néni
aura	0	0	0	0	0	0	1	0	0	0	aura
aurora	0	0	0	0	0	0	0	0	0	0	hajnal
auspices	0	0	0	0	0	0	0	0	0	0	égisze alatt
auspicious	0	1	0	0	1	0	1	0	0	0	kedvező
austere	0	0	0	1	0	1	0	1	0	0	szigorú
austerity	0	0	0	0	0	1	0	0	0	0	megszorítások
authentic	0	0	0	0	1	0	1	0	0	1	hiteles
authenticate	0	0	0	0	0	0	0	0	0	1	hitelesíteni
authentication	0	0	0	0	0	0	0	0	0	1	hitelesítés
authenticity	0	0	0	0	0	0	1	0	0	1	hitelesség
author	0	0	0	0	0	0	1	0	0	1	szerző
authoritative	0	0	0	0	0	0	1	0	0	1	irányadó
authority	0	0	0	0	0	0	1	0	0	1	hatóság
authorization	0	0	0	0	0	0	1	0	0	1	felhatalmazást
authorize	0	0	0	0	0	0	0	0	0	1	engedélyezni
authorized	0	0	0	0	0	0	1	0	0	0	felhatalmazott
authorship	0	0	0	0	0	0	0	0	0	0	szerzőség
auto	0	0	0	0	0	0	0	0	0	0	auto
autobiography	0	0	0	0	0	0	0	0	0	0	önéletrajz
autocratic	0	0	0	0	0	1	0	0	0	0	zsarnoki
autograph	0	0	0	0	0	0	0	0	0	0	autogram
automatic	0	0	0	0	0	0	0	0	0	1	automatikus
automobile	0	0	0	0	0	0	0	0	0	0	autó
autonomy	0	0	0	0	0	0	0	0	0	0	autonómia
autopsy	0	0	1	1	0	1	0	1	0	0	boncolás
autumn	0	0	0	0	0	0	0	0	0	0	ősz
auxiliary	0	0	0	0	0	0	0	0	0	0	kiegészítő
avail	0	0	0	0	0	0	0	0	0	0	kihasználni
avalanche	0	0	0	1	0	1	0	1	1	0	lavina
avarice	1	0	1	0	0	1	0	0	0	0	kapzsiság
avatar	0	0	0	0	0	0	1	0	0	0	avatar
avenger	1	0	0	0	0	1	0	0	0	0	bosszúálló
avenue	0	0	0	0	0	0	0	0	0	0	sugárút
aver	0	0	0	0	0	0	0	0	0	0	bizonyít
average	0	0	0	0	0	0	0	0	0	0	átlagos
averse	1	0	1	1	0	1	0	0	0	0	idegenkedõ
aversion	1	0	1	1	0	1	0	0	0	0	idegenkedés
