English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Hindi Word
ameliorate	0	0	0	0	0	0	1	0	0	0	उन्नति
amen	0	0	0	0	1	0	1	0	0	1	तथास्तु
amenable	0	0	0	0	0	0	1	0	0	0	वश्य
amend	0	0	0	0	0	0	1	0	0	0	संशोधन
amendment	0	0	0	0	0	0	0	0	0	0	संशोधन
amends	0	0	0	0	0	0	1	0	0	0	हरजाना
amenity	0	0	0	0	0	0	1	0	0	0	सुख सुविधा
amethyst	0	0	0	0	0	0	0	0	0	0	बिल्लौर
amiable	0	0	0	0	0	0	1	0	0	0	सुशील
amicable	0	0	0	0	1	0	1	0	0	0	मैत्रीपूर्ण
amid	0	0	0	0	0	0	0	0	0	0	के बीच
amidst	0	0	0	0	0	0	0	0	0	0	बीच में
ammonia	0	0	1	0	0	0	0	0	0	0	अमोनिया
ammunition	0	0	0	0	0	0	0	0	0	0	गोलाबारूद
amnesia	0	0	0	0	0	1	0	0	0	0	स्मृतिलोप
amnesty	0	0	0	0	1	0	1	0	0	0	आम माफ़ी
amorphous	0	0	0	0	0	0	0	0	0	0	बेढब
amortization	0	0	0	0	0	0	0	0	0	1	ऋणमुक्ति
amount	0	0	0	0	0	0	0	0	0	0	रकम
amour	0	1	0	0	1	0	1	0	0	1	प्रणय
ampersand	0	0	0	0	0	0	0	0	0	0	एम्परसेंड
amphetamines	0	0	1	0	0	1	0	0	0	0	amphetamines
amphibian	0	0	0	0	0	0	0	0	0	0	उभयचर
amphibious	0	0	0	0	0	0	0	0	0	0	द्विधा गतिवाला
amphitheater	0	0	0	0	0	0	0	0	0	0	अखाड़ा
amplification	0	0	0	0	0	0	0	0	0	0	विस्तारण
amplify	0	0	0	0	0	0	0	0	0	0	बढ़ाना
amplitude	0	0	0	0	0	0	0	0	0	0	आयाम
amply	0	0	0	0	0	0	0	0	0	0	जिसकी पर्याप्त
amputation	0	0	0	0	0	0	0	0	0	0	विच्छेदन
amulet	0	0	0	0	0	0	0	0	0	0	ताबीज़
amuse	0	0	0	0	1	0	1	0	0	0	मन बहलाना
amused	0	0	0	0	1	0	1	0	0	0	खुश
amusement	0	0	0	0	1	0	1	0	0	0	मनोरंजन
amusing	0	0	0	0	1	0	1	0	0	0	विनोदी
ana	0	0	0	0	0	0	0	0	0	0	एना
anaconda	0	0	1	1	0	1	0	0	0	0	एनाकोंडा
anaesthesia	0	0	0	0	0	0	0	0	0	0	संज्ञाहरण
anaesthetic	0	0	0	0	0	0	0	0	0	0	चतनाशून्य करनेवाली औषधि
anal	0	0	0	0	0	1	0	0	0	0	गुदा
analgesic	0	0	0	0	0	0	0	0	0	0	दर्दनाशक
analogous	0	0	0	0	0	0	0	0	0	0	अनुरूप
analogue	0	0	0	0	0	0	0	0	0	0	अनुरूप
analogy	0	0	0	0	0	0	0	0	0	0	समानता
analysis	0	0	0	0	0	0	0	0	0	0	विश्लेषण
analyst	0	1	0	0	0	0	1	0	0	1	विश्लेषक
analytic	0	0	0	0	0	0	0	0	0	0	विश्लेषणात्मक
analyze	0	0	0	0	0	0	0	0	0	0	विश्लेषण
analyzer	0	0	0	0	0	0	0	0	0	0	विश्लेषक
anarchism	1	0	0	1	0	1	0	0	0	0	अराजकतावाद
anarchist	1	0	0	1	0	1	0	0	0	0	अराजकतावादी
anarchy	1	0	0	1	0	1	0	0	0	0	अराजकता
anastomosis	0	0	0	0	0	0	0	0	0	0	सम्मिलन
anathema	1	0	1	1	0	1	0	1	0	0	अभिशाप
anatomic	0	0	0	0	0	0	0	0	0	0	शारीरिक
anatomy	0	0	0	0	0	0	0	0	0	0	शरीर रचना
ancestor	0	0	0	0	0	0	0	0	0	0	पूर्वज
ancestral	0	0	0	0	0	0	0	0	0	1	पैतृक
ancestry	0	0	0	0	0	0	0	0	0	0	वंशावली
anchor	0	0	0	0	0	0	1	0	0	0	लंगर डालना
anchorage	0	0	0	0	0	0	1	1	0	0	लंगर गाह
ancient	0	0	0	0	0	1	0	0	0	0	प्राचीन
ancillary	0	0	0	0	0	0	0	0	0	0	अधीनस्थ
androgen	0	0	0	0	0	0	0	0	0	0	एण्ड्रोजन
anemone	0	0	0	0	0	0	0	0	0	0	रत्नज्योति
anew	0	0	0	0	0	0	0	0	0	0	नये सिरे से
angel	0	1	0	0	1	0	1	0	1	1	देवदूत
angelic	0	0	0	0	1	0	1	0	0	1	दिव्य
anger	1	0	0	0	0	1	0	0	0	0	क्रोध
angina	0	0	0	1	0	1	0	0	0	0	एनजाइना
angiography	0	0	0	0	0	0	0	0	0	0	एंजियोग्राफी
angle	0	0	0	0	0	0	0	0	0	0	कोण
angling	0	1	0	0	0	1	0	0	0	0	मछली पकड़ने
angry	1	0	1	0	0	1	0	0	0	0	नाराज़
anguish	1	0	0	1	0	1	0	1	0	0	पीड़ा
angular	0	0	0	0	0	0	0	0	0	0	कोणीय
anhydrous	0	0	0	0	0	0	0	0	0	0	निर्जल
animal	0	0	0	0	0	0	0	0	0	0	जानवर
animate	0	0	0	0	0	0	1	0	0	0	चेतन
animated	0	0	0	0	1	0	1	0	0	0	एनिमेटेड
animation	0	0	0	0	0	0	0	0	0	0	एनीमेशन
animosity	1	0	1	1	0	1	0	1	0	0	बैर
animus	1	0	0	0	0	1	0	0	0	0	विरोधपूर्ण भावना
ankle	0	0	0	0	0	0	0	0	0	0	टखना
annals	0	0	0	0	0	0	0	0	0	0	वर्षक्रमिक इतिहास
annex	0	0	0	0	0	0	0	0	0	0	उपभवन
annexation	0	0	0	0	0	0	0	0	0	0	राज्य-हरण
annexe	0	0	0	0	0	0	0	0	0	0	उपभवन
annihilate	1	0	0	1	0	1	0	0	0	0	संहार करना
annihilated	1	0	0	1	0	1	0	1	0	0	सत्यानाश
annihilation	1	0	0	1	0	1	0	1	0	0	विनाश
annotate	0	0	0	0	0	0	0	0	0	0	व्याख्या
annotation	0	0	0	0	0	0	0	0	0	0	टिप्पणी
announce	0	0	0	0	0	0	0	0	0	0	की घोषणा
announcement	0	1	0	0	0	0	0	0	0	0	घोषणा
annoy	1	0	1	0	0	1	0	0	0	0	चिढ़ाना
annoyance	1	0	1	0	0	1	0	0	0	0	चिढ़
annoying	1	0	0	0	0	1	0	0	0	0	चिढ़ पैदा करने वाला
annuity	0	0	0	0	0	0	0	0	0	0	वार्षिकी
annul	0	0	0	0	0	1	0	0	0	0	रद्द
annular	0	0	0	0	0	0	0	0	0	0	गोल
annulment	0	0	0	0	0	1	0	1	0	0	लोप
annulus	0	0	0	0	0	0	0	0	0	0	वलय
anointing	0	0	0	0	0	0	0	0	0	0	अभिषेक
anomalous	0	0	0	0	0	0	0	0	0	0	नियमविरूद्ध
anomaly	0	0	0	1	0	1	0	0	1	0	विसंगति
anon	0	0	0	0	0	0	0	0	0	0	शीघ्र
anonymous	0	0	0	0	0	1	0	0	0	0	अनाम
answer	0	0	0	0	0	0	0	0	0	0	उत्तर
answerable	0	0	0	0	0	0	0	0	0	1	जवाबदेह
answering	0	0	0	0	0	0	0	0	0	0	जवाब
ant	0	0	0	0	0	0	0	0	0	0	चींटी
antagonism	1	0	0	0	0	1	0	0	0	0	विरोध
antagonist	1	0	0	0	0	1	0	0	0	0	प्रतिपक्षी
antagonistic	1	0	1	0	0	1	0	0	0	0	विरोधी
ante	0	0	0	0	0	0	0	0	0	0	पूर्व
antecedent	0	0	0	0	0	0	0	0	0	0	पूर्वपद
antelope	0	0	0	0	0	0	0	0	0	0	मृग
antenna	0	0	0	0	0	0	0	0	0	0	एंटीना
anterior	0	0	0	0	0	0	0	0	0	0	पूर्वकाल का
anthem	0	0	0	0	0	0	0	0	0	0	गान
anthology	0	0	0	0	0	0	0	0	0	0	संकलन
anthrax	0	0	1	1	0	1	0	1	0	0	बिसहरिया
anthropology	0	0	0	0	0	0	0	0	0	0	मनुष्य जाति का विज्ञान
antibiotic	0	0	0	0	0	0	0	0	0	0	एंटीबायोटिक दवाओं
antibiotics	0	0	0	0	0	0	1	0	0	0	एंटीबायोटिक दवाओं
antichrist	1	0	1	1	0	1	0	0	0	0	ईसा मसीह का शत्रु
anticipation	0	1	0	0	0	0	0	0	0	0	प्रत्याशा
anticipatory	0	1	0	0	0	0	0	0	0	0	अग्रिम
antidote	0	1	0	0	0	0	1	0	0	1	विषहर औषध
antifungal	0	0	0	0	0	0	1	0	0	1	ऐंटिफंगल
antimony	0	0	0	0	0	0	0	0	0	0	सुरमा
antipathy	1	0	1	0	0	1	0	0	0	0	घृणा
antiquarian	0	0	0	0	0	0	0	0	0	0	पुरातात्त्विक
antiquated	0	0	0	0	0	1	0	0	0	0	प्राचीन
antique	0	0	0	0	0	0	1	0	0	0	एंटीक
antiquity	0	0	0	0	0	0	0	0	0	0	प्राचीन काल
antiseptic	0	0	0	0	0	0	1	0	0	1	सड़न रोकनेवाली दबा
antisocial	1	0	1	1	0	1	0	1	0	0	सामाजिक सिद्धान्तों के विस्र्द्ध
antithesis	1	0	0	0	0	1	0	0	0	0	विलोम
antithetical	0	0	0	0	0	0	0	0	0	0	विरोधात्मक
antiviral	0	0	0	0	0	0	0	0	0	0	एंटी वाइरल
antler	0	0	0	0	0	0	0	0	0	0	बारहसिंगे के शाखादार सींग
anvil	0	0	0	0	0	0	0	0	0	0	निहाई
anxiety	1	1	0	1	0	1	0	1	0	0	चिंता
anxious	0	1	0	1	0	1	0	0	0	0	चिंतित
aorta	0	0	0	0	0	0	0	0	0	0	महाधमनी
apace	0	0	0	0	0	0	0	0	0	0	झटपट
apache	0	0	0	1	0	1	0	0	0	0	अमरीका की एक मूल जनजाति
apartment	0	0	0	0	0	0	0	0	0	0	अपार्टमेंट
apathetic	0	0	0	0	0	1	0	1	0	0	उदासीन
apathy	0	0	0	0	0	1	0	1	0	0	उदासीनता
ape	0	0	0	0	0	0	0	0	0	0	अनुकरण करना
aperture	0	0	0	0	0	0	0	0	0	0	छेद
apex	0	0	0	0	0	0	0	0	0	0	सर्वोच्च
aphid	0	0	1	0	0	1	0	0	0	0	एफिड
apiece	0	0	0	0	0	0	0	0	0	0	एक रचना
aplomb	0	0	0	0	0	0	1	0	0	0	अभिमान
apocalyptic	0	0	0	0	0	0	0	0	0	0	सर्वनाशक
apologetic	0	0	0	0	0	0	1	0	0	1	क्षमाशील
apologist	0	0	0	0	0	0	0	0	0	0	क्षमा की प्रार्थना करनेवाला
apologize	0	0	0	0	0	0	1	1	0	1	क्षमा मांगना
apology	0	0	0	0	0	0	1	0	0	0	क्षमायाचना
apostasy	0	0	0	0	0	0	0	0	0	0	स्वधर्मत्याग
apostate	0	0	0	0	0	0	0	0	0	0	स्वधर्मत्यागी
apostle	0	0	0	0	0	0	1	0	0	1	प्रेरित
apostolic	0	0	0	0	0	0	0	0	0	1	देवदूत-संबंधी
apostrophe	0	0	0	0	0	0	0	0	0	0	apostrophe
appalling	0	0	1	1	0	1	0	0	0	0	भय उत्पन्न करनेवाला
apparatus	0	0	0	0	0	0	0	0	0	0	उपकरण
apparel	0	0	0	0	0	0	0	0	0	0	परिधान
apparently	0	0	0	0	0	0	0	0	0	0	जाहिरा तौर पर
apparition	0	0	0	1	0	0	0	0	1	0	प्रेत
appeal	0	1	0	0	0	0	0	0	0	0	अपील करना
appearance	0	0	0	0	0	0	0	0	0	0	दिखावट
appease	0	0	0	0	0	0	0	0	0	0	खुश
appellant	0	0	0	0	0	0	0	0	0	0	अपील करनेवाला
append	0	0	0	0	0	0	0	0	0	0	संलग्न
appendage	0	0	0	0	0	0	0	0	0	0	अनुबंध
appendicitis	0	0	0	1	0	1	0	1	0	0	पथरी
appendix	0	0	0	0	0	0	0	0	0	0	अनुबंध
appetite	0	0	0	0	0	0	0	0	0	0	भूख
appetizer	0	0	0	0	0	0	0	0	0	0	क्षुधावर्धक
applause	0	0	0	0	1	0	1	0	1	1	वाहवाही
apple	0	0	0	0	0	0	0	0	0	0	सेब
appliance	0	0	0	0	0	0	0	0	0	0	उपकरण
appliances	0	0	0	0	0	0	0	0	0	0	उपकरण
applicability	0	0	0	0	0	0	0	0	0	0	प्रयोज्यता
applicable	0	0	0	0	0	0	0	0	0	0	उपयुक्त
applicant	0	1	0	0	0	0	0	0	0	0	आवेदक
application	0	0	0	0	0	0	0	0	0	0	आवेदन पत्र
apply	0	0	0	0	0	0	0	0	0	0	लागू
appoint	0	0	0	0	0	0	0	0	0	0	नियुक्त करना
appointment	0	0	0	0	0	0	0	0	0	0	नियुक्ति
appointments	0	0	0	0	0	0	0	0	0	0	नियुक्ति
apportion	0	0	0	0	0	0	0	0	0	0	बांटना
apportionment	0	0	0	0	0	0	0	0	0	0	विभाजन
appraise	0	0	0	0	0	0	0	0	0	0	आंकना
appreciable	0	0	0	0	0	0	0	0	0	0	प्रशंसनीय
appreciation	0	0	0	0	1	0	1	0	0	1	प्रशंसा
apprehend	0	0	0	1	0	0	0	0	0	0	पकड़ना
apprehension	0	0	0	1	0	1	0	0	0	0	आशंका
apprehensive	0	1	0	1	0	1	0	0	0	0	भयभीत
apprentice	0	0	0	0	0	0	0	0	0	1	शिक्षु
apprenticeship	0	0	0	0	0	0	0	0	0	0	शागिर्दी
approach	0	0	0	0	0	0	0	0	0	0	दृष्टिकोण
approaching	0	1	0	0	0	0	0	0	0	0	आ
approbation	0	0	0	0	0	0	1	0	0	1	प्रशंसा
appropriation	0	0	0	0	0	1	0	0	0	0	विनियोग
approval	0	0	0	0	0	0	1	0	0	0	अनुमोदन
approve	0	0	0	0	1	0	1	0	0	1	मंजूर
approving	0	0	0	0	0	0	1	0	0	0	का अनुमोदन
approximate	0	0	0	0	0	0	0	0	0	0	अनुमानित
approximately	0	0	0	0	0	0	0	0	0	0	लगभग
approximating	0	0	0	0	0	0	0	0	0	0	अनुमान करने वाले
approximation	0	0	0	0	0	0	0	0	0	0	सन्निकटन
appurtenances	0	0	0	0	0	0	0	0	0	0	appurtenances
apron	0	0	0	0	0	0	0	0	0	0	तहबंद
apt	0	0	0	0	0	0	1	0	0	0	उपयुक्त
aptitude	0	0	0	0	0	0	1	0	0	0	कौशल
aqua	0	0	0	0	0	0	0	0	0	0	पानी
aquamarine	0	0	0	0	0	0	0	0	0	0	अक्वामरीन
aquarium	0	0	0	0	0	0	0	0	0	0	मछलीघर
aquatic	0	0	0	0	0	0	0	0	0	0	जलीय
aqueduct	0	0	0	0	0	0	0	0	0	0	नहर
aqueous	0	0	0	0	0	0	0	0	0	0	जलीय
arable	0	0	0	0	0	0	0	0	0	0	कृषि योग्य
arbiter	0	0	0	0	0	0	0	0	0	1	मध्यस्थ
arbitrate	0	0	0	0	0	0	0	0	0	0	पंचायत करना
arbitration	0	1	0	0	0	0	0	0	0	0	मध्यस्थता करना
arbitrator	0	0	0	0	0	0	0	0	0	1	पंच
arbor	0	0	0	0	0	0	0	0	0	0	कुंज
arc	0	0	0	0	0	0	0	0	0	0	आर्क
arcade	0	0	0	0	0	0	0	0	0	0	आर्केड
arch	0	0	0	0	0	0	0	0	0	0	मेहराब
archaeological	0	0	0	0	0	0	0	0	0	0	पुरातत्व
archaeologist	0	0	0	0	0	0	0	0	0	0	पुरातत्त्ववेत्ता
archaeology	0	1	0	0	0	0	1	0	0	0	पुरातत्व
archaic	0	0	0	0	0	1	0	0	0	0	प्राचीन
archbishop	0	0	0	0	0	0	0	0	0	0	मुख्य धर्माध्यक्ष
arched	0	0	0	0	0	0	0	0	0	0	मेहराबदार
archer	0	0	0	0	0	0	0	0	0	0	धनुराशि
archery	0	0	0	0	0	0	0	0	0	0	तीरंदाजी
archetype	0	0	0	0	0	0	0	0	0	0	मूलरूप आदर्श
archipelago	0	0	0	0	0	0	0	0	0	0	द्वीपसमूह
architect	0	0	0	0	0	0	0	0	0	0	आर्किटेक्ट
architecture	0	0	0	0	0	0	0	0	0	1	वास्तुकला
archive	0	0	0	0	0	0	0	0	0	0	संग्रहालय
arctic	0	0	0	0	0	0	0	0	0	0	आर्कटिक
ardent	0	1	0	0	1	0	1	0	0	0	उत्साही
ardor	0	0	0	0	0	0	1	0	0	0	ललक
arduous	0	0	0	0	0	1	0	0	0	0	कठिन
area	0	0	0	0	0	0	0	0	0	0	क्षेत्र
arena	0	0	0	0	0	0	0	0	0	0	अखाड़ा
areola	0	0	0	0	0	0	0	0	0	0	घेरा
argent	0	0	0	0	0	0	0	0	0	0	चांदी
argue	1	0	0	0	0	1	0	0	0	0	बहस करना
argument	1	0	0	0	0	1	0	0	0	0	बहस
argumentation	1	0	0	0	0	0	0	0	0	0	तर्क
argumentative	0	0	0	0	0	1	0	0	0	0	विवादपूर्ण
arguments	1	0	0	0	0	0	0	0	0	0	बहस
arid	0	0	0	0	0	1	0	1	0	0	शुष्क
aristocracy	0	0	0	0	0	0	1	0	0	0	शिष्टजन
aristocrat	0	0	0	0	0	0	0	0	0	0	रईस
aristocratic	0	0	0	0	0	0	1	0	0	0	भव्य
arithmetic	0	0	0	0	0	0	0	0	0	0	अंकगणित
ark	0	0	0	0	0	0	0	0	0	0	संदूक
arm	0	0	0	0	0	0	0	0	0	0	बाजू
armada	0	0	0	0	0	0	0	0	0	0	बेड़े
armament	1	0	0	1	0	0	0	0	0	0	अस्त्र - शस्त्र
armaments	0	0	0	1	0	1	0	0	0	0	युद्धसामाग्र
armature	0	0	0	0	0	0	0	0	0	0	आर्मेचर
armed	1	0	0	1	0	1	1	0	0	0	हथियारबंद
armor	0	0	0	1	0	0	1	0	0	1	कवच
armored	0	0	0	1	0	0	0	0	0	0	बख़्तरबंद
armory	0	0	0	0	0	0	0	0	0	1	शस्रशाला
arms	0	0	0	0	0	0	0	0	0	0	हथियारों
army	0	0	0	0	0	0	0	0	0	0	सेना
aroma	0	0	0	0	0	0	1	0	0	0	सुगंध
arousal	0	0	0	0	0	0	0	0	0	0	कामोत्तेजना
arouse	0	1	0	0	0	0	1	0	0	0	जगाना
arraignment	1	0	0	1	0	1	0	1	0	0	आक्षेप
arrange	0	0	0	0	0	0	0	0	0	0	व्यवस्थित करना
arranged	0	0	0	0	0	0	0	0	0	0	व्यवस्था की
arrangement	0	0	0	0	0	0	0	0	0	0	व्यवस्था
array	0	0	0	0	0	0	1	0	0	0	सरणी
arrears	0	0	0	0	0	1	0	0	0	0	बकाया
arrest	0	0	0	0	0	1	0	0	0	0	गिरफ़्तार करना
arrival	0	1	0	0	0	0	0	0	0	0	आगमन
arrive	0	1	0	0	0	0	0	0	0	0	पहुँचना
arrogance	0	0	0	0	0	1	0	0	0	0	अभिमान
arrogant	1	0	1	0	0	1	0	0	0	0	घमंडी
arrow	0	0	0	0	0	0	0	0	0	0	तीर
arsenal	0	0	0	0	0	0	0	0	0	0	शस्त्रागार
arsenic	0	0	1	1	0	1	0	1	0	0	हरताल
arson	1	0	0	1	0	1	0	0	0	0	आगजनी
art	0	1	0	0	1	0	1	1	1	0	कला
artery	0	0	0	0	0	0	0	0	0	0	धमनी
artful	0	0	0	0	0	0	0	0	0	0	धूर्त
arthropod	0	0	0	0	0	0	0	0	0	0	सन्धिपाद
artichoke	0	0	0	0	0	0	0	0	0	0	हाथी चक
article	0	0	0	0	0	0	0	0	0	0	लेख
articles	0	0	0	0	0	0	0	0	0	0	सामग्री
articulate	0	0	0	0	0	0	1	0	0	0	स्पष्ट, गाँठदार
articulation	0	0	0	0	0	0	1	0	0	0	जोड़बंदी
artifice	0	0	0	0	0	0	0	0	0	0	युक्ति
artillery	0	0	0	1	0	1	0	0	0	0	तोपें
artisan	0	0	0	0	0	0	1	0	0	0	शिल्पकार
artist	0	0	0	0	0	0	0	0	0	0	कलाकार
artiste	0	0	0	0	0	0	1	0	0	0	कलाकार
artistic	0	0	0	0	0	0	1	0	0	0	कलात्मक
artists	0	0	0	0	0	0	0	0	0	0	कलाकार की
ascend	0	0	0	0	0	0	0	0	0	0	Ascend
ascendancy	0	0	0	0	0	0	1	0	0	0	प्रभुत्व
ascension	0	0	0	0	0	0	0	0	0	0	अधिरोहण
ascent	0	0	0	0	0	0	1	0	0	0	आरोहण
ascertain	0	0	0	0	0	0	0	0	0	0	पता लगाना
ascertained	0	0	0	0	0	0	0	0	0	0	निधारित
ascetic	0	0	0	0	0	0	0	0	0	0	तपस्वी
ash	0	0	0	0	0	1	0	0	0	0	राख
ashamed	0	0	1	0	0	1	0	1	0	0	शर्मिंदा
ashes	0	0	0	0	0	1	0	1	0	0	राख
asleep	0	0	0	0	0	0	0	0	0	0	सोना
asp	0	0	0	1	0	0	0	0	0	0	एएसपी
aspartame	0	0	0	0	0	0	0	0	0	0	aspartame
aspect	0	0	0	0	0	0	0	0	0	0	पहलू
aspects	0	0	0	0	0	0	0	0	0	0	पहलू
asphalt	0	0	0	0	0	0	0	0	0	0	डामर
aspiration	0	1	0	0	1	0	1	0	1	1	आकांक्षा
aspire	0	1	0	0	1	0	1	0	0	0	महत्त्वाकांक्षा करना
aspiring	0	1	0	0	1	0	1	0	0	1	आकांक्षी
ass	0	0	0	0	0	1	0	0	0	0	नितंब
assail	1	0	0	1	0	1	0	0	1	0	आक्रमण करना
assailant	1	0	0	1	0	1	0	1	0	0	आक्रमण-संबंधी
assassin	1	0	0	1	0	1	0	1	0	0	हत्यारा
assassinate	1	0	0	1	0	1	0	0	0	0	हत्या
assassination	1	0	0	1	0	1	0	1	0	0	हत्या
assault	1	0	0	1	0	1	0	0	0	0	हमला
assay	0	0	0	0	0	0	0	0	0	0	परख
assemblage	0	0	0	0	0	0	0	0	0	0	संयोजन
assemble	0	0	0	0	0	0	0	0	0	0	इकट्ठा
assembled	0	0	0	0	0	0	0	0	0	0	इकट्ठे
assembly	0	0	0	0	0	0	1	0	0	1	सभा
assent	0	0	0	0	0	0	1	0	0	0	अनुमति
assert	0	0	0	0	0	0	0	0	0	0	ज़ोर
asserting	0	0	0	0	0	0	1	0	0	1	जोर देते हुए
assertion	0	0	0	0	0	0	0	0	0	0	बल देकर कहना
assess	0	0	0	0	0	0	0	0	0	0	आकलन
assessment	0	0	0	0	0	0	0	0	1	1	मूल्यांकन
assessor	0	0	0	0	0	0	0	0	0	1	आंकलन करनेवाला
assets	0	0	0	0	0	0	1	0	0	0	संपत्ति
asshole	1	0	1	0	0	1	0	0	0	0	गधे
assign	0	0	0	0	0	0	0	0	0	0	सौंपना
assignee	0	0	0	0	0	0	0	0	0	1	संपत्ति-भागी
assignment	0	0	0	0	0	0	0	0	0	0	कार्यभार
assimilate	0	0	0	0	0	0	0	0	0	0	अपनाना
assimilation	0	0	0	0	0	0	0	0	0	0	मिलाना
assist	0	0	0	0	0	0	1	0	0	1	सहायता देना
assistance	0	0	0	0	0	0	1	0	0	0	सहायता
assistant	0	0	0	0	0	0	0	0	0	0	सहायक
associate	0	0	0	0	0	0	1	0	0	1	संबंद्ध करना
association	0	0	0	0	0	0	0	0	0	1	संगठन
assorted	0	0	0	0	0	0	0	0	0	0	मिश्रित
assortment	0	0	0	0	0	0	0	0	0	0	वर्गीकरण
assuage	0	0	0	0	0	0	1	0	0	0	शांत करना
assumed	0	0	0	0	0	0	0	0	0	0	ग्रहण
assuming	0	0	0	0	0	0	0	0	0	0	यह सोचते हैं
assumption	0	0	0	0	0	0	0	0	0	0	कल्पना
assurance	0	0	0	0	0	0	1	0	0	1	बीमा
assure	0	0	0	0	0	0	0	0	0	1	आश्वासन
assured	0	0	0	0	0	0	1	0	0	1	आश्वासन दिया
assuredly	0	0	0	0	0	0	0	0	0	1	विश्वासपूर्वक
asterisk	0	0	0	0	0	0	0	0	0	0	तारांकन
asteroids	0	0	0	0	0	0	0	0	0	0	क्षुद्र ग्रह
astigmatism	0	0	0	0	0	0	0	0	0	0	दृष्टिवैषम्य
astonishingly	0	0	0	0	0	0	1	0	1	0	आश्चर्यजनक ढंग से
astonishment	0	0	0	0	1	0	1	0	1	0	विस्मय
astral	0	0	0	0	0	0	0	0	0	0	एस्ट्रल
astray	0	0	0	1	0	1	0	0	0	0	गुमराह
astringent	0	0	0	0	0	1	0	0	0	0	स्तम्मक
astrologer	0	1	0	0	0	0	1	0	0	0	ज्योतिषी
astrology	0	0	0	0	0	0	0	0	0	0	ज्योतिष
astronaut	0	0	0	0	0	0	1	0	0	0	अंतरिक्ष यात्री
astronomer	0	1	0	0	0	0	1	0	0	0	खगोल विज्ञानी
astronomy	0	0	0	0	0	0	0	0	0	0	खगोल
astute	0	0	0	0	0	0	1	0	0	0	चतुर
asunder	0	0	0	0	0	0	0	0	0	0	अलग-अलग
asylum	0	0	0	1	0	1	0	0	0	0	अस्पताल
asymmetric	0	0	0	0	0	0	0	0	0	0	असममित
asymmetry	0	0	1	0	0	0	0	0	0	0	विषमता
asymptotic	0	0	0	0	0	0	0	0	0	0	asymptotic
atelier	0	0	0	0	0	0	0	0	0	0	कारखाना
atheism	0	0	0	0	0	1	0	0	0	0	नास्तिकता
atheistic	0	0	0	0	0	0	0	0	0	0	नास्तिक वृत्ति का
atherosclerosis	0	0	0	1	0	1	0	1	0	0	atherosclerosis
athlete	0	0	0	0	0	0	1	0	0	0	धावक
athletic	0	0	0	0	0	0	1	0	0	0	पुष्ट
athleticism	0	0	0	0	0	0	0	0	0	0	एथलेटिक
athletics	0	0	0	0	0	0	0	0	0	0	व्यायाम
atlas	0	0	0	0	0	0	0	0	0	0	एटलस
atmosphere	0	0	0	0	0	0	0	0	0	0	वायुमंडल
atmospheric	0	0	0	0	0	0	0	0	0	0	वायुमंडलीय
atoll	0	0	0	0	0	0	0	0	0	0	एटोल
atom	0	0	0	0	0	0	1	0	0	0	परमाणु
atomic	0	0	0	0	0	0	0	0	0	0	परमाणु
atone	0	1	0	0	1	0	1	0	0	1	मेल करना
atonement	0	0	0	0	0	0	1	0	0	0	प्रायश्चित करना
atrium	0	0	0	0	0	0	0	0	0	0	अलिंद
atrocious	1	0	1	0	0	1	0	0	0	0	नृशंस
atrocity	1	0	1	1	0	1	0	1	0	0	क्रूरता
atrophy	0	0	1	1	0	1	0	1	0	0	शोष
attach	0	0	0	0	0	0	0	0	0	0	संलग्न करना
attachment	0	0	0	0	0	0	1	0	0	0	अनुरक्ति
attack	1	0	0	1	0	1	0	0	0	0	हमला
attacking	1	0	1	1	0	1	0	1	1	0	पर हमला
attain	0	0	0	0	0	0	0	0	0	0	प्राप्त
attainable	0	1	0	0	0	0	1	0	0	0	प्राप्य
attainment	0	0	0	0	0	0	1	0	0	0	प्राप्ति
attempt	0	1	0	0	0	0	0	0	0	0	कोशिश करना
attendance	0	1	0	0	0	0	0	0	0	0	उपस्थिति
attendant	0	0	0	0	0	0	1	0	0	1	परिचारक
attention	0	0	0	0	0	0	1	0	0	0	ध्यान
attentive	0	0	0	0	0	0	1	0	0	1	सचेत
attenuate	0	0	0	0	0	0	0	0	0	0	दुर्लभ
attenuated	0	0	0	0	0	1	0	0	0	0	तनु
attenuation	0	0	0	0	0	1	0	1	0	0	क्षीणन
attest	0	0	0	0	0	0	1	0	0	1	यह प्रमाणित करते हैं
attestation	0	0	0	0	0	0	0	0	0	1	साक्षी
attic	0	0	0	0	0	0	0	0	0	0	अटारी
