English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Arabic Word
ampersand	0	0	0	0	0	0	0	0	0	0	علامة العطف
amphetamines	0	0	1	0	0	1	0	0	0	0	الأمفيتامينات
amphibian	0	0	0	0	0	0	0	0	0	0	البرمائيات
amphibious	0	0	0	0	0	0	0	0	0	0	برمائي
amphitheater	0	0	0	0	0	0	0	0	0	0	المدرج
amplification	0	0	0	0	0	0	0	0	0	0	تضخيم
amplify	0	0	0	0	0	0	0	0	0	0	يضخم، يوسع، يبالغ
amplitude	0	0	0	0	0	0	0	0	0	0	السعة
amply	0	0	0	0	0	0	0	0	0	0	بإسهاب
amputation	0	0	0	0	0	0	0	0	0	0	بتر
amulet	0	0	0	0	0	0	0	0	0	0	تميمة
amuse	0	0	0	0	1	0	1	0	0	0	سلى
amused	0	0	0	0	1	0	1	0	0	0	مسليا
amusement	0	0	0	0	1	0	1	0	0	0	تسلية
amusing	0	0	0	0	1	0	1	0	0	0	مسلية
ana	0	0	0	0	0	0	0	0	0	0	آنا
anaconda	0	0	1	1	0	1	0	0	0	0	اناكوندا
anaesthesia	0	0	0	0	0	0	0	0	0	0	تخدير
anaesthetic	0	0	0	0	0	0	0	0	0	0	مخدر
anal	0	0	0	0	0	1	0	0	0	0	شرجي
analgesic	0	0	0	0	0	0	0	0	0	0	مسكن
analogous	0	0	0	0	0	0	0	0	0	0	مماثل
analogue	0	0	0	0	0	0	0	0	0	0	التناظرية
analogy	0	0	0	0	0	0	0	0	0	0	تشبيه
analysis	0	0	0	0	0	0	0	0	0	0	التحليلات
analyst	0	1	0	0	0	0	1	0	0	1	المحلل
analytic	0	0	0	0	0	0	0	0	0	0	تحليلي
analyze	0	0	0	0	0	0	0	0	0	0	تحليل
analyzer	0	0	0	0	0	0	0	0	0	0	محلل
anarchism	1	0	0	1	0	1	0	0	0	0	الأناركية
anarchist	1	0	0	1	0	1	0	0	0	0	فوضوي
anarchy	1	0	0	1	0	1	0	0	0	0	فوضى سياسية
anastomosis	0	0	0	0	0	0	0	0	0	0	التحام
anathema	1	0	1	1	0	1	0	1	0	0	لعنة
anatomic	0	0	0	0	0	0	0	0	0	0	تشريحي
anatomy	0	0	0	0	0	0	0	0	0	0	تشريح
ancestor	0	0	0	0	0	0	0	0	0	0	سلف
ancestral	0	0	0	0	0	0	0	0	0	1	اسلاف
ancestry	0	0	0	0	0	0	0	0	0	0	أسلاف
anchor	0	0	0	0	0	0	1	0	0	0	مذيع الأخبار
anchorage	0	0	0	0	0	0	1	1	0	0	مرسى
ancient	0	0	0	0	0	1	0	0	0	0	قديمة جدا
ancillary	0	0	0	0	0	0	0	0	0	0	المساعد الإضافي
androgen	0	0	0	0	0	0	0	0	0	0	منشط الذكورة
anemone	0	0	0	0	0	0	0	0	0	0	شقائق النعمان
anew	0	0	0	0	0	0	0	0	0	0	من جديد
angel	0	1	0	0	1	0	1	0	1	1	ملاك
angelic	0	0	0	0	1	0	1	0	0	1	ملائكي
anger	1	0	0	0	0	1	0	0	0	0	الغضب
angina	0	0	0	1	0	1	0	0	0	0	ذبحة
angiography	0	0	0	0	0	0	0	0	0	0	تصوير الأوعية
angle	0	0	0	0	0	0	0	0	0	0	زاوية
angling	0	1	0	0	0	1	0	0	0	0	الصيد
angry	1	0	1	0	0	1	0	0	0	0	غاضب
anguish	1	0	0	1	0	1	0	1	0	0	معاناة
angular	0	0	0	0	0	0	0	0	0	0	الزاوي
anhydrous	0	0	0	0	0	0	0	0	0	0	لا مائي
animal	0	0	0	0	0	0	0	0	0	0	حيوان
animate	0	0	0	0	0	0	1	0	0	0	تحريك
animated	0	0	0	0	1	0	1	0	0	0	مفعم بالحيوية
animation	0	0	0	0	0	0	0	0	0	0	الرسوم المتحركة
animosity	1	0	1	1	0	1	0	1	0	0	العداء
animus	1	0	0	0	0	1	0	0	0	0	انيموس
ankle	0	0	0	0	0	0	0	0	0	0	كاحل
annals	0	0	0	0	0	0	0	0	0	0	حوليات
annex	0	0	0	0	0	0	0	0	0	0	المرفق
annexation	0	0	0	0	0	0	0	0	0	0	الضم
annexe	0	0	0	0	0	0	0	0	0	0	ملحق
annihilate	1	0	0	1	0	1	0	0	0	0	إبادة
annihilated	1	0	0	1	0	1	0	1	0	0	أباد
annihilation	1	0	0	1	0	1	0	1	0	0	إبادة
annotate	0	0	0	0	0	0	0	0	0	0	علق
annotation	0	0	0	0	0	0	0	0	0	0	حاشية. ملاحظة
announce	0	0	0	0	0	0	0	0	0	0	أعلن
announcement	0	1	0	0	0	0	0	0	0	0	إعلان
annoy	1	0	1	0	0	1	0	0	0	0	تزعج
annoyance	1	0	1	0	0	1	0	0	0	0	إزعاج
annoying	1	0	0	0	0	1	0	0	0	0	مزعج
annuity	0	0	0	0	0	0	0	0	0	0	دخل سنوي
annul	0	0	0	0	0	1	0	0	0	0	فسخ
annular	0	0	0	0	0	0	0	0	0	0	حلقي
annulment	0	0	0	0	0	1	0	1	0	0	إلغاء
annulus	0	0	0	0	0	0	0	0	0	0	بالطوق
anointing	0	0	0	0	0	0	0	0	0	0	الدهن
anomalous	0	0	0	0	0	0	0	0	0	0	شاذ
anomaly	0	0	0	1	0	1	0	0	1	0	شذوذ
anon	0	0	0	0	0	0	0	0	0	0	حالا
anonymous	0	0	0	0	0	1	0	0	0	0	مجهول
answer	0	0	0	0	0	0	0	0	0	0	إجابه
answerable	0	0	0	0	0	0	0	0	0	1	قابل للمساءلة
answering	0	0	0	0	0	0	0	0	0	0	الرد
ant	0	0	0	0	0	0	0	0	0	0	نملة
antagonism	1	0	0	0	0	1	0	0	0	0	عداوة
antagonist	1	0	0	0	0	1	0	0	0	0	خصم
antagonistic	1	0	1	0	0	1	0	0	0	0	عدائي
ante	0	0	0	0	0	0	0	0	0	0	ما قبل
antecedent	0	0	0	0	0	0	0	0	0	0	سالف
antelope	0	0	0	0	0	0	0	0	0	0	الظباء
antenna	0	0	0	0	0	0	0	0	0	0	هوائي
anterior	0	0	0	0	0	0	0	0	0	0	الأمامي
anthem	0	0	0	0	0	0	0	0	0	0	نشيد وطني
anthology	0	0	0	0	0	0	0	0	0	0	مقتطفات
anthrax	0	0	1	1	0	1	0	1	0	0	الجمرة الخبيثة
anthropology	0	0	0	0	0	0	0	0	0	0	الأنثروبولوجيا
antibiotic	0	0	0	0	0	0	0	0	0	0	مضاد حيوي
antibiotics	0	0	0	0	0	0	1	0	0	0	مضادات حيوية
antichrist	1	0	1	1	0	1	0	0	0	0	عدو للمسيح
anticipation	0	1	0	0	0	0	0	0	0	0	ترقب
anticipatory	0	1	0	0	0	0	0	0	0	0	استباقي
antidote	0	1	0	0	0	0	1	0	0	1	مضاد سمي
antifungal	0	0	0	0	0	0	1	0	0	1	مضاد للفطريات
antimony	0	0	0	0	0	0	0	0	0	0	الأنتيمون
antipathy	1	0	1	0	0	1	0	0	0	0	كراهية
antiquarian	0	0	0	0	0	0	0	0	0	0	أثري
antiquated	0	0	0	0	0	1	0	0	0	0	عفا عليها الزمن
antique	0	0	0	0	0	0	1	0	0	0	العتيقة
antiquity	0	0	0	0	0	0	0	0	0	0	العصور القديمة
antiseptic	0	0	0	0	0	0	1	0	0	1	مطهر
antisocial	1	0	1	1	0	1	0	1	0	0	غير اجتماعي
antithesis	1	0	0	0	0	1	0	0	0	0	نقيض
antithetical	0	0	0	0	0	0	0	0	0	0	متناقض
antiviral	0	0	0	0	0	0	0	0	0	0	مضاد فيروسات
antler	0	0	0	0	0	0	0	0	0	0	قرن الوعل
anvil	0	0	0	0	0	0	0	0	0	0	سندان
anxiety	1	1	0	1	0	1	0	1	0	0	القلق
anxious	0	1	0	1	0	1	0	0	0	0	قلق
aorta	0	0	0	0	0	0	0	0	0	0	الأبهر
apace	0	0	0	0	0	0	0	0	0	0	بسرعة
apache	0	0	0	1	0	1	0	0	0	0	اباتشي
apartment	0	0	0	0	0	0	0	0	0	0	شقة
apathetic	0	0	0	0	0	1	0	1	0	0	لا مبالي
apathy	0	0	0	0	0	1	0	1	0	0	اللامبالاة
ape	0	0	0	0	0	0	0	0	0	0	قرد
aperture	0	0	0	0	0	0	0	0	0	0	فتحة
apex	0	0	0	0	0	0	0	0	0	0	ذروة
aphid	0	0	1	0	0	1	0	0	0	0	المن
apiece	0	0	0	0	0	0	0	0	0	0	قطعة
aplomb	0	0	0	0	0	0	1	0	0	0	ثقة بالنفس
apocalyptic	0	0	0	0	0	0	0	0	0	0	المروع
apologetic	0	0	0	0	0	0	1	0	0	1	اعتذاري
apologist	0	0	0	0	0	0	0	0	0	0	مدافع
apologize	0	0	0	0	0	0	1	1	0	1	يعتذر
apology	0	0	0	0	0	0	1	0	0	0	اعتذار
apostasy	0	0	0	0	0	0	0	0	0	0	الردة
apostate	0	0	0	0	0	0	0	0	0	0	مرتد
apostle	0	0	0	0	0	0	1	0	0	1	الرسول
apostolic	0	0	0	0	0	0	0	0	0	1	رسولي
apostrophe	0	0	0	0	0	0	0	0	0	0	الفاصلة العليا
appalling	0	0	1	1	0	1	0	0	0	0	مروعة
apparatus	0	0	0	0	0	0	0	0	0	0	جهاز
apparel	0	0	0	0	0	0	0	0	0	0	ثياب
apparently	0	0	0	0	0	0	0	0	0	0	فيما يبدو
apparition	0	0	0	1	0	0	0	0	1	0	الظهور
appeal	0	1	0	0	0	0	0	0	0	0	مناشدة
appearance	0	0	0	0	0	0	0	0	0	0	مظهر خارجي
appease	0	0	0	0	0	0	0	0	0	0	يسترضى
appellant	0	0	0	0	0	0	0	0	0	0	المستأنف
append	0	0	0	0	0	0	0	0	0	0	ألحق
appendage	0	0	0	0	0	0	0	0	0	0	ملحق
appendicitis	0	0	0	1	0	1	0	1	0	0	التهاب الزائدة الدودية
appendix	0	0	0	0	0	0	0	0	0	0	الملحق
appetite	0	0	0	0	0	0	0	0	0	0	شهية
appetizer	0	0	0	0	0	0	0	0	0	0	مقبلات
applause	0	0	0	0	1	0	1	0	1	1	تصفيق
apple	0	0	0	0	0	0	0	0	0	0	تفاح
appliance	0	0	0	0	0	0	0	0	0	0	تطبيق
appliances	0	0	0	0	0	0	0	0	0	0	الأجهزة
applicability	0	0	0	0	0	0	0	0	0	0	القابلية للتطبيق
applicable	0	0	0	0	0	0	0	0	0	0	المعمول بها
applicant	0	1	0	0	0	0	0	0	0	0	طالب وظيفة
application	0	0	0	0	0	0	0	0	0	0	طلب
apply	0	0	0	0	0	0	0	0	0	0	يتقدم
appoint	0	0	0	0	0	0	0	0	0	0	يعين
appointment	0	0	0	0	0	0	0	0	0	0	موعد
appointments	0	0	0	0	0	0	0	0	0	0	تعيينات
apportion	0	0	0	0	0	0	0	0	0	0	يخصص
apportionment	0	0	0	0	0	0	0	0	0	0	قسمة
appraise	0	0	0	0	0	0	0	0	0	0	تثمين
appreciable	0	0	0	0	0	0	0	0	0	0	ملموس
appreciation	0	0	0	0	1	0	1	0	0	1	تقدير
apprehend	0	0	0	1	0	0	0	0	0	0	قبض على
apprehension	0	0	0	1	0	1	0	0	0	0	تخوف
apprehensive	0	1	0	1	0	1	0	0	0	0	متخوف
apprentice	0	0	0	0	0	0	0	0	0	1	شخص يتعلم حرفة ما
apprenticeship	0	0	0	0	0	0	0	0	0	0	فترة التدريب في المهنة
approach	0	0	0	0	0	0	0	0	0	0	يقترب
approaching	0	1	0	0	0	0	0	0	0	0	يقترب
approbation	0	0	0	0	0	0	1	0	0	1	استحسان
appropriation	0	0	0	0	0	1	0	0	0	0	التخصيص
approval	0	0	0	0	0	0	1	0	0	0	موافقة
approve	0	0	0	0	1	0	1	0	0	1	يوافق
approving	0	0	0	0	0	0	1	0	0	0	الموافقة
approximate	0	0	0	0	0	0	0	0	0	0	تقريبي
approximately	0	0	0	0	0	0	0	0	0	0	تقريبًا
approximating	0	0	0	0	0	0	0	0	0	0	تقريبي
approximation	0	0	0	0	0	0	0	0	0	0	تقريب
appurtenances	0	0	0	0	0	0	0	0	0	0	ملحقات
apron	0	0	0	0	0	0	0	0	0	0	المريلة
apt	0	0	0	0	0	0	1	0	0	0	ملائم
aptitude	0	0	0	0	0	0	1	0	0	0	موهبة
aqua	0	0	0	0	0	0	0	0	0	0	أكوا
aquamarine	0	0	0	0	0	0	0	0	0	0	زبرجد
aquarium	0	0	0	0	0	0	0	0	0	0	حوض سمك
aquatic	0	0	0	0	0	0	0	0	0	0	مائي
aqueduct	0	0	0	0	0	0	0	0	0	0	قناة مائية
aqueous	0	0	0	0	0	0	0	0	0	0	مائي
arable	0	0	0	0	0	0	0	0	0	0	صالحة للزراعة
arbiter	0	0	0	0	0	0	0	0	0	1	حكم
arbitrate	0	0	0	0	0	0	0	0	0	0	يفصل في النزاع
arbitration	0	1	0	0	0	0	0	0	0	0	تحكم
arbitrator	0	0	0	0	0	0	0	0	0	1	المحكم
arbor	0	0	0	0	0	0	0	0	0	0	الشجرة
arc	0	0	0	0	0	0	0	0	0	0	قوس
arcade	0	0	0	0	0	0	0	0	0	0	ممر
arch	0	0	0	0	0	0	0	0	0	0	قوس
archaeological	0	0	0	0	0	0	0	0	0	0	أثري
archaeologist	0	0	0	0	0	0	0	0	0	0	عالم اثار
archaeology	0	1	0	0	0	0	1	0	0	0	علم الآثار
archaic	0	0	0	0	0	1	0	0	0	0	ممات
archbishop	0	0	0	0	0	0	0	0	0	0	رئيس الأساقفة
arched	0	0	0	0	0	0	0	0	0	0	يتقوس
archer	0	0	0	0	0	0	0	0	0	0	آرتشر
archery	0	0	0	0	0	0	0	0	0	0	الرماية
archetype	0	0	0	0	0	0	0	0	0	0	النموذج الأصلي
archipelago	0	0	0	0	0	0	0	0	0	0	الأرخبيل
architect	0	0	0	0	0	0	0	0	0	0	مهندس معماري
architecture	0	0	0	0	0	0	0	0	0	1	هندسة معمارية
archive	0	0	0	0	0	0	0	0	0	0	أرشيف
arctic	0	0	0	0	0	0	0	0	0	0	القطب الشمالي
ardent	0	1	0	0	1	0	1	0	0	0	متحمس
ardor	0	0	0	0	0	0	1	0	0	0	حماسة
arduous	0	0	0	0	0	1	0	0	0	0	شاق
area	0	0	0	0	0	0	0	0	0	0	منطقة
arena	0	0	0	0	0	0	0	0	0	0	الساحة
areola	0	0	0	0	0	0	0	0	0	0	الهالة
argent	0	0	0	0	0	0	0	0	0	0	الارجنت
argue	1	0	0	0	0	1	0	0	0	0	تجادل
argument	1	0	0	0	0	1	0	0	0	0	جدال
argumentation	1	0	0	0	0	0	0	0	0	0	الجدل
argumentative	0	0	0	0	0	1	0	0	0	0	جدلية
arguments	1	0	0	0	0	0	0	0	0	0	الحجج
arid	0	0	0	0	0	1	0	1	0	0	قاحلة
aristocracy	0	0	0	0	0	0	1	0	0	0	الأرستقراطية
aristocrat	0	0	0	0	0	0	0	0	0	0	ارستقراطي
aristocratic	0	0	0	0	0	0	1	0	0	0	أرستقراطي
arithmetic	0	0	0	0	0	0	0	0	0	0	علم الحساب
ark	0	0	0	0	0	0	0	0	0	0	فلك
arm	0	0	0	0	0	0	0	0	0	0	ذراع
armada	0	0	0	0	0	0	0	0	0	0	أرمادا
armament	1	0	0	1	0	0	0	0	0	0	التسلح
armaments	0	0	0	1	0	1	0	0	0	0	التسلح
armature	0	0	0	0	0	0	0	0	0	0	المحرك
armed	1	0	0	1	0	1	1	0	0	0	مسلح
armor	0	0	0	1	0	0	1	0	0	1	درع
armored	0	0	0	1	0	0	0	0	0	0	مدرعة
armory	0	0	0	0	0	0	0	0	0	1	مستودع الأسلحة
arms	0	0	0	0	0	0	0	0	0	0	أسلحة
army	0	0	0	0	0	0	0	0	0	0	جيش
aroma	0	0	0	0	0	0	1	0	0	0	رائحة
arousal	0	0	0	0	0	0	0	0	0	0	إثارة
arouse	0	1	0	0	0	0	1	0	0	0	تجنب
arraignment	1	0	0	1	0	1	0	1	0	0	الاتهام
arrange	0	0	0	0	0	0	0	0	0	0	رتب
arranged	0	0	0	0	0	0	0	0	0	0	ترتيبها
arrangement	0	0	0	0	0	0	0	0	0	0	ترتيب
array	0	0	0	0	0	0	1	0	0	0	مجموعة مصفوفة
arrears	0	0	0	0	0	1	0	0	0	0	المتأخرات
arrest	0	0	0	0	0	1	0	0	0	0	يقبض على
arrival	0	1	0	0	0	0	0	0	0	0	وصول
arrive	0	1	0	0	0	0	0	0	0	0	يصل
arrogance	0	0	0	0	0	1	0	0	0	0	غطرسة
arrogant	1	0	1	0	0	1	0	0	0	0	متكبر او مغرور
arrow	0	0	0	0	0	0	0	0	0	0	سهم
arsenal	0	0	0	0	0	0	0	0	0	0	ترسانة
arsenic	0	0	1	1	0	1	0	1	0	0	الزرنيخ
arson	1	0	0	1	0	1	0	0	0	0	حريق متعمد
art	0	1	0	0	1	0	1	1	1	0	فن
artery	0	0	0	0	0	0	0	0	0	0	شريان
artful	0	0	0	0	0	0	0	0	0	0	داهية
arthropod	0	0	0	0	0	0	0	0	0	0	المفصليات
artichoke	0	0	0	0	0	0	0	0	0	0	خرشوف
article	0	0	0	0	0	0	0	0	0	0	مقالة - سلعة
articles	0	0	0	0	0	0	0	0	0	0	مقالات
articulate	0	0	0	0	0	0	1	0	0	0	يتكلم بوضوح
articulation	0	0	0	0	0	0	1	0	0	0	طريقة التعبير اللفظي
artifice	0	0	0	0	0	0	0	0	0	0	حيلة
artillery	0	0	0	1	0	1	0	0	0	0	سلاح المدفعية
artisan	0	0	0	0	0	0	1	0	0	0	الحرفي
artist	0	0	0	0	0	0	0	0	0	0	فنان
artiste	0	0	0	0	0	0	1	0	0	0	الفنان
artistic	0	0	0	0	0	0	1	0	0	0	فني
artists	0	0	0	0	0	0	0	0	0	0	الفنانين
ascend	0	0	0	0	0	0	0	0	0	0	يصعد
ascendancy	0	0	0	0	0	0	1	0	0	0	صعود
ascension	0	0	0	0	0	0	0	0	0	0	الصعود
ascent	0	0	0	0	0	0	1	0	0	0	صعود
ascertain	0	0	0	0	0	0	0	0	0	0	تأكد
ascertained	0	0	0	0	0	0	0	0	0	0	تأكد
ascetic	0	0	0	0	0	0	0	0	0	0	زاهد
ash	0	0	0	0	0	1	0	0	0	0	رماد
ashamed	0	0	1	0	0	1	0	1	0	0	خجلان
ashes	0	0	0	0	0	1	0	1	0	0	رماد
asleep	0	0	0	0	0	0	0	0	0	0	نائما
asp	0	0	0	1	0	0	0	0	0	0	آسيا والمحيط الهادئ
aspartame	0	0	0	0	0	0	0	0	0	0	الأسبارتام
aspect	0	0	0	0	0	0	0	0	0	0	جانب
aspects	0	0	0	0	0	0	0	0	0	0	النواحي
asphalt	0	0	0	0	0	0	0	0	0	0	أسفلت
aspiration	0	1	0	0	1	0	1	0	1	1	طموح
aspire	0	1	0	0	1	0	1	0	0	0	أطمح
aspiring	0	1	0	0	1	0	1	0	0	1	تطمح
ass	0	0	0	0	0	1	0	0	0	0	مؤخرة
assail	1	0	0	1	0	1	0	0	1	0	هاجم
assailant	1	0	0	1	0	1	0	1	0	0	مهاجم
assassin	1	0	0	1	0	1	0	1	0	0	قاتل
assassinate	1	0	0	1	0	1	0	0	0	0	اغتال
assassination	1	0	0	1	0	1	0	1	0	0	اغتيال
assault	1	0	0	1	0	1	0	0	0	0	الاعتداءات
assay	0	0	0	0	0	0	0	0	0	0	فحص
assemblage	0	0	0	0	0	0	0	0	0	0	التجمع
assemble	0	0	0	0	0	0	0	0	0	0	جمعيه
assembled	0	0	0	0	0	0	0	0	0	0	مجمعة
assembly	0	0	0	0	0	0	1	0	0	1	المجسم
assent	0	0	0	0	0	0	1	0	0	0	موافقة
assert	0	0	0	0	0	0	0	0	0	0	يجزم
asserting	0	0	0	0	0	0	1	0	0	1	مؤكدا
assertion	0	0	0	0	0	0	0	0	0	0	تأكيد
assess	0	0	0	0	0	0	0	0	0	0	تقييم
assessment	0	0	0	0	0	0	0	0	1	1	تقييم
assessor	0	0	0	0	0	0	0	0	0	1	مخمن
assets	0	0	0	0	0	0	1	0	0	0	أصول
asshole	1	0	1	0	0	1	0	0	0	0	الأحمق
assign	0	0	0	0	0	0	0	0	0	0	تعيين
assignee	0	0	0	0	0	0	0	0	0	1	المحال إليه
assignment	0	0	0	0	0	0	0	0	0	0	مهمة
assimilate	0	0	0	0	0	0	0	0	0	0	استيعاب
assimilation	0	0	0	0	0	0	0	0	0	0	الاستيعاب
assist	0	0	0	0	0	0	1	0	0	1	مساعدة
assistance	0	0	0	0	0	0	1	0	0	0	مساعدة
assistant	0	0	0	0	0	0	0	0	0	0	مساعد
associate	0	0	0	0	0	0	1	0	0	1	مساعد
association	0	0	0	0	0	0	0	0	0	1	جمعية
assorted	0	0	0	0	0	0	0	0	0	0	متنوع
assortment	0	0	0	0	0	0	0	0	0	0	تشكيلة
assuage	0	0	0	0	0	0	1	0	0	0	تهدئة
assumed	0	0	0	0	0	0	0	0	0	0	يفترض
assuming	0	0	0	0	0	0	0	0	0	0	افتراض
assumption	0	0	0	0	0	0	0	0	0	0	افتراض
assurance	0	0	0	0	0	0	1	0	0	1	توكيد
assure	0	0	0	0	0	0	0	0	0	1	أؤكد
assured	0	0	0	0	0	0	1	0	0	1	مؤكد
assuredly	0	0	0	0	0	0	0	0	0	1	بالتأكيد
asterisk	0	0	0	0	0	0	0	0	0	0	النجمة
asteroids	0	0	0	0	0	0	0	0	0	0	الكويكبات
astigmatism	0	0	0	0	0	0	0	0	0	0	اللابؤرية
astonishingly	0	0	0	0	0	0	1	0	1	0	بشكل مذهل
astonishment	0	0	0	0	1	0	1	0	1	0	دهشة
astral	0	0	0	0	0	0	0	0	0	0	نجمي
astray	0	0	0	1	0	1	0	0	0	0	ضلال
astringent	0	0	0	0	0	1	0	0	0	0	قابض
astrologer	0	1	0	0	0	0	1	0	0	0	منجم
astrology	0	0	0	0	0	0	0	0	0	0	علم التنجيم
astronaut	0	0	0	0	0	0	1	0	0	0	رائد فضاء
astronomer	0	1	0	0	0	0	1	0	0	0	عالم الفلك
astronomy	0	0	0	0	0	0	0	0	0	0	الفلك
astute	0	0	0	0	0	0	1	0	0	0	مخضرم
asunder	0	0	0	0	0	0	0	0	0	0	تنهار
asylum	0	0	0	1	0	1	0	0	0	0	اللجوء
asymmetric	0	0	0	0	0	0	0	0	0	0	غير متماثل
asymmetry	0	0	1	0	0	0	0	0	0	0	عدم التناسق
asymptotic	0	0	0	0	0	0	0	0	0	0	مقارب
atelier	0	0	0	0	0	0	0	0	0	0	مشغل
atheism	0	0	0	0	0	1	0	0	0	0	الإلحاد
atheistic	0	0	0	0	0	0	0	0	0	0	ملحد
atherosclerosis	0	0	0	1	0	1	0	1	0	0	تصلب الشرايين
athlete	0	0	0	0	0	0	1	0	0	0	رياضي
athletic	0	0	0	0	0	0	1	0	0	0	رياضي
athleticism	0	0	0	0	0	0	0	0	0	0	الرياضية
athletics	0	0	0	0	0	0	0	0	0	0	ألعاب القوى
atlas	0	0	0	0	0	0	0	0	0	0	أطلس
atmosphere	0	0	0	0	0	0	0	0	0	0	أَجواء
atmospheric	0	0	0	0	0	0	0	0	0	0	الغلاف الجوي
atoll	0	0	0	0	0	0	0	0	0	0	جزيرة مرجانية
atom	0	0	0	0	0	0	1	0	0	0	ذرة
atomic	0	0	0	0	0	0	0	0	0	0	الذري
atone	0	1	0	0	1	0	1	0	0	1	تكفير
atonement	0	0	0	0	0	0	1	0	0	0	التكفير
atrium	0	0	0	0	0	0	0	0	0	0	الأذين
atrocious	1	0	1	0	0	1	0	0	0	0	فظيع
atrocity	1	0	1	1	0	1	0	1	0	0	فظاعة
atrophy	0	0	1	1	0	1	0	1	0	0	تلاشي
attach	0	0	0	0	0	0	0	0	0	0	يربط
attachment	0	0	0	0	0	0	1	0	0	0	حاجز
attack	1	0	0	1	0	1	0	0	0	0	هجوم
attacking	1	0	1	1	0	1	0	1	1	0	مهاجمة
attain	0	0	0	0	0	0	0	0	0	0	يحقق
attainable	0	1	0	0	0	0	1	0	0	0	ممكن
attainment	0	0	0	0	0	0	1	0	0	0	إحراز
attempt	0	1	0	0	0	0	0	0	0	0	محاولة
attendance	0	1	0	0	0	0	0	0	0	0	الحضور
attendant	0	0	0	0	0	0	1	0	0	1	المصاحبة
attention	0	0	0	0	0	0	1	0	0	0	الانتباه
attentive	0	0	0	0	0	0	1	0	0	1	يقظ
attenuate	0	0	0	0	0	0	0	0	0	0	يخفف
attenuated	0	0	0	0	0	1	0	0	0	0	الموهن
attenuation	0	0	0	0	0	1	0	1	0	0	توهين
attest	0	0	0	0	0	0	1	0	0	1	يشهد
attestation	0	0	0	0	0	0	0	0	0	1	تصديق
attic	0	0	0	0	0	0	0	0	0	0	عليه
attire	0	0	0	0	0	0	0	0	0	0	ملابس
attitude	0	0	0	0	0	0	0	0	0	0	موقف سلوك
attorney	1	0	0	1	0	0	1	0	0	1	محامي
attraction	0	0	0	0	0	0	1	0	0	0	جاذبية
attractiveness	0	0	0	0	0	0	1	0	0	0	جاذبية
attributable	0	0	0	0	0	0	0	0	0	0	المتعلقة
attribute	0	0	0	0	0	0	0	0	0	0	ينسب
attribution	0	0	0	0	0	0	0	0	0	0	الإسناد
attrition	0	0	0	0	0	0	0	0	0	0	الاستنزاف
auburn	0	0	0	0	0	0	0	0	0	0	أوبورن
auction	0	1	0	0	0	0	0	0	0	0	مزاد علني
auctioneer	0	0	0	0	0	0	0	0	0	0	الدلال
audacious	0	0	0	0	0	0	0	0	0	0	جريء
audacity	0	0	0	0	0	1	0	0	0	0	الجرأة
audible	0	0	0	0	0	0	0	0	0	0	مسموع
audience	0	1	0	0	0	0	0	0	0	0	جمهور
audit	0	0	0	0	0	0	0	0	0	0	تدقيق
audition	0	0	0	0	0	0	0	0	0	0	الاختبار
auditor	0	0	0	1	0	0	0	0	0	1	مدقق حسابات
auditorium	0	0	0	0	0	0	0	0	0	0	قاعة محاضرات
auditory	0	0	0	0	0	0	0	0	0	0	سمعي
aught	0	0	0	0	0	0	0	0	0	0	لا شيء
augment	0	0	0	0	0	0	1	0	0	0	زيادة
augmentation	0	0	0	0	0	0	0	0	0	0	زيادة
august	0	0	0	0	0	0	1	0	0	0	شهر اغسطس
aunt	0	0	0	0	0	0	1	0	0	1	عمة
aura	0	0	0	0	0	0	1	0	0	0	هالة
aurora	0	0	0	0	0	0	0	0	0	0	الشفق القطبي
auspices	0	0	0	0	0	0	0	0	0	0	رعاية
auspicious	0	1	0	0	1	0	1	0	0	0	الميمون
austere	0	0	0	1	0	1	0	1	0	0	التقشف
austerity	0	0	0	0	0	1	0	0	0	0	تقشف
authentic	0	0	0	0	1	0	1	0	0	1	أصلي
authenticate	0	0	0	0	0	0	0	0	0	1	المصادقة
authentication	0	0	0	0	0	0	0	0	0	1	المصادقة
authenticity	0	0	0	0	0	0	1	0	0	1	أصالة
author	0	0	0	0	0	0	1	0	0	1	مؤلف
authoritative	0	0	0	0	0	0	1	0	0	1	موثوق
authority	0	0	0	0	0	0	1	0	0	1	السلطة
authorization	0	0	0	0	0	0	1	0	0	1	تفويض
authorize	0	0	0	0	0	0	0	0	0	1	يأذن
authorized	0	0	0	0	0	0	1	0	0	0	مخول
authorship	0	0	0	0	0	0	0	0	0	0	تأليف
auto	0	0	0	0	0	0	0	0	0	0	تلقاءي
autobiography	0	0	0	0	0	0	0	0	0	0	السيرة الذاتية
autocratic	0	0	0	0	0	1	0	0	0	0	استبدادي
autograph	0	0	0	0	0	0	0	0	0	0	توقيعه
automatic	0	0	0	0	0	0	0	0	0	1	تلقائي
automobile	0	0	0	0	0	0	0	0	0	0	سيارة
autonomy	0	0	0	0	0	0	0	0	0	0	استقلال
autopsy	0	0	1	1	0	1	0	1	0	0	تشريح الجثة
autumn	0	0	0	0	0	0	0	0	0	0	خريف
auxiliary	0	0	0	0	0	0	0	0	0	0	مساعد
avail	0	0	0	0	0	0	0	0	0	0	فائدة
